"personal_id","personal_number","birthdate","address","phone_number","user_id"
"2144","2790926176906","1953-04-30","Bulevardul Georgescu, Fagetel (Remetea), 912582","0248 381 468","12113"
"2145","8860910405043","1968-02-12","Intrarea Ene Nr. 424 Bl. 88  Sc. 20 Ap. 223, Beclean, 247305","0247 141 693","12114"
"2146","8270109074183","1957-03-17","Bulevardul Dinu, Pecica, 990272","0772 786 856","12115"
"2147","1570624208324","1942-10-12","Soseaua Toma Nr. 299, Mogosoaia, 297051","0257 987 924","12116"
"2148","5130221312882","1966-03-30","Drumul Octav Voinea Nr. 207 Bl. 60  Sc. 60 Ap. 924, Jilava, 202452","0746 185 062","12117"
"2149","7330411219897","1932-05-29","Soseaua Ioana Albu Nr. 373, Sandominic, 901285","0231 345 194","12118"
"2150","4490718175928","1924-05-16","Strada Francesca Barbu, Iernut, 187359","0262 401 427","12119"
"2151","8431123285814","1962-08-27","Drumul Dafina Cristea Nr. 68 Bl. 28  Sc. 85 Ap. 358, Urziceni, 704079","0750 056 207","12120"
"2152","8820813429987","2000-12-07","Soseaua Pop, Fagetel (Remetea), 651689","0748 432 251","12121"
"2153","3001030167741","1921-07-28","Bulevardul Georgescu Nr. 750, Iernut, 386040","0766 739 673","12122"
"2154","1200506337771","1999-11-14","Strada Mihai Pop Nr. 35, Timisoara, 318853","0263 306 360","12123"
"2155","7230223212584","1978-06-12","Soseaua Barbu Nr. 78, Balan, 722794","0247 489 105","12124"
"2156","4150916036151","1944-04-16","Soseaua Adam Stănescu Nr. 21 Bl. 61  Sc. 45 Ap. 260, Targu Secuiesc, 838842","0772 959 428","12125"
"2157","7160403519147","2016-11-28","Aleea Dobre Nr. 403 Bl. 50  Sc. 46 Ap. 744, Giurgiu, 695018","0244 513 926","12126"
"2158","3220122017662","1968-11-05","Intrarea Gheorghiu Nr. 939 Bl. 50  Sc. 80 Ap. 307, Eforie Nord, 343278","0727 253 898","12127"
"2159","4360229074509","1995-01-13","Bulevardul Ababei, Apahida, 246859","0248 898 494","12128"
"2160","1160231117893","1952-10-21","Strada Tabacu Nr. 17 Bl. 33  Sc. 14 Ap. 440, Intorsura Buzaului, 698348","0246 167 120","12129"
"2161","7130609172472","1981-04-24","Strada Dobre Nr. 254, Slobozia, 529545","0741 671 756","12130"
"2162","6920331344371","1924-11-30","Soseaua Nemeș, Jibou, 630993","0241 594 273","12131"
"2163","1000131331678","1972-08-12","Drumul Julia Dobre Nr. 82, Pantelimon, 930731","0757 290 261","12132"
"2164","5991120430639","1970-11-12","Intrarea Cristea Nr. 63 Bl. 91  Sc. 48 Ap. 178, Timisoara, 932753","0268 332 401","12133"
"2165","8461221384887","1993-12-13","Intrarea Veniamin Stancu Nr. 36, Baciu, 513498","0761 327 860","12134"
"2166","6070518425639","2020-06-11","Bulevardul Valentin Dochioiu Nr. 621 Bl. 26  Sc. 48 Ap. 782, Raducaneni, 208365","0735 447 292","12135"
"2167","6380710150358","1937-05-10","Soseaua Tiberiu Stănescu, Campulung, 404361","0234 264 294","12136"
"2168","2561031059681","1938-11-19","Soseaua Albu Nr. 35 Bl. 49  Sc. 95 Ap. 264, Videle, 639760","0765 922 981","12137"
"2169","6840806256891","1976-07-10","Bulevardul Voinea, Remetea, 159998","0241 183 910","12138"
"2170","1791122315765","1982-04-15","Bulevardul Dinu Nr. 317 Bl. 48  Sc. 87 Ap. 918, Topoloveni, 169578","0770 298 486","12139"
"2171","2501022234415","1985-03-19","Strada Floriana Ababei Nr. 386 Bl. 21  Sc. 88 Ap. 519, Salonta, 764361","0259 335 488","12140"
"2172","4331016162065","2011-03-08","Aleea Tudor Nr. 80, Insuratei, 711178","0785 048 122","12141"
"2173","1901031213871","1972-03-13","Soseaua Cristea Nr. 52 Bl. 46  Sc. 85 Ap. 205, Murfatlar, 101569","0259 462 526","12142"
"2174","5920724211682","1912-05-16","Intrarea Suciu, Baciu, 387598","0735 502 238","12143"
"2175","4051208177760","1988-10-14","Soseaua Preda Nr. 59, Lipova, 208443","0254 608 587","12144"
"2176","7170209369870","1920-08-04","Intrarea Vicențiu Nistor, Covasna, 750839","021 178 5639","12145"
"2177","5140511262706","1933-11-08","Aleea Anastasia Dobre Nr. 621, Valenii de Munte, 168819","0738 009 648","12146"
"2178","3410626099731","1937-11-14","Soseaua Stancu Nr. 342, Simleu Silvaniei, 931112","0238 452 763","12147"
"2179","5781104034215","1930-03-15","Drumul Anabela Ioniță, Craiova, 813568","0748 329 119","12148"
"2180","4560224045719","2015-03-20","Bulevardul Dima Nr. 18 Bl. 15  Sc. 28 Ap. 300, Baia, 699288","0738 808 543","12149"
"2181","3900207052050","1915-12-11","Drumul Dorian Cristea, Corund, 181866","0252 060 756","12150"
"2182","5770515289707","1910-10-19","Aleea Preda, Dumbravita, 401575","0740 672 045","12151"
"2183","2171127072779","1983-03-24","Drumul Voinea, Roman, 197244","0257 090 494","12152"
"2184","4190612514526","1950-06-11","Intrarea Marcela Mazilescu Nr. 96, Fagaras, 469650","0233 818 550","12153"
"2185","5400323122374","1960-09-04","Drumul Dumitrescu, Ruscova, 647620","0743 843 954","12154"
"2186","6911214226831","1909-09-26","Drumul Mocanu Nr. 636, Campina, 390468","0267 803 344","12155"
"2187","8840316031128","2023-11-12","Aleea Marin, Matca, 469337","0231 264 904","12156"
"2188","6910402394871","1982-10-25","Aleea Manole, Cornetu, 499530","0720 558 021","12157"
"2189","3390426150888","1956-05-05","Soseaua Flaviu Nistor, Jibou, 877863","0772 914 334","12158"
"2190","6590618519416","1959-05-10","Drumul Dina Stănescu Nr. 88 Bl. 14  Sc. 33 Ap. 419, Gugesti, 144536","0237 734 727","12159"
"2191","6090513514477","1942-02-22","Aleea Leana Albu Nr. 154, Hunedoara, 426792","0741 676 378","12160"
"2192","8710711186793","1932-10-20","Intrarea Florea, Falticeni, 859676","0766 585 038","12161"
"2193","1560526143825","1952-10-16","Aleea Ardelean Nr. 681 Bl. 86  Sc. 60 Ap. 983, Rasnov, 763294","0743 991 449","12162"
"2194","2541203082613","2021-11-02","Aleea Niță Nr. 369, Paunesti, 988671","0746 313 699","12163"
"2195","8690808080698","1993-06-17","Drumul Dumitrana Dumitrescu Nr. 72, Dorohoi, 727119","0742 630 165","12164"
"2196","3101201010289","2018-09-21","Intrarea Ioniță, Viseu de Sus, 968848","0237 228 541","12165"
"2197","8620624362792","1963-04-25","Soseaua Mazilescu, Lunca Cetatuii, 565202","0258 587 951","12166"
"2198","3400304377537","1932-07-10","Bulevardul Barbu Stancu Nr. 47, Medgidia, 233240","0739 936 773","12167"
"2199","2750810342000","1923-11-23","Intrarea Dochioiu, Moinesti, 242397","0788 292 725","12168"
"2200","3300124443150","1929-09-16","Strada Popa, Siria, 175733","0772 479 541","12169"
"2201","5840518267661","1984-03-01","Drumul Ardelean Nr. 759 Bl. 30  Sc. 21 Ap. 515, Bals, 305204","0237 126 250","12170"
"2202","8821114288240","1980-11-15","Soseaua Dinu Nr. 984, Dragasani, 724902","0751 641 467","12171"
"2203","6640318248732","1962-08-12","Aleea Tabacu, Pascani, 580844","0247 487 043","12172"
"2204","2151016051213","1967-05-08","Intrarea Dinu, Peretu, 785390","0742 997 559","12173"
"2205","6810306399935","2023-06-18","Intrarea Titus Ioniță Nr. 35, Marasesti, 738476","0253 002 357","12174"
"2206","8860313190966","2021-02-02","Intrarea Ene, Topoloveni, 481534","0240 353 815","12175"
"2207","1771218115991","1965-02-28","Aleea Nicolae Preda Nr. 96 Bl. 91  Sc. 60 Ap. 446, Apahida, 775490","0734 941 778","12176"
"2208","1380319133026","1951-11-25","Bulevardul Eftimie, Calarasi, 271356","0232 911 135","12177"
"2209","7530126308391","1939-03-13","Bulevardul Stancu Nr. 31, 1 Decembrie, 560648","0243 588 663","12178"
"2210","6850905135371","1933-01-27","Aleea Dobre, Fetesti, 484407","0757 845 078","12179"
"2211","8710113372441","1989-01-17","Aleea Stoica Nr. 74 Bl. 68  Sc. 56 Ap. 835, Magurele, 736233","0755 002 021","12180"
"2212","8160528445761","1944-03-13","Bulevardul Miruna Tabacu Nr. 747 Bl. 23  Sc. 46 Ap. 494, Ramnicu Valcea, 709825","0731 458 893","12181"
"2213","6790110123839","1932-02-09","Intrarea Narcisa Gheorghiu Nr. 309, Petrila, 182869","0727 970 392","12182"
"2214","5530220040732","1993-05-24","Aleea Dinu, Baicoi, 277189","0760 551 207","12183"
"2215","4031023446908","1966-12-19","Soseaua Fabia Oprea Nr. 857, Rasinari, 694818","0720 763 458","12184"
"2216","4441214263578","2014-06-12","Strada Dobre Nr. 81 Bl. 70  Sc. 87 Ap. 451, Iasi, 809483","0729 821 030","12185"
"2217","3480607409061","1953-06-02","Drumul Aanei Nr. 171 Bl. 17  Sc. 72 Ap. 462, Giroc, 434713","0730 918 674","12186"
"2218","5050306406285","1954-03-18","Strada Popa Nr. 188, Piatra-Neamt, 968970","0233 263 377","12187"
"2219","2450507377718","2004-01-12","Drumul Profira Georgescu Nr. 632, Tarnaveni, 379948","0742 161 057","12188"
"2220","6171004368674","1955-10-30","Soseaua Cristea Nr. 42, Buftea, 356675","0754 914 330","12189"
"2221","1080728322294","1920-05-14","Bulevardul Dumitrescu, Oltenita, 740659","0237 600 061","12190"
"2222","2820930191109","1985-02-18","Soseaua Ariadna Tomescu Nr. 167 Bl. 20  Sc. 20 Ap. 485, Gaesti, 421520","0788 057 349","12191"
"2223","4360507064143","1925-07-13","Soseaua Gheorghiu Nr. 44 Bl. 41  Sc. 27 Ap. 147, Salonta, 128775","0748 970 783","12192"
"2224","5250331450307","1997-10-16","Intrarea Ilarie Marin, Harsova, 840028","0737 616 389","12193"
"2225","6280714261671","2009-10-05","Soseaua Pop Nr. 17, Sfantu Gheorghe, 888336","0748 809 664","12194"
"2226","4341028042524","1963-10-22","Bulevardul Albu, Valea Caselor (Dragasani), 642613","0741 796 720","12195"
"2227","7570822207990","1926-06-28","Drumul Iuliu Dinu Nr. 55, Pitesti, 398555","0739 340 538","12196"
"2228","7750516221979","1931-06-03","Intrarea Stancu Nr. 28, Valea Mare (Negresti), 660481","0745 224 597","12197"
"2229","1630607018753","1909-01-13","Drumul Florea Nr. 101 Bl. 86  Sc. 64 Ap. 945, Moisei, 307124","0735 063 510","12198"
"2230","7670604103933","1972-08-08","Aleea Răducu Pușcașu, Giroc, 656900","0736 514 880","12199"
"2231","8900420191544","1921-08-17","Bulevardul Tudosia Pop Nr. 104, Reghin, 707313","0736 797 508","12200"
"2232","6420920162631","1962-02-19","Bulevardul Barbu Nr. 96, Covasna, 443930","0237 776 867","12201"
"2233","7480128347794","1910-09-11","Soseaua Georgescu Nr. 61 Bl. 88  Sc. 70 Ap. 608, Sacueni, 695865","0746 938 065","12202"
"2234","6600618384761","1931-07-21","Soseaua Violeta Ioniță, Popesti-Leordeni, 655402","0724 490 619","12203"
"2235","6381005078411","1990-01-13","Bulevardul Eftimie Nr. 528 Bl. 37  Sc. 56 Ap. 554, Harlau, 843992","0723 061 701","12204"
"2236","8310209031569","2005-08-28","Soseaua Tomescu Nr. 83 Bl. 91  Sc. 37 Ap. 502, Simleu Silvaniei, 427317","0260 170 237","12205"
"2237","1080818117131","1961-09-23","Intrarea Stancu Manole, Baia, 591975","0769 754 950","12206"
"2238","3800106155314","1912-12-03","Drumul Mazilescu, Santana, 995161","0232 000 617","12207"
"2239","6560522182337","1984-11-27","Drumul Ivan Tomescu, Baile Borsa, 367223","0750 931 925","12208"
"2240","3461214180067","1939-11-03","Aleea Tabacu Nr. 538 Bl. 44  Sc. 76 Ap. 957, Plosca, 293522","0724 712 916","12209"
"2241","2640323144153","1971-01-27","Soseaua Dominic Nistor Nr. 67 Bl. 27  Sc. 49 Ap. 695, Raducaneni, 206331","0763 554 507","12210"
"2242","2580222371095","2021-12-01","Intrarea Mazilescu Nr. 441 Bl. 80  Sc. 94 Ap. 676, Lugoj, 426235","0253 773 047","12211"
"2243","4741007182538","1919-07-04","Drumul Tabacu, Mioveni, 264301","0735 209 313","12212"
"2244","1370601075708","1951-01-02","Drumul Haralamb Oprea Nr. 54, Iernut, 225163","0232 304 335","12213"
"2245","5701120220291","1961-02-08","Soseaua Dinu, Marginea, 820164","0240 788 903","12214"
"2246","4760627185806","1923-09-08","Intrarea Mazilescu, Resita, 913156","0740 537 626","12215"
"2247","8220313082529","1911-03-28","Strada Cristea Nr. 78, Agnita, 759567","0734 225 558","12216"
"2248","5430431178820","1983-03-06","Aleea Constantina Ababei, Pechea, 598047","0722 703 353","12217"
"2249","4000505072936","1947-11-23","Intrarea Ababei Nr. 19, Giarmata, 590399","0242 587 649","12218"
"2250","3880602360138","2002-07-28","Soseaua Dinu Nr. 80 Bl. 61  Sc. 53 Ap. 742, Moreni, 990740","0233 647 060","12219"
"2251","3660203125576","1911-08-29","Intrarea Ilie Manole Nr. 70, Fundeni, 395755","0256 994 020","12220"
"2252","1440705283299","1947-01-22","Bulevardul Manole, Petrosani, 132948","0743 523 971","12221"
"2253","7061209424152","1934-09-02","Aleea Dinu, Jimbolia, 758170","0733 426 025","12222"
"2254","3690116190425","2022-11-05","Bulevardul Toma, Rosu, 369628","0784 407 883","12223"
"2255","2110505512928","1978-02-05","Drumul Rareș Suciu Nr. 96 Bl. 10  Sc. 10 Ap. 767, Buftea, 231469","0261 950 842","12224"
"2256","1470620112660","2015-01-26","Bulevardul Tudor Nr. 650, Reghin, 229239","0732 081 350","12225"
"2257","6130109515392","1987-04-28","Intrarea Mazilescu Nr. 145 Bl. 40  Sc. 43 Ap. 850, Greci, 643382","0744 230 410","12226"
"2258","7490915262991","2015-12-21","Drumul Niță Nr. 127, Lupeni, 732928","0732 720 609","12227"
"2259","2120808125153","2001-03-27","Soseaua Georgescu Nr. 75, Medias, 367002","0247 103 364","12228"
"2260","2250406080314","1949-03-15","Drumul Liviu Stancu Nr. 25 Bl. 22  Sc. 58 Ap. 447, Branesti, 230424","0237 241 523","12229"
"2261","2220825122560","1988-01-24","Aleea Stan Nr. 42, Dragalina, 951808","0733 105 177","12230"
"2262","6320409079291","1989-11-20","Strada Florica Dobre Nr. 26, Saveni, 977614","0233 939 780","12231"
"2263","8240316166782","2023-06-25","Soseaua Dobre Nr. 91, Turnu Magurele, 925985","0729 858 893","12232"
"2264","3340309370964","1990-01-30","Bulevardul Oprea Nr. 67, Odorheiu Secuiesc, 757238","0772 759 337","12233"
"2265","8500111336865","1919-04-21","Bulevardul Nemeș Nr. 822 Bl. 88  Sc. 27 Ap. 350, Maieru, 982357","0732 313 890","12234"
"2266","7730115254219","1968-05-21","Bulevardul Aida Popa, Brad, 867490","0723 977 820","12235"
"2267","2340110297897","1970-04-26","Aleea Romanița Ene Nr. 407 Bl. 79  Sc. 59 Ap. 737, Agnita, 469098","0758 099 889","12236"
"2268","8700722244015","1940-08-17","Soseaua Manole Nr. 781 Bl. 79  Sc. 97 Ap. 677, Adjud, 575689","0759 511 796","12237"
"2269","8870404172809","1973-02-11","Soseaua Mocanu Nr. 65, Odorheiu Secuiesc, 286105","0770 631 306","12238"
"2270","1000926515554","1955-02-05","Soseaua Leontina Ene Nr. 949, Dumbraveni, 946725","0721 244 596","12239"
"2271","1561030373491","2005-09-26","Bulevardul Dobre Nr. 15, Harlau, 272895","0250 912 289","12240"
"2272","8740210215182","2012-03-01","Strada Gheorghe Florea Nr. 67, Targu Frumos, 601645","0266 224 309","12241"
"2273","8591020360907","1949-07-16","Drumul Aanei, Dabuleni, 415490","021 052 1529","12242"
"2274","4950617107595","1996-10-03","Intrarea Elvira Florea Nr. 407 Bl. 71  Sc. 35 Ap. 552, Rucar, 417519","0728 213 328","12243"
"2275","7831118331032","1926-02-12","Aleea Ababei Nr. 93 Bl. 30  Sc. 37 Ap. 702, Pogoanele, 714671","0724 106 509","12244"
"2276","6161028303747","2003-06-17","Soseaua Tudor Nr. 542, Navodari, 262092","0765 105 347","12245"
"2277","8950224445279","2004-09-02","Aleea Cornel Tudor Nr. 716 Bl. 72  Sc. 53 Ap. 294, Galati, 324781","0749 862 085","12246"
"2278","6820730411681","1931-01-26","Drumul Edmond Ioniță Nr. 349, Anina, 129421","0726 345 045","12247"
"2279","5920303529073","1912-08-31","Strada Mădălina Albu Nr. 747, Seini, 654150","0756 021 177","12248"
"2280","2540316257122","2021-07-03","Strada Stoica Nr. 76, Mioveni, 698148","0738 889 359","12249"
"2281","7911228086359","1982-06-18","Soseaua Nistor Nr. 40 Bl. 40  Sc. 16 Ap. 934, Bragadiru, 680701","0757 595 080","12250"
"2282","8760813188703","1947-06-08","Strada Barbu Mazilescu Nr. 794, Jimbolia, 437668","0721 653 827","12251"
"2283","2450402249478","1927-02-07","Soseaua Mirabela Pușcașu Nr. 92 Bl. 77  Sc. 12 Ap. 161, Baia, 826990","0238 060 533","12252"
"2284","8281001300772","1965-09-24","Soseaua Lioara Cristea, Lugoj, 656048","0239 419 743","12253"
"2285","5920726069882","1950-09-14","Bulevardul Toma Nr. 300, Baicoi, 347301","0737 083 742","12254"
"2286","2340821038398","2006-12-25","Soseaua Stănescu, Ramnicu Sarat, 244431","0254 766 857","12255"
"2287","3540611529081","1977-07-07","Strada Stoica Nr. 96, Jimbolia, 231533","0785 306 230","12256"
"2288","7760513409257","1925-11-18","Bulevardul Gheorghiu Nr. 73 Bl. 70  Sc. 13 Ap. 711, Brasov, 453921","0267 247 774","12257"
"2289","5800317267028","1966-08-27","Bulevardul Ioniță Nr. 422 Bl. 11  Sc. 51 Ap. 858, Bailesti, 241612","0234 855 290","12258"
"2290","1410527392023","1915-08-10","Drumul Amza Albu, Valea Caselor (Dragasani), 516810","0258 228 048","12259"
"2291","1520310399985","1928-11-20","Intrarea Matilda Nistor Nr. 21, Nadlac, 356022","0788 431 623","12260"
"2292","5161123021611","1983-05-07","Drumul Preda Nr. 202, Peris, 328160","0732 145 259","12261"
"2293","5150831059817","2005-09-20","Bulevardul Carla Marin Nr. 32 Bl. 98  Sc. 84 Ap. 363, Codlea, 672423","0788 924 681","12262"
"2294","8780311051088","1961-01-09","Soseaua Jan Stan, Ocna Mures, 712859","0235 666 569","12263"
"2295","3770604367430","1924-09-10","Aleea Dinu, Ocna Mures, 119776","0786 148 299","12264"
"2296","2961212304422","1959-08-26","Intrarea Tomescu, Pecica, 964328","0262 073 897","12265"
"2297","7040928528611","1988-10-31","Drumul Florea Nr. 222, Baia Sprie, 359010","0711 442 817","12266"
"2298","2260327214571","1969-05-03","Intrarea Pușcașu, Medias, 982608","0772 174 847","12267"
"2299","1090313172659","2003-09-01","Aleea Steluța Georgescu, Covasna, 728073","0734 610 846","12268"
"2300","3260611193185","1926-04-25","Intrarea Gică Ene Nr. 998 Bl. 40  Sc. 13 Ap. 896, Ramnicu Sarat, 717202","0259 660 100","12269"
"2301","2430116186556","1956-01-25","Soseaua Antim Georgescu Nr. 10 Bl. 17  Sc. 13 Ap. 810, Balotesti, 771900","0763 626 770","12270"
"2302","6690218307709","1985-11-01","Drumul Vladimir Pop, Victoria, 667649","0740 420 450","12271"
"2303","1481213528058","2008-01-04","Aleea Vicenția Florea Nr. 659 Bl. 86  Sc. 92 Ap. 190, Berceni, 438504","0720 871 529","12272"
"2304","1071225368591","1946-11-01","Intrarea Dochioiu Nr. 88, Reghin, 697479","0786 261 209","12273"
"2305","7040728042816","1952-07-29","Bulevardul Pușcașu Nr. 489 Bl. 97  Sc. 66 Ap. 625, Cugir, 435783","0254 648 504","12274"
"2306","5180604353798","1953-03-31","Drumul Diaconescu, Sancraiu de Mures, 256993","0736 608 632","12275"
"2307","5291209038611","1965-09-09","Soseaua Dumitrescu Nr. 265 Bl. 88  Sc. 32 Ap. 637, Rasinari, 375669","0739 952 589","12276"
"2308","8450731385234","1976-02-18","Drumul Nistor Nr. 17 Bl. 43  Sc. 40 Ap. 571, Baraolt, 222823","0252 235 543","12277"
"2309","1840530426186","2013-05-12","Intrarea Ștefan Pușcașu Nr. 81 Bl. 52  Sc. 71 Ap. 326, Gaesti, 473941","0740 948 069","12278"
"2310","8360413160122","1975-07-05","Strada Pușcașu Nr. 56, Turda, 349612","0254 271 083","12279"
"2311","5850414319325","1934-01-16","Soseaua Georgian Albu Nr. 340 Bl. 67  Sc. 81 Ap. 536, Matca, 899215","0750 000 246","12280"
"2312","4480511214594","1951-02-20","Aleea Popescu Nr. 660 Bl. 20  Sc. 88 Ap. 805, Radauti, 241965","0245 763 298","12281"
"2313","6850522188603","2003-04-06","Soseaua Dima, Lupeni, 672288","0732 647 681","12282"
"2314","1350328437738","1925-05-26","Strada Ioniță Nr. 13 Bl. 54  Sc. 33 Ap. 758, Sighisoara, 716175","0234 551 286","12283"
"2315","2081111142245","1957-07-22","Aleea Ionescu Nr. 834 Bl. 82  Sc. 99 Ap. 245, Babeni, 432185","0744 413 406","12284"
"2316","1071221358989","2007-04-05","Aleea Simina Albu Nr. 29 Bl. 73  Sc. 73 Ap. 618, Eforie Nord, 835917","0264 520 290","12285"
"2317","2511018070732","2018-09-23","Strada Ionescu, Ianca, 873553","0743 928 358","12286"
"2318","4670818136410","1960-03-31","Intrarea Eftimie Nr. 45, Sangeorz-Bai, 384406","0746 719 328","12287"
"2319","1901024253249","1931-02-18","Drumul Florea Nr. 96, Radauti, 375800","0256 573 789","12288"
"2320","7640328248465","1947-05-22","Bulevardul Manole Nr. 274, Poienile de sub Munte, 632775","0765 428 906","12289"
"2321","8730703288210","1978-12-14","Bulevardul Alina Stan, Pitesti, 635480","0252 931 094","12290"
"2322","4750207244734","1990-12-04","Bulevardul Nistor Nr. 30 Bl. 84  Sc. 47 Ap. 987, Cristuru Secuiesc, 645928","0736 324 350","12291"
"2323","5880930101298","1988-07-07","Aleea Blanduzia Albu Nr. 78 Bl. 15  Sc. 57 Ap. 217, Peretu, 935523","0740 387 296","12292"
"2324","7670209057915","1921-04-21","Bulevardul Cantemir Ardelean Nr. 33, Sacele, 950981","0236 331 132","12293"
"2325","8770917353923","1920-11-21","Soseaua Oprea, Bacau, 918567","0720 919 463","12294"
"2326","6550227054259","1914-03-30","Drumul Stănescu, Dragasani, 378407","0254 025 405","12295"
"2327","7870705321924","2009-11-09","Intrarea Manole, Pancota, 594048","0769 544 209","12296"
"2328","4410808322856","2015-06-20","Drumul Gelu Manole Nr. 868 Bl. 27  Sc. 42 Ap. 193, Barbulesti, 467989","0759 931 481","12297"
"2329","3470722281296","1985-10-09","Bulevardul Nistor Nr. 19 Bl. 98  Sc. 21 Ap. 812, Botosani, 437511","0266 664 966","12298"
"2330","7711218197979","1971-12-28","Bulevardul Dima Nr. 77 Bl. 49  Sc. 95 Ap. 934, Drobeta-Turnu Severin, 141450","0755 301 224","12299"
"2331","7570409257800","1961-07-01","Bulevardul Ionescu, Babadag, 602325","0268 382 884","12300"
"2332","5750223451999","1974-11-22","Intrarea Nemeș, Homocea, 120291","0785 216 892","12301"
"2333","7190114412045","2013-09-29","Strada Ene Nr. 67, Rucar, 236297","0240 310 423","12302"
"2334","5431109071011","2008-02-29","Soseaua Iulian Barbu, Peris, 476350","0750 960 151","12303"
"2335","3340213392765","1943-12-07","Aleea Raul Mocanu, Caracal, 801471","0770 057 703","12304"
"2336","5540128138845","2004-05-24","Intrarea Nistor Nr. 38 Bl. 15  Sc. 53 Ap. 754, Curtici, 842891","0788 011 087","12305"
"2337","5770727199097","1972-04-14","Drumul Mocanu Nr. 22 Bl. 49  Sc. 59 Ap. 532, Harlau, 283341","0269 683 734","12306"
"2338","5741220269566","2018-12-11","Intrarea Adam Pop Nr. 55 Bl. 22  Sc. 55 Ap. 235, Popesti-Leordeni, 309775","0244 091 077","12307"
"2339","7601101057999","1995-12-05","Strada Dochioiu Nr. 87, Tuzla, 417256","0239 223 992","12308"
"2340","2041023140748","1965-09-04","Aleea Alina Eftimie Nr. 58, Caransebes, 713070","0766 589 024","12309"
"2341","6731205393680","2008-10-17","Drumul Dorel Eftimie, Reghin, 371546","0738 449 931","12310"
"2342","3670917337955","1912-01-11","Intrarea Dima Nr. 81 Bl. 40  Sc. 27 Ap. 717, Blaj, 465583","0769 717 246","12311"
"2343","1741028380320","1925-05-13","Strada Tomescu, Marasesti, 355439","0253 089 693","12312"
"2344","5530617120853","2008-01-27","Soseaua Dumitrescu, Cobadin, 417329","0243 524 800","12313"
"2345","2930920100418","1915-01-11","Strada Tabacu Nr. 57 Bl. 26  Sc. 10 Ap. 342, Oravita, 204271","0236 819 946","12314"
"2346","8200316513372","1969-03-17","Soseaua Dima Nr. 98, Podu Iloaiei, 825664","0739 063 082","12315"
"2347","6830608180150","1923-02-23","Strada Albu Nr. 576 Bl. 63  Sc. 26 Ap. 657, Vulcan, 342109","0266 247 921","12316"
"2348","6730210055481","2008-05-21","Soseaua Celia Nistor, Piatra-Neamt, 364457","0233 986 249","12317"
"2349","5070407369653","1937-08-12","Intrarea Milena Florea Nr. 13, Gura Humorului, 359811","0237 887 697","12318"
"2350","4730228420771","1942-12-19","Drumul Stoica Nr. 71 Bl. 22  Sc. 56 Ap. 951, Bocsa, 976494","0748 194 176","12319"
"2351","8130221130046","1931-01-02","Bulevardul Dariana Barbu Nr. 826 Bl. 54  Sc. 67 Ap. 932, Sannicolau Mare, 752499","0740 902 385","12320"
"2352","7870216265950","2021-10-28","Strada Pușcașu, Corund, 110205","0260 292 315","12321"
"2353","8170311223568","1909-04-27","Intrarea Nicuță Popa Nr. 71, Radauti, 440933","0253 741 445","12322"
"2354","6620326345743","1954-07-04","Soseaua Barbu Nr. 20 Bl. 28  Sc. 19 Ap. 415, Rasinari, 350194","0269 982 426","12323"
"2355","1190826083133","1930-11-12","Intrarea Nistor Nr. 577, Oituz, 670162","0711 887 089","12324"
"2356","1340414017902","2022-02-15","Intrarea Manole Nr. 29 Bl. 86  Sc. 43 Ap. 361, Moldova Veche, 352763","0250 301 295","12325"
"2357","5250804143539","1935-05-27","Drumul Ionescu Nr. 36, Ramnicu Valcea, 959897","0256 901 949","12326"
"2358","2221223262736","1976-05-28","Intrarea Mazilescu Nr. 47, Bosanci, 733900","0268 344 930","12327"
"2359","2491228211889","1939-09-13","Drumul Carmina Tomescu Nr. 246 Bl. 63  Sc. 31 Ap. 909, Raducaneni, 835879","0770 818 653","12328"
"2360","3320825017611","1961-08-07","Drumul Nicolae Ioniță, Moisei, 570843","0241 808 556","12329"
"2361","6110601444111","1923-07-24","Soseaua Ioniță Nr. 17 Bl. 20  Sc. 94 Ap. 759, Cisnadie, 700020","0269 059 638","12330"
"2362","4081125426006","1968-09-01","Intrarea Ionescu, Lupeni, 647574","0768 039 383","12331"
"2363","8870706189338","1930-06-20","Strada Giorgiana Tudor Nr. 728 Bl. 18  Sc. 28 Ap. 375, Husi, 203991","0754 936 229","12332"
"2364","1710111131419","2021-03-31","Intrarea Manole Nr. 525, Valenii de Munte, 401513","0251 299 462","12333"
"2365","8230710409331","1994-03-30","Soseaua Cecilia Dima, Saveni, 507237","0727 591 819","12334"
"2366","1440723384741","1986-10-15","Soseaua Mazilescu Nr. 401 Bl. 41  Sc. 33 Ap. 855, Toflea, 873748","0771 400 642","12335"
"2367","6400308430771","1933-07-11","Bulevardul Daria Mocanu, Viseu de Sus, 345481","0738 268 757","12336"
"2368","5400906208323","1980-07-20","Soseaua Toma, Lupeni, 928088","0750 437 551","12337"
"2369","7880511354046","1999-08-28","Drumul Tomescu, Cristuru Secuiesc, 660512","0739 099 450","12338"
"2370","3240813153668","1936-10-16","Aleea Casiana Gheorghiu, Babeni, 288289","0731 733 514","12339"
"2371","3880716158312","1915-05-10","Drumul Ioniță Nr. 722 Bl. 33  Sc. 44 Ap. 467, Toflea, 414176","0264 979 248","12340"
"2372","4230515292123","1976-07-18","Bulevardul Ionelia Popa Nr. 502, Titu, 903027","0748 330 799","12341"
