"bank_id","iban","currency","user_id"
"1706","RO72ROXE2195055367326138","XOF","11674"
"1707","RO79AEUV8061612863221231","BDT","11675"
"1708","RO25BULV5747450742050242","AED","11676"
"1709","RO93HJUU8989773682846597","LTL","11677"
"1710","RO56VLWN4190391587570190","MKD","11678"
"1711","RO48KAMI3564865512308133","EGP","11679"
"1712","RO32JYOH5350470550475577","NIS","11680"
"1713","RO87CEXD9195690379852856","CNY","11681"
"1714","RO70GHFX7072769106692440","UYU","11682"
"1715","RO08NJQK7497566115768584","TJS","11683"
"1716","RO55NAAN2051192057743099","COP","11684"
"1717","RO05VGHT2316068956783458","BOB","11685"
"1718","RO14RDME8115046126620128","PAB","11686"
"1719","RO48FMYG2723656176024972","XAF","11687"
"1720","RO83ULDE1227539197173502","PKR","11688"
"1721","RO62UPWQ0457253280478648","AFN","11689"
"1722","RO30FPUA0266563159168669","ANG","11690"
"1723","RO14WJHX6432399665219654","STD","11691"
"1724","RO90PUAT1569870761821276","MMK","11692"
"1725","RO41TBMY0693971732598018","COP","11693"
"1726","RO40DLHN7476716445774876","DKK","11694"
"1727","RO74NMFX8319363095145290","HRK","11695"
"1728","RO49CODZ7668670665357606","IMP","11696"
"1729","RO87DLXA5296848422666115","SHP","11697"
"1730","RO88XTXV0914676986704554","MUR","11698"
"1731","RO33IDHC8302638803441873","UAH","11699"
"1732","RO87QQPM2650746690399717","BRL","11700"
"1733","RO57BPGZ2165682442154753","LAK","11701"
"1734","RO82IOKI9028605491432001","LYD","11702"
"1735","RO82ZHUX9553004790209380","TJS","11703"
"1736","RO67NTDE0611005996212307","CRC","11704"
"1737","RO84KERL3218205998800817","BBD","11705"
"1738","RO68MSBN0179219931819980","LTL","11706"
"1739","RO07UUYS3548941231621385","BDT","11707"
"1740","RO21PKCK7364132213675907","HTG","11708"
"1741","RO54TZMF9797186750265117","KMF","11709"
"1742","RO07CKBX4659034020756122","CUP","11710"
"1743","RO44DNPY2974835076466416","XCD","11711"
"1744","RO52XNAJ6800388903137104","ILS","11712"
"1745","RO38IXDH4299960816051197","SEK","11713"
"1746","RO64CWIQ8392340676379991","SVC","11714"
"1747","RO71DTZY6588409763389641","BMD","11715"
"1748","RO34LDUA7264024912733292","LSL","11716"
"1749","RO98BIDW6084813259487487","JPY","11717"
"1750","RO91ASWM1502897229505505","PKR","11718"
"1751","RO25QEFN5516093876925638","BRL","11719"
"1752","RO51ZZLG0265554379487535","KMF","11720"
"1753","RO62PMVM3499029657712569","KYD","11721"
"1754","RO63IGBU7114428302840990","IMP","11722"
"1755","RO66JZUF8478728740337160","PKR","11723"
"1756","RO90GRNN2188952643071128","HRK","11724"
"1757","RO57IVUI1452944911432449","FKP","11725"
"1758","RO85BVOS6510054572504891","LBP","11726"
"1759","RO84FJMR0102268664942665","HNL","11727"
"1760","RO06XLUF9657193624145211","GIP","11728"
"1761","RO36PALQ2506346715327098","DKK","11729"
"1762","RO11RPEW9745857850272224","JMD","11730"
"1763","RO92KHEY4084944902204963","CZK","11731"
"1764","RO71JOKS6819300707137590","KMF","11732"
"1765","RO74FLKO6745065576921861","PKR","11733"
"1766","RO78DFMN3197279248970967","UYU","11734"
"1767","RO26HAZT0650254299008055","MDL","11735"
"1768","RO28JMDG4957721696255917","IRR","11736"
"1769","RO43LXIB8493876239869076","SAR","11737"
"1770","RO20KMFF5750759526856664","CLP","11738"
"1771","RO65NRBZ5865143174948292","PKR","11739"
"1772","RO84KVNB7607826246248358","ARS","11740"
"1773","RO97JLBT2093074799844792","ZWD","11741"
"1774","RO80LODQ9037795113896426","MVR","11742"
"1775","RO10EFGD8203827727811929","LKR","11743"
"1776","RO56LYZM2450986452831955","DJF","11744"
"1777","RO43CFVR3893295908069241","WST","11745"
"1778","RO44TRML2883344822416101","CDF","11746"
"1779","RO75HZHI9011498480045200","ETB","11747"
"1780","RO95QTFO0836337813510232","XDR","11748"
"1781","RO47EEZJ1760343396091950","FKP","11749"
"1782","RO16CBIM2573185118692467","SZL","11750"
"1783","RO19GBFO1376012329313372","TJS","11751"
"1784","RO67UJPP6446208905544641","SGD","11752"
"1785","RO35EXNI4150218039117539","CNY","11753"
"1786","RO25ACSD8730857047222907","LTL","11754"
"1787","RO16AEVN2732204134614636","LYD","11755"
"1788","RO12LJQO9652731910923422","KZT","11756"
"1789","RO76WWXL9544700795285215","PGK","11757"
"1790","RO53PUHS5363891141936379","CVE","11758"
"1791","RO66VUIP4605488575636379","MDL","11759"
"1792","RO81GYNN3172976762330569","USD","11760"
"1793","RO84ICFH4651298837385283","KWD","11761"
"1794","RO88KDQB4074129922474206","KHR","11762"
"1795","RO17RNRB2767288216043276","XOF","11763"
"1796","RO52QBNK8536572583504831","TVD","11764"
"1797","RO05XBZY4344670879049129","XPF","11765"
"1798","RO20YDIP5253022582690013","ZWD","11766"
"1799","RO65KXEA9487402795905014","FKP","11767"
"1800","RO69ULKU0631054332395786","GIP","11768"
"1801","RO25NTEG2444163654957613","IMP","11769"
"1802","RO47UIGY8453674520100988","SCR","11770"
"1803","RO67UQDP2451871364990183","THB","11771"
"1804","RO03JTCM3156268938054858","SDG","11772"
"1805","RO35ZCIH1103154545592725","TOP","11773"
"1806","RO30BZEU3720340712104865","AED","11774"
"1807","RO62GMWG2934576464451878","TRY","11775"
"1808","RO98ZMZN2543550840247421","DJF","11776"
"1809","RO92BTAK1991053697588224","PKR","11777"
"1810","RO96AQGC0996441008599287","CRC","11778"
"1811","RO77TNXF6332409162298607","MGA","11779"
"1812","RO74TKLF9786593164912555","ILS","11780"
"1813","RO75JATJ6130471723392705","SDG","11781"
"1814","RO42AITF0175438052206262","AOA","11782"
"1815","RO07NWEL5195648863291773","UYU","11783"
"1816","RO47MQRM5718073435339291","PHP","11784"
"1817","RO03FFKH4103737346503451","VUV","11785"
"1818","RO48FVSN1926902277266283","IQD","11786"
"1819","RO44EOSS2508406782431703","KPW","11787"
"1820","RO62LAOD8669430636174178","MGA","11788"
"1821","RO35XMZT3438598924607953","SBD","11789"
"1822","RO75VBOJ4643267473207273","NOK","11790"
"1823","RO30SFWU3018970299500833","BHD","11791"
"1824","RO47HDNR8004188789635175","RUB","11792"
"1825","RO86AHNT3548871695295282","BOB","11793"
"1826","RO48FQTT2873377932471978","PLN","11794"
"1827","RO74GLJF8368474811108132","ERN","11795"
"1828","RO11QGYW6474942946149058","DJF","11796"
"1829","RO91YYPP2762318849320787","BSD","11797"
"1830","RO33QYZJ9135051495845417","RUB","11798"
"1831","RO21RQIH0713292030229861","GHS","11799"
"1832","RO65YZZI6780547152551645","GEL","11800"
"1833","RO70GNMM4900064635043175","SEK","11801"
"1834","RO27RUZB9552961891120617","OMR","11802"
"1835","RO66ZIVW0966977077221955","RUB","11803"
"1836","RO04HAQY0455199222529854","KRW","11804"
"1837","RO09OXJO7567288344810634","MRO","11805"
"1838","RO18KPAC3957633073373905","YER","11806"
"1839","RO77NAFZ8981094293683750","MYR","11807"
"1840","RO90RAMQ8939293603446536","AED","11808"
"1841","RO36PUGU4279288154413384","KMF","11809"
"1842","RO70IKCN8381708956829153","XAF","11810"
"1843","RO21FNGA9362610502853820","NOK","11811"
"1844","RO14NRIQ5590359412730099","GEL","11812"
"1845","RO78LGLG3322637535428230","ANG","11813"
"1846","RO51ROZA5538327301951153","NOK","11814"
"1847","RO88SSFU3346440431796878","AOA","11815"
"1848","RO94NWIN8324306357290875","UGX","11816"
"1849","RO69QHZI7567749466037156","VND","11817"
"1850","RO04XIIL6351593766085769","YER","11818"
"1851","RO51PASM1243795331569199","DOP","11819"
"1852","RO66CGXI2820024303419642","MDL","11820"
"1853","RO45JMAF9024546603134383","GTQ","11821"
"1854","RO78KPKZ5716195718703829","SZL","11822"
"1855","RO15OLRP4577171959101079","DKK","11823"
"1856","RO56NYAW3748599598326873","UGX","11824"
"1857","RO91GXOI9550143255540346","IRR","11825"
"1858","RO87XXNK8663267080883189","CHF","11826"
"1859","RO47CHYA8478527318275305","KPW","11827"
"1860","RO37VKTW3882702546478180","CAD","11828"
"1861","RO50OOQL0501742946177246","LBP","11829"
"1862","RO54FQNB6624122345039277","RWF","11830"
"1863","RO13AKQP0749871804472359","MRO","11831"
"1864","RO43QODR6458701018376090","BDT","11832"
"1865","RO36KVCC1102643825863380","MDL","11833"
"1866","RO43PQUT8415392210816662","HKD","11834"
"1867","RO97UFFK6790414654738074","ILS","11835"
"1868","RO23TREB7753943151947771","USD","11836"
"1869","RO02HNOX1479126266568612","ILS","11837"
"1870","RO48HMPS0892077196960757","XAF","11838"
"1871","RO40JRPX5969246549425948","ZAR","11839"
"1872","RO64DENP5487206956825492","CLP","11840"
"1873","RO12EFID3054037997958852","FJD","11841"
"1874","RO62HAGP9556762274102289","BRL","11842"
"1875","RO25ATNL3688378731640992","DJF","11843"
"1876","RO51UYUU3402141717675570","SEK","11844"
"1877","RO31AEYF1669837603556833","LSL","11845"
"1878","RO91WSBQ6500629285191429","AED","11846"
"1879","RO34CCZN4002705415077015","NAD","11847"
"1880","RO32BBDB2718515933699804","ISK","11848"
"1881","RO36QJED2446562729411296","ZAR","11849"
"1882","RO09YFXZ4823331720830208","KYD","11850"
"1883","RO50SAVL0446813004381003","LSL","11851"
"1884","RO89OTVF4152174551809718","INR","11852"
"1885","RO82XEEY4196580939278132","KRW","11853"
"1886","RO80WRHB4358782255400146","KGS","11854"
"1887","RO28XJSK2083092589649061","BDT","11855"
"1888","RO78HHJC0365176538352924","EGP","11856"
"1889","RO63KTOU6256412264124376","PLN","11857"
"1890","RO84SUDK9819095932724840","NZD","11858"
"1891","RO37JYXA5666547737892227","XCD","11859"
"1892","RO12ZYJQ3962120489871002","CNY","11860"
"1893","RO69JFHZ7268113761826629","AOA","11861"
"1894","RO16RSWI0920848233671390","IDR","11862"
"1895","RO17EXWE8106817496857484","ZMW","11863"
"1896","RO48RDHA4173075028926833","DKK","11864"
"1897","RO83MUEH1456054025230663","SDG","11865"
"1898","RO55JBYI7305771202829613","XDR","11866"
"1899","RO39APRF2672283928206020","XCD","11867"
"1900","RO96HZWN8403978850182970","LKR","11868"
"1901","RO26TCOU8008872706912887","MXN","11869"
"1902","RO93NWSF6040546941406573","CVE","11870"
"1903","RO68JIQV1374304335692381","KHR","11871"
"1904","RO80YWNI9592927890210048","INR","11872"
"1905","RO04XPBH0172751335904483","BDT","11873"
"1906","RO96XCSN4818648641396626","CUC","11874"
"1907","RO65IMBS0192709154612762","PYG","11875"
"1908","RO83QVIT2841363067829634","AMD","11876"
"1909","RO25EUVQ4073071967640909","CUP","11877"
"1910","RO93PQLZ1148694032886474","NPR","11878"
"1911","RO79XXVI0515446027284935","TWD","11879"
"1912","RO67RLXG8605692055654517","RSD","11880"
"1913","RO62NGSC8070240415022937","NGN","11881"
"1914","RO47FQHR2117688015787946","SRD","11882"
"1915","RO65TSQX0922312640915429","BRL","11883"
"1916","RO33LNJO3707813038684698","KRW","11884"
"1917","RO10QUDG7124138923247640","STD","11885"
"1918","RO55AKIE5165637092992909","UAH","11886"
"1919","RO53CYIJ9867437379763759","CRC","11887"
"1920","RO09IHLM1720981214464948","MDL","11888"
"1921","RO85JSDL0082059731694735","UAH","11889"
"1922","RO22NEYM9719284074908113","HNL","11890"
"1923","RO72ECDL2978044679337551","IDR","11891"
"1924","RO12MFWM4176403575793677","LAK","11892"
"1925","RO70LIFJ0479855549767024","SZL","11893"
"1926","RO35CTYG7160676922988099","XOF","11894"
"1927","RO29FBZW6170347820932495","JOD","11895"
"1928","RO04JALR0406289574972395","TWD","11896"
"1929","RO62JVEF6606758734718034","SPL","11897"
"1930","RO93ZFDI5407503306568336","EGP","11898"
"1931","RO72HZMC7463396599740144","HRK","11899"
"1932","RO58PRHX6217424948161445","JMD","11900"
"1933","RO22OROU7753090511727575","LAK","11901"
"1934","RO20EMZV7652874098062174","SBD","11902"
"1935","RO49UCZI2638359237150899","BRL","11903"
"1936","RO54MTJU9815470487753693","NIS","11904"
"1937","RO85YRHK3954098727899640","HUF","11905"
"1938","RO72CYXN4824259840874311","THB","11906"
"1939","RO12QBNW0445142406513887","FJD","11907"
"1940","RO57JAKZ8157550694804655","NIO","11908"
"1941","RO53RFFW6893536396400730","MOP","11909"
"1942","RO91GDDE7385888698886853","XPF","11910"
"1943","RO79JOTJ0446208946976619","MVR","11911"
"1944","RO84LOZP7667800491890017","PKR","11912"
"1945","RO34TXBZ2373281701537267","CNY","11913"
"1946","RO84GKHO3242710073827770","XOF","11914"
"1947","RO95HGHH2828418387039406","BIF","11915"
"1948","RO13KIKG7477729862550422","MNT","11916"
"1949","RO43LJNB7272252973875065","NOK","11917"
"1950","RO84HBXZ9643816986983846","DJF","11918"
"1951","RO87TQKO5226564640818118","BND","11919"
"1952","RO06VRSH4228460459479701","INR","11920"
"1953","RO26NNGX9503824769430735","MAD","11921"
"1954","RO89EASP1144117004030807","TMT","11922"
"1955","RO89ZZSY4211457055006045","KRW","11923"
"1956","RO36EYYA3069978349764007","CRC","11924"
"1957","RO09JHUV7809865653696442","MYR","11925"
"1958","RO78TWUG0907662583074797","XAF","11926"
"1959","RO13SOIP5592785491577465","DKK","11927"
"1960","RO14VZFI6728033137864444","XOF","11928"
"1961","RO45FVRE7051240229951285","KGS","11929"
"1962","RO82QOMR5605501434921764","UAH","11930"
"1963","RO91VXVY9731477461021568","MZN","11931"
"1964","RO67BYET4629696516267509","CLP","11932"
"1965","RO78PTJF6090002657731207","SOS","11933"
"1966","RO15VXAN1552419901934846","CHF","11934"
"1967","RO84WDGV4401530251446823","BAM","11935"
"1968","RO52GZAX5186468537476429","CVE","11936"
"1969","RO22NLQI2631104996676932","SCR","11937"
"1970","RO55ISTY1013637320443092","ERN","11938"
"1971","RO08RKAS6256450213813869","PYG","11939"
"1972","RO10HBGM5945333071529383","MMK","11940"
"1973","RO83UFOF3528482720122587","KZT","11941"
"1974","RO79ZAOD3101642882872244","CHF","11942"
"1975","RO55OUAQ2337592766374673","HKD","11943"
"1976","RO03HOLZ1368775551233083","MGA","11944"
"1977","RO42VVPQ8915582652224382","MDL","11946"
"1978","RO07TJPM0001727108198002","KRW","11947"
"1979","RO83CBJP0859129329328924","VND","11948"
"1980","RO58ELPG7129990223705924","MYR","11949"
"1981","RO10VWTY3788662893067733","SEK","11950"
"1982","RO58GCWC3817790477962975","RUB","11951"
"1983","RO13SAGS0481991328799416","KYD","11952"
"1984","RO58MTEA8907148260369352","SHP","11953"
"1985","RO85TSLN5754935055033215","HNL","11954"
"1986","RO16GOUG5642802241066579","CAD","11955"
"1987","RO85IPHC8293045153540206","KWD","11956"
"1988","RO42QSDU1060558932914289","MOP","11957"
"1989","RO62YTKI2676497224742035","TTD","11958"
"1990","RO10XERG2087402455159032","MZN","11959"
"1991","RO68RNAJ1412570262595771","JPY","11960"
"1992","RO27KMIP6590456408469694","GEL","11961"
"1993","RO92AWUH9460085812362538","CHF","11962"
"1994","RO59HFHZ5878656664782255","DKK","11963"
"1995","RO52OMMX9855226205971832","SBD","11964"
"1996","RO11WINZ4403743647954122","EUR","11965"
"1997","RO18OMFX6527273669203356","CZK","11966"
"1998","RO02TRBJ8303202794596901","AOA","11967"
"1999","RO24OVEC5316294844944398","BIF","11968"
"2000","RO11WLPE9526340400253163","TND","11969"
"2001","RO59UKGK9468087753618669","ISK","11970"
"2002","RO64DNSL7632521931269107","SLL","11971"
"2003","RO63VGTB7066735690162030","NGN","11972"
"2004","RO28PCMA6099380948282328","XPF","11973"
"2005","RO13MOZK5856591082071213","ILS","11974"
"2006","RO53USEF5636906320492165","DJF","11975"
"2007","RO32NITN9373165907278416","MVR","11976"
"2008","RO36YLVV6573659546558246","WST","11977"
"2009","RO06YRXH1340218799881813","USD","11978"
"2010","RO71KFWH7887294701325362","NIS","11979"
"2011","RO45EHXB1808507327056840","VUV","11980"
"2012","RO72TRID5369727415660559","ETB","11981"
"2013","RO61GTJL3728285819533606","QAR","11982"
"2014","RO18OHBU4513472679719586","PYG","11983"
"2015","RO23RYHV6165421978244040","SOS","11984"
"2016","RO24AGWR1276768151659220","UZS","11985"
"2017","RO60DIIT9192613928523153","DOP","11986"
"2018","RO33VHFB0838191619628252","LAK","11987"
"2019","RO43UECY0019625571478010","TRY","11988"
"2020","RO06RXKK1484767123251488","HKD","11989"
"2021","RO43GBMS8168101106057623","BMD","11990"
"2022","RO83SCEA7731589766415657","LRD","11991"
"2023","RO33DQLE2244413761364932","KGS","11992"
"2024","RO27NEOU7110714879865742","CAD","11993"
"2025","RO79CDQH2404145389876608","JEP","11994"
"2026","RO69EUIN2070373722782965","BAM","11995"
"2027","RO26JVQE3423228141634504","CZK","11996"
"2028","RO57EOSC6864356603468544","MDL","11997"
"2029","RO43ZKFQ2456362973793421","CNY","11998"
"2030","RO70MDQR3301892517565516","KPW","11999"
"2031","RO93SGQA4168941328347394","SEK","12000"
"2032","RO88WRDO9136022071766185","CDF","12001"
"2033","RO47QQWE2461821578553115","SVC","12002"
"2034","RO22MLJD6410919750549352","IQD","12003"
"2035","RO17YYRN5179150517133150","INR","12004"
"2036","RO38JYFF3514650129901689","MVR","12005"
"2037","RO78NVCL3832967630437082","SGD","12006"
"2038","RO74USGP2346688023464601","SVC","12007"
"2039","RO27FXVW4770136783335886","PHP","12008"
"2040","RO61VCSO9543442024991988","KZT","12009"
"2041","RO06FNTS9155231639583070","COP","12010"
"2042","RO70KFRP7115983700153223","BTN","12011"
"2043","RO53OMNP2569359239413752","SPL","12012"
"2044","RO62SLJJ1600659549447178","CVE","12013"
"2045","RO02VUSJ3160759859087877","CVE","12014"
"2046","RO18BZLU5727408225941974","TZS","12015"
"2047","RO42LDLP2281826693939377","UAH","12016"
"2048","RO49CBXG2086579579155335","LYD","12017"
"2049","RO87MRCL7542785279127528","NIS","12018"
"2050","RO30BQZN2803065658684448","GGP","12019"
"2051","RO41TSEL4481441026651229","LYD","12020"
"2052","RO64QFNS8916048477846460","INR","12021"
"2053","RO61DTXM4957737185552116","LTL","12022"
"2054","RO32EKNJ3102571771366288","KMF","12023"
"2055","RO48SOXI0646373274809539","KYD","12024"
"2056","RO03NKWO9873953324719458","MNT","12025"
"2057","RO84MYJL0223189459870000","GTQ","12026"
"2058","RO19OWAU9414880373748911","XPF","12027"
"2059","RO16JBUM2975952691080749","DOP","12028"
"2060","RO64TTZT8756425274025052","CDF","12029"
"2061","RO40BFBW1197870218727403","EUR","12030"
"2062","RO16MUYR6154211379674969","SRD","12031"
"2063","RO22HUTM9678059324801365","JMD","12032"
"2064","RO48MVAA7625306235523041","BMD","12033"
"2065","RO66QGYT3290042382602766","OMR","12034"
"2066","RO44ETTK9816662636739904","JPY","12035"
"2067","RO44UFZA9528907033495728","XAF","12036"
"2068","RO40NIUZ7735714202970032","MWK","12037"
"2069","RO19PALC4163423042507937","GTQ","12038"
"2070","RO23QLWM3417167417537243","FJD","12039"
"2071","RO61QMHE9639742975658104","RON","12040"
"2072","RO09XAXH1316186393565214","TOP","12041"
"2073","RO23MBHS1810269621202137","PYG","12042"
"2074","RO02ZAOX2188538497848842","VUV","12043"
"2075","RO16ZTLB7468487966442470","PAB","12044"
"2076","RO74FEHD6496551807478547","FKP","12045"
"2077","RO78WGAT6023735953440935","MWK","12046"
"2078","RO93MDJT0517773194506496","MOP","12047"
"2079","RO29PEVC7430298976529449","KYD","12048"
"2080","RO76ISMW1883012990877354","USD","12049"
"2081","RO22IZLP6554389140758710","VEF","12050"
"2082","RO06JPUS0846216316136453","IDR","12051"
"2083","RO04NRDB4746803901319143","PAB","12052"
"2084","RO19UKDR3419580773687575","AUD","12053"
"2085","RO93QEAA6799392567347726","PEN","12054"
"2086","RO88KRTO2125066456066111","DKK","12055"
"2087","RO27IGUK6820552613705108","USD","12056"
"2088","RO19JMHV9247679850327787","XAF","12057"
"2089","RO10IVTJ0771333627452746","MMK","12058"
"2090","RO88YAAI8799441241470664","BIF","12059"
"2091","RO25EBTE0243021385050233","GEL","12060"
"2092","RO86HGEU7309006473831488","PEN","12061"
"2093","RO26UTOV6355838926669519","BDT","12062"
"2094","RO96LCVJ8182432643649023","TOP","12063"
"2095","RO36WIPY8383177707140031","DZD","12064"
"2096","RO88ZANH3653753938345501","XOF","12065"
"2097","RO70GQMB4033824081925050","CDF","12066"
"2098","RO62ZFDO5438474652857958","BSD","12067"
"2099","RO05LCDP7150709023126388","VEF","12068"
"2100","RO19YMUI0137850250883545","UYU","12069"
"2101","RO89ZAFA3543204719152832","IQD","12070"
"2102","RO15KPVE3781379043143250","TMT","12071"
"2103","RO96VJNN2697958138365827","GNF","12072"
"2104","RO41GGNU8657379468672617","UYU","12073"
"2105","RO31NMEC5702915135866841","RON","12074"
"2106","RO43BMYR2137658315734488","BSD","12075"
"2107","RO04ICPJ1691197376227938","QAR","12076"
"2108","RO68FRAJ7921587246334494","PGK","12077"
"2109","RO59OTKU0867964443930631","LAK","12078"
"2110","RO22GOSI0724410862787390","HKD","12079"
"2111","RO44YDMB3891459208321395","LYD","12080"
"2112","RO06SNRC7688105263945144","DZD","12081"
"2113","RO26FNIR4580474035013119","GTQ","12082"
"2114","RO98DKYN7991764779234308","BDT","12083"
"2115","RO48TLGT5111989574128754","CUC","12084"
"2116","RO52IPPK6933033747916136","AZN","12085"
"2117","RO95SCGI3168363228986876","SEK","12086"
"2118","RO98RHGS4609681397653803","EUR","12087"
"2119","RO09ZVOX9830408375902313","BSD","12088"
"2120","RO18XTSU5416684246973707","CDF","12089"
"2121","RO75YRXE3256013304727789","BIF","12090"
"2122","RO16EEGD9948409989835863","BMD","12091"
"2123","RO70AGXS9713441981094925","PYG","12092"
"2124","RO14KSYH8842689266678570","BSD","12093"
"2125","RO48VVYW6921127311036205","NAD","12094"
"2126","RO90TTQN1304647727604006","BIF","12095"
"2127","RO34CIMR3320203150481420","SHP","12096"
"2128","RO64YOQK8029773728001857","CDF","12097"
"2129","RO63UGNJ4363637854566292","MDL","12098"
"2130","RO76ZTAG2430963268156816","MYR","12099"
"2131","RO80FTTD6716389398020010","KWD","12100"
"2132","RO12MPGY6121343831626612","TTD","12101"
"2133","RO68GRSB2117070125838020","RWF","12102"
"2134","RO89HHJE9552722904227586","OMR","12103"
"2135","RO23WQAC7864504012082178","OMR","12104"
"2136","RO92BUII9308791263217845","MMK","12105"
"2137","RO67XCSU4020911860836240","SCR","12106"
"2138","RO48PDLQ5357384417817196","WST","12107"
"2139","RO78CRAX9783773016158051","JEP","12108"
"2140","RO65WCYN7625791051506692","BRL","12109"
"2141","RO45HPNJ1224086485766481","PLN","12110"
"2142","RO08IWKN9123182924336872","XDR","12111"
"2143","RO18TVKK1137098974730692","GMD","12112"
"2144","RO98XSAU8190476552816010","MOP","12113"
"2145","RO64POZY5446122025102390","QAR","12114"
"2146","RO51APRX8198430159293450","THB","12115"
"2147","RO46ODLM0402801658176226","SZL","12116"
"2148","RO48UEDY5778650005675345","MMK","12117"
"2149","RO61DYJU0424482201435279","ARS","12118"
"2150","RO28OFIU7117115942788639","OMR","12119"
"2151","RO89EOPE1521068367093668","ZMW","12120"
"2152","RO13HADN4856492233367182","BTN","12121"
"2153","RO43VLSV2607304355750806","GYD","12122"
"2154","RO81UPZM2843772706697178","KZT","12123"
"2155","RO85OFBW9856012598262760","DZD","12124"
"2156","RO76JEEM0376767747924672","KMF","12125"
"2157","RO85NIZP6040702034302103","AMD","12126"
"2158","RO67MIRN2297904654434723","XCD","12127"
"2159","RO14EPEP4810657170670551","MYR","12128"
"2160","RO05AJUQ3718726321664204","JOD","12129"
"2161","RO39TTUM9822112233411727","TZS","12130"
"2162","RO81JJLF7736399450063526","XCD","12131"
"2163","RO34KSIU1850247744166959","YER","12132"
"2164","RO56UMOA6494164282415474","MDL","12133"
"2165","RO37NWAY8454944775483410","BMD","12134"
"2166","RO10DKPY6709826347558084","SRD","12135"
"2167","RO26QATQ1634463827070102","PHP","12136"
"2168","RO85OTTY9561313631088455","XOF","12137"
"2169","RO88GEHM0024119616907390","BSD","12138"
"2170","RO65VKQU7066275744738931","AWG","12139"
"2171","RO76ONLL3343065177611798","AUD","12140"
"2172","RO18UBLI3875302436270724","CHF","12141"
"2173","RO44VCWN3258656051416515","UAH","12142"
"2174","RO97EQSP2388904958160383","BAM","12143"
"2175","RO95XBOO6337578160041451","EGP","12144"
"2176","RO97YVGG1095152343557512","NPR","12145"
"2177","RO89GSXG1245970803042995","TRY","12146"
"2178","RO66KTPI3904183356250789","BZD","12147"
"2179","RO78HPPM6083245353638392","FKP","12148"
"2180","RO47UHVM0442712925147450","CHF","12149"
"2181","RO67KOLX8882021752951637","BSD","12150"
"2182","RO38HUNL3365905135526309","ARS","12151"
"2183","RO27CDGV1064813112601473","GNF","12152"
"2184","RO40QZKL8962228626567813","AWG","12153"
"2185","RO92SVRR0151930606787988","HKD","12154"
"2186","RO20TVXL5095683368391821","DOP","12155"
"2187","RO63AEKO6237125784201493","HKD","12156"
"2188","RO96VLXV5328865891292109","YER","12157"
"2189","RO24NKEX9721771653149916","LBP","12158"
"2190","RO63QKBC7169815855795837","KWD","12159"
"2191","RO07GRDE2942259493040314","CZK","12160"
"2192","RO66JKQT3708943763833898","JPY","12161"
"2193","RO84HRXJ8538729155231473","AFN","12162"
"2194","RO71CVJM2731987770752101","ARS","12163"
"2195","RO55IFOJ0495009352200028","BWP","12164"
"2196","RO87GPWU3797896022756669","COP","12165"
"2197","RO60FWLO1113115706561291","XDR","12166"
"2198","RO11DSGK7891888986205889","PKR","12167"
"2199","RO48SACH8679661692824906","PHP","12168"
"2200","RO73DZUN9215676725205496","ARS","12169"
"2201","RO22TCAI5335697493616913","THB","12170"
"2202","RO37ITWW0120028783995896","DOP","12171"
"2203","RO54WWKV1285639013194703","NPR","12172"
"2204","RO88YTUA7292537287526130","TOP","12173"
"2205","RO47RWMN1822500791043308","IMP","12174"
"2206","RO70UUDQ7600871838193496","TTD","12175"
"2207","RO44GEOH6891864915007995","NPR","12176"
"2208","RO18SMWP0906032833764669","GGP","12177"
"2209","RO89QPGB2818802201472424","IDR","12178"
"2210","RO90SEPG1775534575766294","UAH","12179"
"2211","RO59PQXX3251558977340576","UZS","12180"
"2212","RO11XZAX1380734965712693","UAH","12181"
"2213","RO77WTZB5017190651603761","TND","12182"
"2214","RO18TKRZ7729514732600797","MUR","12183"
"2215","RO40VLGW5512981653538304","MRO","12184"
"2216","RO19QLVJ8882246385441968","AOA","12185"
"2217","RO98SRMT4555281088484938","ZWD","12186"
"2218","RO12TNJP8167842975446684","TND","12187"
"2219","RO04UMIE8385363478793924","CHF","12188"
"2220","RO76BKFC8617982569872318","KPW","12189"
"2221","RO44EYES8923795928798618","CVE","12190"
"2222","RO25ZNHZ3319218546138475","VUV","12191"
"2223","RO70ZQGF2722552886867053","MGA","12192"
"2224","RO65LLIB4783335460517978","LTL","12193"
"2225","RO14NJJO7638465382093770","MDL","12194"
"2226","RO38ANZR3004636773498665","XOF","12195"
"2227","RO66BPCZ0170436354245261","XAF","12196"
"2228","RO63CWDD4391126894031837","FJD","12197"
"2229","RO90YQCW2233092001915261","CHF","12198"
"2230","RO26DKJZ4813890524956028","AED","12199"
"2231","RO97CLRT5973453092417999","CRC","12200"
"2232","RO77ASZT4083490145908249","INR","12201"
"2233","RO20YNEH3568469790231517","SBD","12202"
"2234","RO37VQEK0836700722434116","QAR","12203"
"2235","RO25MAAL2695441504229915","CUP","12204"
"2236","RO29ZDEM9045101719418529","SAR","12205"
"2237","RO04QONR6116736680745351","CZK","12206"
"2238","RO42FVUX0969684985237816","TND","12207"
"2239","RO65AMZC3617270780431705","SAR","12208"
"2240","RO92VFWW8708244814950678","LSL","12209"
"2241","RO81TKCI8858546122436630","XPF","12210"
"2242","RO19HEIZ8702017539077973","AUD","12211"
