"1955","8680821261698","10/31/1930","Aleea Nistor Nr. 174 Bl. 25  Sc. 10 Ap. 960, Modelu, 836878","0727 421 797","11938"
"1956","7381227128720","12/7/1983","Aleea Florea, Teius, 852386","0246 243 226","11939"
"1957","7201019334376","1/18/1981","Intrarea Toma Nr. 858 Bl. 39  Sc. 21 Ap. 536, Sfantu Gheorghe, 596061","0730 214 518","11940"
"1958","7401131469203","9/17/2009","Drumul Georgescu Nr. 438 Bl. 13  Sc. 62 Ap. 231, Lugoj, 905572","0757 927 924","11941"
"1959","5140104112199","12/3/1988","Intrarea Pușcașu Nr. 806 Bl. 92  Sc. 77 Ap. 470, Sinaia, 313211","0261 485 261","11942"
"1960","1080128375261","6/13/1966","Soseaua Simi Albu, Craiova, 148275","0757 928 665","11943"
"1961","7400503293590","1/11/1986","Intrarea Diaconescu Nr. 483, Valea Caselor (Dragasani), 967381","0728 013 542","11944"
"1962","4580601359727","5/23/1975","Strada Diaconescu Nr. 494 Bl. 89  Sc. 90 Ap. 664, Targu Secuiesc, 100772","0249 618 720","11945"
"1963","2271209139511","4/26/1999","Strada Tudor, Brasov, 423822","0740 870 497","11946"
"1964","4460603019890","7/27/1980","Strada Voinea Nr. 77, Peris, 571009","0749 395 178","11947"
"1965","2010924066407","12/9/1967","Soseaua Eftimie Nr. 484, Alesd, 794982","0266 904 656","11948"
"1966","2360705306276","4/8/1949","Strada Preda Nr. 127 Bl. 77  Sc. 48 Ap. 842, Apahida, 493984","0746 437 128","11950"
"1967","3820618024055","7/20/2000","Bulevardul Ioniță Nr. 62, Curtici, 540658","021 402 1360","11951"
"1968","6550915067071","9/28/1926","Strada Diaconu Nr. 960, Otelu Rosu, 532639","0232 351 433","11952"
"1969","8170522147325","2/8/1964","Bulevardul Oliviu Stănescu Nr. 420 Bl. 73  Sc. 88 Ap. 441, Vicovu de Sus, 640598","0250 711 519","11953"
"1970","1061108413244","7/20/1974","Aleea Diaconu Nr. 976, Peretu, 481754","0724 865 933","11954"
"1971","8070929235596","5/15/1979","Drumul Pop, Ramnicu Valcea, 788181","0266 158 540","11956"
"1972","7321013163402","4/15/1948","Drumul Voinea Nr. 66 Bl. 37  Sc. 73 Ap. 725, Chitila, 775050","0766 152 109","11957"
"1973","1211125339397","5/19/1967","Intrarea Tomescu, Fundeni, 347570","0765 865 650","11958"
"1974","3091118328477","9/24/1971","Intrarea Ioniță Nr. 78 Bl. 69  Sc. 65 Ap. 101, Oltenita, 136819","0765 907 519","11959"
"1975","6491009376335","2/8/2019","Bulevardul Georgescu, Horodnic de Sus, 906753","0255 172 065","11960"
"1976","1930322440641","3/31/1973","Drumul Dobre Nr. 253 Bl. 91  Sc. 90 Ap. 229, Piatra-Neamt, 787149","0232 909 419","11961"
"1977","4070729202367","9/1/1965","Soseaua Horea Dumitrescu, Hunedoara, 467432","0752 087 915","11962"
"1978","3990121093461","4/18/2007","Aleea Niță, Valea Mare (Babeni), 959863","0231 112 025","11963"
"1979","2051120203574","9/29/1999","Aleea Dinu Nr. 23 Bl. 79  Sc. 73 Ap. 247, Segarcea, 582172","0740 169 081","11964"
"1980","5191111066963","11/18/1965","Soseaua Mocanu, Modelu, 574113","0239 711 863","11965"
"1981","8570325305547","2/24/1966","Strada Mazilescu Nr. 802, Hunedoara, 285864","0766 403 653","11966"
"1982","5051012326351","9/19/1974","Strada Oprea Nr. 743 Bl. 20  Sc. 72 Ap. 211, Anina, 802404","0734 543 140","11967"
"1983","2330504277202","6/28/1952","Intrarea Nemeș Nr. 132 Bl. 64  Sc. 52 Ap. 713, Tuzla, 910372","0754 602 219","11968"
"1984","5181016401127","2/27/2010","Soseaua Stancu, Covasna, 918779","0233 750 978","11969"
"1985","6480505175543","6/2/1960","Drumul Dida Barbu, Dumbravita, 533211","0769 801 770","11970"
"1986","1601123142490","10/8/1913","Bulevardul Sandu Barbu Nr. 954 Bl. 82  Sc. 60 Ap. 901, Tandarei, 617036","0253 732 548","11971"
"1987","1620501437641","7/6/1970","Drumul Popescu Nr. 178, Calafat, 488786","0749 755 364","11972"
"1988","2920428203667","8/26/2017","Drumul Niță Nr. 184 Bl. 62  Sc. 23 Ap. 805, Sannicolau Mare, 171179","0266 518 129","11973"
"1989","4810727449073","5/8/2022","Bulevardul Ioniță Nr. 770 Bl. 45  Sc. 42 Ap. 914, Targu Frumos, 860097","0788 601 925","11974"
"1990","5320517170611","5/10/2006","Bulevardul Amza Ene Nr. 274 Bl. 84  Sc. 38 Ap. 823, Prejmer, 233211","0268 464 765","11975"
"1991","6751212280101","8/5/1925","Aleea Iridenta Tomescu, Pipera (Voluntari), 295483","0722 561 773","11976"
"1992","6110910356195","1/2/2018","Strada Aanei Nr. 318, Nadlac, 445797","0262 797 706","11977"
"1993","6250402180501","4/29/1984","Aleea Voinea Nr. 124 Bl. 61  Sc. 28 Ap. 317, Peretu, 326418","0736 286 708","11978"
"1994","5770206174614","4/7/1973","Strada Tomescu, Sandominic, 173970","0259 103 584","11979"
"1995","2970322324669","11/8/1960","Strada Albu, 1 Decembrie, 662497","0232 826 050","11980"
"1996","4340631157936","3/6/1910","Aleea Manole Nr. 28, Glina, 266275","0243 332 748","11981"
"1997","6590406067258","6/12/1945","Soseaua Pușcașu Nr. 990 Bl. 24  Sc. 10 Ap. 874, Roseti, 892177","0730 367 635","11982"
"1998","3731024075593","12/7/1918","Strada Tabacu Nr. 11 Bl. 37  Sc. 75 Ap. 390, Nadlac, 623112","0747 813 503","11983"
"1999","5550707013624","2/26/1936","Bulevardul Stănescu Nr. 75 Bl. 60  Sc. 65 Ap. 755, Cristuru Secuiesc, 360497","0254 532 825","11984"
"2000","8431222069288","10/10/1922","Aleea Stănescu, Hateg, 367745","0269 849 936","11985"
"2001","6020407059194","8/17/2017","Bulevardul Domnica Gheorghiu Nr. 115, Dorohoi, 638742","0231 284 216","11986"
"2002","2351016200938","2/14/1965","Aleea Ene, Drobeta-Turnu Severin, 473438","0711 365 381","11987"
"2003","1610212307847","6/19/1981","Intrarea Barbu, Sfantu Gheorghe, 407643","0741 717 148","11988"
"2004","8630427099223","7/12/1929","Aleea Dochioiu Nr. 23, Ineu, 905343","0265 973 359","11989"
"2005","7900616189839","9/4/1913","Strada Sergiu Tudor Nr. 355 Bl. 17  Sc. 40 Ap. 669, Boldesti-Scaeni, 674680","0252 934 544","11990"
"2006","1860209095690","3/27/1937","Drumul Cristea Nr. 33 Bl. 65  Sc. 25 Ap. 781, Teius, 232734","0255 764 200","11991"
"2007","8840203301245","5/18/1967","Strada Ardelean Nr. 650 Bl. 75  Sc. 46 Ap. 267, Barbulesti, 360232","0269 386 375","11992"
"2008","7391107320219","12/9/2006","Bulevardul Suciu Nr. 41, Harlau, 839400","0711 848 300","11993"
"2009","1791226259497","9/19/1992","Aleea Mădălin Manole Nr. 18, Rodna, 508717","0744 221 818","11994"
"2010","7520716250784","1/25/1941","Strada Dumitrescu, Viseu de Sus, 371751","0241 198 061","11995"
"2011","1840410424751","8/19/1927","Intrarea Stănescu Nr. 63 Bl. 75  Sc. 90 Ap. 437, Lugoj, 765343","0720 214 867","11996"
"2012","6480126315521","1/9/1928","Soseaua Oprea, Valea Caselor (Dragasani), 327989","0250 860 697","11997"
"2013","4570920523169","11/7/1950","Aleea Aanei Nr. 389, Murfatlar, 467203","0740 032 316","11998"
"2014","8250607273320","10/16/1945","Soseaua Victor Diaconu, Techirghiol, 447015","0256 598 718","11999"
"2015","4470520174889","8/13/1932","Intrarea Cristea, Schela Cladovei, 503136","0267 339 632","12000"
"2016","5410329239066","2/28/2006","Aleea Mioara Popescu, Radauti, 895387","0741 793 337","12001"
"2017","8500104308271","1/16/1918","Aleea Codrin Pușcașu Nr. 56 Bl. 60  Sc. 22 Ap. 980, Draganesti-Olt, 571709","0734 518 653","12002"
"2018","6210506140561","8/11/1973","Aleea Tiberiu Dinu Nr. 34 Bl. 74  Sc. 26 Ap. 474, Marasesti, 774181","0723 752 895","12003"
"2019","2400613014691","6/19/1931","Bulevardul Stan Nr. 41, Valenii de Munte, 910723","0722 224 164","12004"
"2020","8570104024262","8/1/1921","Bulevardul Tudor, Corund, 297576","0730 672 127","12005"
"2021","2260419387873","11/18/2001","Soseaua Iuliu Marin, Modelu, 468242","0252 632 787","12006"
"2022","5681125243137","4/30/1935","Strada Marin Nr. 23 Bl. 95  Sc. 71 Ap. 292, Sabaoani, 461900","0246 944 072","12007"
"2023","8620329167496","6/12/1929","Soseaua Diaconescu, Ramnicu Sarat, 404700","0241 719 037","12008"
"2024","5551209093583","1/17/1965","Intrarea Florea, Pecica, 575192","0247 247 806","12009"
"2025","5961002260558","5/21/1917","Soseaua Crina Georgescu Nr. 640, Dumbravita, 376982","0262 123 204","12010"
"2026","4810121445676","4/4/1947","Drumul Evelina Niță, Babeni, 631230","0761 332 509","12011"
"2027","4480713182290","10/17/1961","Drumul Mălina Ionescu, Simeria, 445567","0754 152 585","12012"
"2028","6600730064176","6/14/2014","Soseaua Eliza Dobre Nr. 95, Brasov, 336367","0748 369 594","12013"
"2029","8370625451311","7/8/1921","Bulevardul Clarisa Toma Nr. 770, Chitila, 544731","0232 141 878","12014"
"2030","4151202336891","3/31/1920","Bulevardul Carmina Suciu Nr. 88, Targu Frumos, 696462","0731 444 622","12015"
"2031","6151228208345","1/26/2012","Strada Albu, Moreni, 441144","0743 095 639","12016"
"2032","4780118344172","7/16/1963","Soseaua Preda Nr. 831 Bl. 48  Sc. 90 Ap. 995, Busteni, 599922","0754 742 518","12017"
"2033","5571007233806","12/20/1999","Soseaua Cristofor Toma Nr. 473 Bl. 96  Sc. 32 Ap. 457, Busteni, 585898","0256 279 604","12018"
"2034","4621227319817","3/16/1979","Drumul Niță Nr. 87, Pucioasa, 874207","0758 517 296","12019"
"2035","8810929451308","5/22/1923","Strada Dima, Pancota, 367034","0241 608 747","12020"
"2036","2291229067385","11/13/1958","Bulevardul Diaconescu, Anina, 554254","0768 829 266","12021"
"2037","1531123257414","5/16/1924","Intrarea Ene Nr. 57, Busteni, 822654","0253 468 944","12022"
"2038","8790704365014","10/17/1908","Drumul Mocanu Nr. 767, Murfatlar, 351968","0246 590 929","12023"
"2039","7900525348385","10/30/1979","Bulevardul Oprea, Sebis, 449734","0245 146 880","12024"
"2040","5250306296583","1/17/1979","Intrarea Ene, Fundulea, 344734","0780 354 321","12025"
"2041","8671004198453","7/23/1925","Aleea Toma Nr. 54, Uricani, 713155","0241 082 386","12026"
"2042","8020314080461","12/12/2010","Bulevardul Popa Nr. 11, Gherla, 996697","0261 934 684","12027"
"2043","7601023388358","4/20/1975","Intrarea Florea, Paunesti, 446821","0771 965 335","12028"
"2044","8040622045135","1/22/1925","Strada Timotei Georgescu Nr. 625, Ramnicu Sarat, 548679","0736 356 208","12029"
"2045","5690217417984","9/26/2000","Drumul Alexe Nistor Nr. 148 Bl. 61  Sc. 15 Ap. 712, Paunesti, 704015","0242 797 662","12030"
"2046","1051128320991","1/29/1936","Strada Pop, Dorohoi, 650480","0232 786 587","12031"
"2047","7370407223790","11/6/1982","Strada Oprea Nr. 62 Bl. 90  Sc. 70 Ap. 352, Talmaciu, 864453","0231 652 895","12032"
"2048","1810512385298","8/13/1963","Bulevardul Nemeș Nr. 62 Bl. 91  Sc. 80 Ap. 500, Arad, 166068","0751 390 654","12033"
"2049","8660530211152","12/9/1954","Intrarea Suciu Nr. 725 Bl. 63  Sc. 54 Ap. 514, Suceava, 814452","0736 147 950","12034"
"2050","2871028271286","4/5/2010","Aleea Voinea Nr. 85 Bl. 18  Sc. 49 Ap. 899, Valea Mare (Negresti), 961084","0784 135 026","12035"
"2051","2320927301341","3/3/1973","Intrarea Viviana Eftimie Nr. 30 Bl. 29  Sc. 97 Ap. 682, Roseti, 156345","0244 501 015","12036"
"2052","8810523120414","7/18/1953","Aleea Geta Dobre Nr. 845 Bl. 11  Sc. 86 Ap. 195, Codlea, 325961","0761 469 006","12037"
"2053","3470523060464","10/10/1950","Bulevardul Cantemir Marin Nr. 81 Bl. 97  Sc. 27 Ap. 789, Cisnadie, 173912","0234 895 717","12038"
"2054","3201001209374","2/27/1997","Bulevardul Ene Nr. 727 Bl. 71  Sc. 94 Ap. 350, Campulung, 836134","0720 186 160","12039"
"2055","1710508405002","5/26/1946","Aleea Eftimie Nr. 40 Bl. 33  Sc. 82 Ap. 252, Sinaia, 302728","0249 501 656","12040"
"2056","6550402416502","12/22/2008","Intrarea Eftimie, Fieni, 328292","0761 578 813","12041"
"2057","3471209247344","7/3/2022","Strada Janeta Tudor, Targu Ocna, 723248","0260 875 934","12042"
"2058","8170108233377","8/30/1983","Drumul Isabela Ionescu, Cugir, 182663","0739 292 070","12043"
"2059","4690631240148","12/2/1960","Intrarea Toma Nr. 644, Berceni, 262352","0785 018 918","12044"
"2060","7661003513726","9/8/2018","Aleea Melania Pop Nr. 687 Bl. 25  Sc. 54 Ap. 191, Jimbolia, 599512","0264 082 744","12045"
"2061","5330609519583","7/23/1909","Intrarea Nistor, Filiasi, 977074","0720 094 171","12046"
"2062","3950809062621","12/21/1966","Drumul Popa Nr. 71, Pecica, 219693","0747 327 219","12047"
"2063","5511227334836","6/9/2012","Intrarea Costache Popa Nr. 67, Bragadiru, 877494","0768 921 811","12048"
"2064","4230528437543","1/14/1921","Drumul Toma Nr. 178, Onesti, 401032","0764 375 854","12049"
"2065","3351119219476","1/21/2022","Drumul Ababei Nr. 59, Santana, 618626","0753 392 540","12050"
"2066","2550127122900","8/28/1972","Soseaua Ștefana Mazilescu Nr. 173, Mioveni, 135168","0738 928 887","12051"
"2067","3540830196349","1/16/1977","Soseaua Ionescu Nr. 551 Bl. 78  Sc. 17 Ap. 709, Zimnicea, 309868","0750 598 031","12052"
"2068","4141105158491","10/31/1948","Aleea Barbu Nr. 617, Viseu de Sus, 671822","0784 184 581","12053"
"2069","8190205395565","10/1/1931","Soseaua Brăduț Toma Nr. 740 Bl. 35  Sc. 94 Ap. 838, Santana, 277067","0264 103 071","12054"
"2070","4050604381339","4/4/1949","Bulevardul Pop, Oituz, 194605","021 277 9463","12055"
"2071","4530207227744","10/2/1972","Aleea Eufrosina Dima Nr. 425, Piatra-Neamt, 159721","0742 170 804","12056"
"2072","3190131516878","8/9/1959","Soseaua Manole Nr. 85, Sacele, 618704","0232 110 665","12057"
"2073","1840224337599","4/19/1978","Soseaua Popa, Ramnicu Valcea, 167643","0758 219 386","12058"
"2074","7750913268117","10/28/1947","Aleea Dima Nr. 49 Bl. 89  Sc. 68 Ap. 943, Targu Neamt, 709179","0726 043 367","12059"
"2075","3690815126102","6/12/2015","Drumul Popescu Nr. 690 Bl. 40  Sc. 68 Ap. 431, Mihail Kogalniceanu, 564341","0241 054 295","12060"
"2076","6260904168878","5/7/1939","Aleea Barbu, Targu Frumos, 943000","0722 645 752","12061"
"2077","5671216460752","12/8/1934","Drumul Claudia Stancu Nr. 285, Apahida, 222834","0261 599 479","12062"
"2078","3701211430883","12/25/1975","Soseaua Florea Nr. 88 Bl. 81  Sc. 20 Ap. 665, Reghin, 813100","0771 359 452","12063"
"2079","8811230352395","2/28/1989","Drumul Jan Dochioiu Nr. 74, Carei, 599396","0748 593 686","12064"
"2080","5790809412668","7/10/1984","Aleea Ababei, Tandarei, 381054","0242 038 661","12065"
"2081","2060908331582","12/11/2006","Soseaua Antonie Ionescu Nr. 59 Bl. 92  Sc. 15 Ap. 645, Campulung Moldovenesc, 592227","0755 008 986","12066"
"2082","6920301389592","8/15/1967","Strada Profira Stan Nr. 74 Bl. 98  Sc. 65 Ap. 240, Intorsura Buzaului, 131317","0742 083 945","12067"
"2083","8281227048822","7/24/1968","Intrarea Luciana Dumitrescu, Popesti-Leordeni, 763009","0234 043 932","12068"
"2084","1590321028570","11/22/1993","Drumul Mazilescu Nr. 13 Bl. 44  Sc. 26 Ap. 663, Poiana Mare, 332679","0250 926 818","12069"
"2085","4420431432111","9/21/1947","Drumul Popescu Nr. 344, Sfantu Gheorghe, 976284","0260 649 874","12070"
"2086","1230227269479","4/30/2014","Aleea Stan Nr. 11 Bl. 68  Sc. 39 Ap. 558, Busteni, 846372","0726 453 617","12071"
"2087","6450429423743","6/12/1949","Strada Felix Popa, Targoviste, 984177","0245 229 559","12072"
"2088","6010821430037","1/9/1970","Soseaua Ababei Nr. 90 Bl. 83  Sc. 49 Ap. 257, Hateg, 534574","0765 868 594","12073"
"2089","4920918301121","1/22/1978","Bulevardul Eftimie, Husi, 580175","0729 234 406","12074"
"2090","7811025192589","1/22/1994","Bulevardul Tudor Nr. 696, Sadova, 732271","0752 669 125","12075"
"2091","2340111467192","8/9/1929","Bulevardul Dobre Nr. 262, Strejnicu, 351845","0722 209 215","12076"
"2092","5440129324862","1/14/1986","Strada Nistor Nr. 484 Bl. 67  Sc. 30 Ap. 272, Cumpana, 979103","0732 734 229","12077"
"2093","5960414150501","10/9/1947","Soseaua Ioniță, Pucioasa, 436568","0232 809 460","12078"
"2094","1440717442749","5/3/2008","Drumul Popa Nr. 14 Bl. 33  Sc. 37 Ap. 450, Slatina, 607520","0235 240 726","12079"
"2095","8540311190877","8/8/1973","Strada Ion Diaconu Nr. 31, Savinesti, 461006","0233 816 647","12080"
"2096","6730422124251","6/30/1932","Aleea Andra Dumitrescu Nr. 897, Slobozia, 158090","0237 870 457","12081"
"2097","8000317203048","1/29/2021","Intrarea Rafael Toma Nr. 278 Bl. 84  Sc. 13 Ap. 640, Pucioasa, 819361","0239 025 944","12082"
"2098","3360712529303","8/1/1969","Soseaua Stancu Nr. 40, Babadag, 337647","0737 752 421","12083"
"2099","2030830245853","6/2/2016","Aleea Cristea Nr. 804, Horodnic de Sus, 579997","0730 456 152","12084"
"2100","1110423054610","1/30/1961","Intrarea Nistor Nr. 46, Calafat, 587175","0266 367 361","12085"
"2101","8021012379485","3/1/2023","Bulevardul Nistor Nr. 534 Bl. 54  Sc. 59 Ap. 291, Buhusi, 597155","0772 913 412","12086"
"2102","5451029358121","12/15/1950","Strada Dima Nr. 843 Bl. 23  Sc. 65 Ap. 868, Glina, 483590","0266 791 570","12087"
"2103","5691115437261","3/16/1996","Aleea Corina Stan Nr. 455 Bl. 86  Sc. 84 Ap. 572, Oltenita, 740467","0769 754 936","12088"
"2104","1671204466384","7/15/1940","Drumul Diaconu, Targu Mures, 501678","0761 715 156","12089"
"2105","3340414460633","9/16/2003","Strada Stancu Nr. 190 Bl. 99  Sc. 44 Ap. 552, Baraolt, 598592","021 759 0939","12090"
"2106","6961217090540","6/4/1942","Drumul Mazilescu, Buhusi, 559707","0745 385 449","12091"
"2107","2081227236624","5/31/1987","Bulevardul Ababei, Bistrita, 384036","0257 634 562","12092"
"2108","6091212070283","4/8/1966","Drumul Oprea Nr. 550, Odorheiu Secuiesc, 769042","0772 235 363","12093"
"2109","4240529067986","4/18/1959","Strada Ana Dumitrescu Nr. 38 Bl. 11  Sc. 36 Ap. 329, Toflea, 804003","0752 266 073","12094"
"2110","8960419412304","10/2/1912","Intrarea Mihnea Diaconescu Nr. 974 Bl. 78  Sc. 85 Ap. 232, Urziceni, 568822","0741 927 641","12095"
"2111","6400422451418","3/12/2001","Drumul Nemeș Nr. 21 Bl. 90  Sc. 78 Ap. 997, Dobroesti, 347545","0757 982 564","12096"
"2112","1860602449804","3/11/1966","Aleea Liliana Marin Nr. 96 Bl. 54  Sc. 95 Ap. 402, Iernut, 878153","0268 620 780","12097"
"2113","1821113077167","7/13/1966","Aleea Popescu Nr. 52 Bl. 10  Sc. 92 Ap. 756, Oravita, 109731","0745 092 584","12098"
"2114","7760806281757","7/13/1924","Strada Pop Nr. 195, Negresti, 216605","0733 365 038","12099"
"2115","2400331262049","4/7/1965","Strada Alis Dochioiu Nr. 58 Bl. 55  Sc. 88 Ap. 482, Radauti, 589755","0770 697 611","12100"
"2116","7750809379775","10/19/1947","Strada Ardelean Nr. 933 Bl. 24  Sc. 89 Ap. 764, Orsova, 177002","0234 736 057","12101"
"2117","1970603144155","3/26/2008","Intrarea Sofia Ene Nr. 50, Corabia, 488103","0730 019 362","12102"
"2118","5900308254344","7/10/2015","Aleea Diaconescu, Brasov, 768762","0244 259 445","12103"
"2119","3040903322167","11/6/1931","Bulevardul Ene Nr. 664 Bl. 10  Sc. 44 Ap. 604, Bragadiru, 487617","0760 859 091","12104"
"2120","8641030230493","6/19/1968","Drumul Oprea Nr. 664 Bl. 15  Sc. 45 Ap. 937, Blaj, 178350","0243 489 697","12105"
"2121","2390207075214","7/21/2014","Strada Dobre Nr. 56, Strejnicu, 767394","0261 277 646","12106"
"2122","4310623202914","11/18/1925","Soseaua Ababei, Bistrita, 320641","0761 821 597","12107"
"2123","5130404040902","5/9/1991","Drumul Ene, Odorheiu Secuiesc, 517978","0750 720 195","12108"
"2124","8920908445050","7/23/1985","Bulevardul Mocanu Nr. 20 Bl. 51  Sc. 58 Ap. 478, Drobeta-Turnu Severin, 811751","0242 009 198","12109"
"2125","8620830139737","5/14/2014","Strada Stoica Nr. 35, Oradea, 951738","0254 369 466","12110"
"2126","7040513285063","1/18/1965","Aleea Preda, Harlau, 459825","0785 558 012","12111"
"2127","5940625345198","7/20/2016","Strada Iolanda Stan Nr. 54 Bl. 35  Sc. 78 Ap. 566, Vatra Dornei, 685750","0742 486 341","12112"
"2128","1331112528531","6/30/1931","Bulevardul Gheorghiu, Tuzla, 124427","0784 273 973","12113"
"2129","5771129204710","5/20/2011","Drumul Ababei Nr. 83, Breaza de Sus, 768702","0239 746 128","12114"
"2130","6951028226341","8/6/1926","Strada Suciu Nr. 177 Bl. 38  Sc. 47 Ap. 798, Tuzla, 823752","0266 229 883","12115"
"2131","1010908431760","3/8/1955","Aleea Dumitrescu, Chisineu-Cris, 497301","0236 452 506","12116"
"2132","5070827154671","2/20/2001","Aleea Popescu Nr. 988, Mizil, 401429","0241 431 827","12117"
"2133","4331130331683","6/21/2013","Bulevardul Popescu Nr. 226, Sangeorgiu de Mures, 743413","0761 461 411","12118"
"2134","6290909081531","8/9/1954","Intrarea Marcel Dochioiu, Vicovu de Jos, 115795","0266 067 506","12119"
"2135","6931008269953","5/13/1918","Strada Popa, Hunedoara, 884067","0268 061 691","12120"
"2136","2110903114666","12/20/1913","Bulevardul Barbu, Bailesti, 890941","0763 926 290","12121"
"2137","1230213465159","7/24/1988","Strada Nistor Nr. 63 Bl. 46  Sc. 13 Ap. 631, Rovinari, 210282","0764 639 067","12122"
"2138","1130802423532","9/14/1924","Soseaua Stoica Nr. 58 Bl. 73  Sc. 72 Ap. 809, Alesd, 982155","0232 835 853","12123"
"2139","6700210381061","3/6/1928","Soseaua Tudor, Turnu Magurele, 314242","0745 626 045","12124"
"2140","5140601412581","3/31/1999","Intrarea Ionescu, Feldru, 408679","0235 852 129","12125"
"2141","1170406138972","12/7/1929","Aleea Dochioiu Nr. 66 Bl. 75  Sc. 62 Ap. 446, Plosca, 663612","0238 363 384","12126"
"2142","1910826039151","1/15/1921","Aleea Tabacu, Victoria, 773893","0231 367 665","12127"
"2143","5470204230765","4/24/1925","Intrarea Voinea, Darabani, 390861","0239 610 629","12128"
"2144","1501223407272","8/14/1949","Bulevardul Barbu Nr. 99, Santana, 569718","0742 179 582","12129"
"2145","8400606297882","2/6/1957","Bulevardul Cristea Nr. 38 Bl. 27  Sc. 32 Ap. 251, Chitila, 324997","0737 873 482","12130"
"2146","8550917198309","4/22/1944","Soseaua Oprea, Blaj, 748294","0780 360 557","12131"
"2147","4151220248410","2/13/1973","Aleea Gheorghiu, Voluntari, 606459","0772 961 178","12132"
"2148","6291009527732","3/8/1940","Strada Aanei, Baile Borsa, 302682","0246 306 071","12133"
"2149","2591121406840","9/5/1949","Strada Popescu Nr. 86 Bl. 66  Sc. 14 Ap. 300, Cobadin, 231576","0234 081 121","12134"
"2150","4810619219626","5/10/1986","Bulevardul Ionescu, Chisineu-Cris, 796281","0753 067 549","12135"
"2151","6960304088758","4/13/1965","Drumul Oprea Nr. 72 Bl. 30  Sc. 18 Ap. 271, Resita, 307119","0761 458 456","12136"
"2152","4760812384262","7/30/1972","Intrarea Pop Nr. 35, Sibiu, 458447","0737 654 317","12137"
"2153","6960401407858","7/4/1951","Strada Tabacu Nr. 903 Bl. 26  Sc. 29 Ap. 470, Marghita, 676244","0733 056 739","12138"
"2154","5940314200858","6/3/1932","Strada Dima Nr. 93 Bl. 63  Sc. 70 Ap. 398, Targu Mures, 773085","0235 877 455","12139"
"2155","2260802133758","8/7/1927","Drumul Dobre Nr. 489 Bl. 65  Sc. 81 Ap. 207, Dragasani, 110477","0750 616 591","12140"
"2156","2710727278859","10/1/1938","Soseaua Preda Nr. 16, Campulung, 787653","0765 407 473","12141"
"2157","6740830396944","10/2/1967","Bulevardul Popescu Nr. 25, Tufesti, 344006","0259 445 596","12142"
"2158","8920211327312","10/19/1984","Aleea Nistor Nr. 752 Bl. 80  Sc. 99 Ap. 755, Murfatlar, 141814","0731 108 091","12143"
"2159","8650220021578","4/5/1957","Drumul Manole Nr. 63, Breaza de Sus, 320373","0784 057 404","12144"
"2160","6450216341124","1/16/1958","Aleea Dochioiu Nr. 25, Feldru, 718227","0780 705 482","12145"
"2161","6870130025695","12/7/1957","Strada Georgescu Nr. 33 Bl. 13  Sc. 48 Ap. 655, Apahida, 474140","0233 867 076","12146"
"2162","4550721351191","11/16/1941","Strada Evanghelina Diaconu, Resita, 539799","0240 994 053","12147"
"2163","5901223467738","3/5/1957","Bulevardul Despina Preda Nr. 80 Bl. 88  Sc. 67 Ap. 410, Santana, 247854","0754 028 954","12148"
"2164","5551002426803","5/4/1981","Aleea Gheorghiu, Buftea, 777354","0746 876 648","12149"
"2165","2270803512611","8/12/1949","Bulevardul Pleșu Tabacu Nr. 217, Arbore, 775457","0232 407 610","12150"
"2166","6860124148937","10/21/1921","Aleea Victor Diaconu Nr. 52 Bl. 15  Sc. 58 Ap. 531, Sibiu, 450043","0235 354 516","12151"
"2167","5030430369383","11/12/2007","Drumul Stănescu Nr. 71, Botosani, 486151","0725 923 154","12152"
"2168","7510605189120","7/22/1934","Aleea Pop, Gura Humorului, 457284","0734 691 969","12153"
"2169","7120314352121","12/7/1955","Aleea Tomescu Nr. 291 Bl. 32  Sc. 50 Ap. 106, Viseu de Sus, 173958","0250 277 047","12154"
"2170","6921012163481","3/4/1918","Strada Oprea Nr. 75 Bl. 23  Sc. 56 Ap. 135, Falticeni, 900273","0262 757 501","12155"
"2171","3900424148542","1/2/1965","Soseaua Sebastian Tabacu Nr. 64, Remetea, 898179","0242 570 438","12156"
"2172","7730225244552","8/8/1991","Aleea Ardelean Nr. 127 Bl. 15  Sc. 47 Ap. 433, Cluj-Napoca, 698081","0759 735 153","12157"
"2173","4460526309737","6/17/1966","Strada Diaconescu Nr. 807 Bl. 56  Sc. 24 Ap. 973, Marghita, 468795","0747 294 825","12158"
"2174","6581019183382","2/23/1955","Soseaua Barbu Nr. 342, Babadag, 501703","0727 570 529","12159"
"2175","4650617178142","6/18/1947","Intrarea Suciu Nr. 392 Bl. 30  Sc. 18 Ap. 399, Orsova, 341510","0238 064 752","12160"
"2176","6760604440136","3/25/2023","Aleea Mina Tomescu, Straja, 722448","0742 509 977","12161"
"2177","6281008420160","9/19/1996","Aleea Mocanu Nr. 953 Bl. 89  Sc. 28 Ap. 380, Peretu, 586035","0731 884 556","12162"
"2178","1880308301015","10/29/1915","Soseaua Ionescu Nr. 545, Copsa Mica, 967382","0785 005 188","12163"
"2179","2991131078450","7/16/1942","Strada Marin, Sighisoara, 198135","0269 067 585","12164"
"2180","7120919184017","5/7/1948","Intrarea Cornelia Ioniță, Balotesti, 347256","0722 540 762","12165"
"2181","1180518110466","10/5/1986","Bulevardul Mocanu, Resita, 905071","0242 898 976","12166"
