"12094","Georgescu","Petrică"
"12095","Suciu","Carmina"
"12096","Diaconu","Daniela"
"12097","Gheorghiu","Sidonia"
"12098","Nistor","Noemi"
"12099","Tomescu","Mărioara"
"12100","Oprea","Dina"
"12101","Preda","Luiza"
"12102","Marin","Caterina"
"12103","Georgescu","Elvira"
"12104","Voinea","Constantina"
"12105","Manole","Robert"
"12106","Pop","Adela"
"12107","Nistor","Miruna"
"12108","Nemeș","Iancu"
"12109","Ardelean","Cleopatra"
"12110","Tabacu","Daiana"
"12111","Dobre","Anastasia"
"12112","Preda","Vasilica"
"12113","Georgescu","Gheorghe"
"12114","Stancu","Vanesa"
"12115","Gheorghiu","Antonela"
"12116","Preda","Ghiță"
"12117","Nistor","Irina"
"12118","Albu","Adela"
"12119","Dobre","Flavia"
"12120","Gheorghiu","Casandra"
"12121","Gheorghiu","Petrică"
"12122","Marin","Amanda"
"12123","Suciu","Anamaria"
"12124","Oprea","Magdalena"
"12125","Manole","Maia"
"12126","Dumitrescu","Pompiliu"
"12127","Ionescu","Larisa"
"12128","Mazilescu","Blanduzia"
"12129","Tudor","Tudosia"
"12130","Ioniță","Zenobia"
"12131","Popescu","Lucrețiu"
"12132","Niță","Sonia"
"12133","Marin","Valentina"
"12134","Gheorghiu","Romeo"
"12135","Pușcașu","Savina"
"12136","Toma","Teofil"
"12137","Diaconescu","Eugenia"
"12138","Nistor","Silviana"
"12139","Nemeș","Smaranda"
"12140","Ardelean","Lorin"
"12141","Nemeș","Teodora"
"12142","Marin","Dorli"
"12143","Pușcașu","Niculiță"
"12144","Niță","Dina"
"12145","Cristea","Mina"
"12146","Mocanu","Marcheta"
"12147","Nemeș","Beniamin"
"12148","Florea","Aurel"
"12149","Tabacu","Adi"
"12150","Ionescu","Iuliu"
"12151","Barbu","Ionelia"
"12152","Nistor","Lăcrămioara"
"12153","Pușcașu","Constantina"
"12154","Dumitrescu","Alice"
"12155","Stancu","Janeta"
"12156","Stancu","Mugurel"
"12157","Niță","Arina"
"12158","Dima","Traian"
"12159","Tomescu","Georgia"
"12160","Popa","Cecilia"
"12161","Ionescu","Codruț"
"12162","Stoica","Saveta"
"12163","Ionescu","Cerasela"
"12164","Florea","Tincuța"
"12165","Georgescu","Tatiana"
"12166","Suciu","Axinte"
"12167","Tabacu","Andra"
"12168","Nemeș","Rafael"
"12169","Preda","Lică"
"12170","Mocanu","Antoniu"
"12171","Mazilescu","Zaharia"
"12172","Mocanu","Renata"
"12173","Suciu","Aureliana"
"12174","Mazilescu","Salomea"
"12175","Manole","Edmond"
"12176","Cristea","David"
"12177","Stan","Ancuța"
"12178","Niță","Viorica"
"12179","Tabacu","Norbert"
"12180","Diaconu","Vlad"
"12181","Aanei","Bănel"
"12182","Ioniță","Mădălina"
"12183","Suciu","Liana"
"12184","Dima","Casian"
"12185","Tudor","Catinca"
"12186","Diaconescu","Marius"
"12187","Suciu","Marioara"
"12188","Niță","Simona"
"12189","Ardelean","Dacian"
"12190","Dumitrescu","Heracleea"
"12191","Albu","Rozalia"
"12192","Georgescu","Tamara"
"12193","Preda","Dora"
"12194","Suciu","Ivona"
"12195","Aanei","Blanduzia"
"12196","Stancu","Costin"
"12197","Dinu","Dora"
"12198","Oprea","Crenguța"
"12199","Ene","Veronica"
"12200","Eftimie","Visarion"
"12201","Albu","Rafael"
"12202","Nemeș","Rareș"
"12203","Aanei","Nadia"
"12204","Nemeș","Panagachie"
"12205","Diaconescu","Ozana"
"12206","Popa","Dumitrana"
"12207","Dima","Fabian"
"12208","Nistor","Valentina"
"12209","Nistor","Anuța"
"12210","Niță","Aurora"
"12211","Albu","Zoe"
"12212","Florea","Patricia"
"12213","Dochioiu","Ivona"
"12214","Mazilescu","Alexe"
"12215","Ene","Larisa"
"12216","Barbu","Nicolaie"
"12217","Stan","Zina"
"12218","Barbu","Nicu"
"12219","Gheorghiu","Petruța"
"12220","Aanei","Daniel"
"12221","Voinea","Melina"
"12222","Ababei","Evanghelina"
"12223","Georgescu","Nicolaie"
"12224","Barbu","Tudosia"
"12225","Pop","Aura"
"12226","Ioniță","Rareș"
"12227","Pușcașu","Edgar"
"12228","Popescu","Renata"
"12229","Tomescu","Ilona"
"12230","Stănescu","Geanina"
"12231","Dochioiu","Ghenadie"
"12232","Ardelean","Lucrețiu"
"12233","Dinu","Aurica"
"12234","Stoica","Bianca"
"12235","Tomescu","Astrid"
"12236","Albu","Jasmina"
"12237","Dumitrescu","Blanduzia"
"12238","Nistor","Andrei"
"12239","Stan","Claudiu"
"12240","Florea","Cristofor"
"12241","Ioniță","Augustina"
"12242","Tomescu","Luminița"
"12243","Stan","Daniel"
"12244","Toma","Ernest"
"12245","Stoica","Mariana"
"12246","Popescu","Tinca"
"12247","Suciu","Natalia"
"12248","Niță","Paul"
"12249","Eftimie","Florica"
"12250","Mocanu","Amedeu"
"12251","Popescu","David"
"12252","Ardelean","Adi"
"12253","Mazilescu","Margareta"
"12254","Aanei","Cristofor"
"12255","Florea","Angela"
"12256","Cristea","Ghenadie"
"12257","Dima","Vasile"
"12258","Marin","Mina"
"12259","Diaconu","Ștefana"
"12260","Preda","Liana"
"12261","Stancu","Ludmila"
"12262","Ioniță","Elisaveta"
"12263","Tudor","Robertina"
"12264","Mazilescu","Milena"
"12265","Dima","Bebe"
"12266","Dumitrescu","Dumitru"
"12267","Dochioiu","Doina"
"12268","Gheorghiu","Alma"
"12269","Mazilescu","Amanda"
"12270","Aanei","Cătălina"
"12271","Nemeș","Aida"
"12272","Stancu","Ieremia"
"12273","Niță","Lucreția"
"12274","Nemeș","Gheorghiță"
"12275","Tabacu","Angela"
"12276","Suciu","Roberta"
"12277","Ababei","Casandra"
"12278","Manole","Camil"
"12279","Marin","Sonia"
"12280","Ioniță","Zeno"
"12281","Ardelean","Ghenadie"
"12282","Ardelean","Crina"
"12283","Dinu","Sabin"
"12284","Mazilescu","Mădălin"
"12285","Diaconu","Valeriu"
"12286","Dima","Traian"
"12287","Niță","Virginia"
"12288","Niță","Celia"
"12289","Stan","Romulus"
"12290","Stancu","Horea"
"12291","Dumitrescu","Carmina"
"12292","Mocanu","Ștefana"
"12293","Ene","Marilena"
"12294","Manole","Fiodor"
"12295","Georgescu","Mihnea"
"12296","Stan","Ducu"
"12297","Nemeș","Adrian"
"12298","Diaconu","Adonis"
"12299","Cristea","Camil"
"12300","Oprea","Nicolae"
"12301","Barbu","Beniamin"
"12302","Preda","Andrada"
"12303","Mocanu","Costin"
"12304","Ene","Edmond"
"12305","Gheorghiu","Tiberia"
"12306","Toma","Sandu"
"12307","Popescu","Nicușor"
"12308","Dochioiu","Xenia"
"12309","Dumitrescu","Milena"
"12310","Florea","Cristofor"
"12311","Tomescu","Angel"
"12312","Stănescu","Valeria"
"12313","Preda","Octaviana"
"12314","Eftimie","Ada"
"12315","Tomescu","Nora"
"12316","Voinea","Simina"
"12317","Nistor","Dragoș"
"12318","Barbu","David"
"12319","Dochioiu","Doru"
"12320","Toma","Laurian"
"12321","Stoica","Rozalia"
"12322","Stănescu","Antoaneta"
"12323","Gheorghiu","Cristobal"
"12324","Toma","Carmen"
"12325","Tudor","Alex"
"12326","Stănescu","Teona"
"12327","Ardelean","Laurențiu"
"12328","Tabacu","Eusebia"
"12329","Georgescu","Mirela"
"12330","Suciu","Ovidiu"
"12331","Albu","Mirela"
"12332","Aanei","Cornel"
"12333","Georgescu","Alma"
"12334","Mocanu","Victor"
"12335","Nistor","Mioara"
"12336","Tomescu","Teodor"
"12337","Nemeș","Ecaterina"
"12338","Cristea","Anemona"
"12339","Cristea","Cornelia"
"12340","Nemeș","Alexandru"
"12341","Suciu","Simona"
"12342","Nistor","Voichița"
"12343","Popa","Iulia"
"12344","Ioniță","Crina"
"12345","Georgescu","Luciana"
"12346","Nistor","Octavia"
"12347","Ionescu","Marina"
"12348","Ene","Romanița"
"12349","Ababei","Smaranda"
"12350","Tomescu","Iolanda"
"12351","Dinu","Grigore"
"12352","Stoica","Vlaicu"
"12353","Nistor","Livia"
"12354","Barbu","Felicia"
"12355","Voinea","Ștefana"
"12356","Gheorghiu","Dorin"
"12357","Ababei","Gabriel"
"12358","Stănescu","Aurelia"
"12359","Cristea","Constanța"
"12360","Georgescu","Eusebiu"
"12361","Diaconu","Adam"
"12362","Ioniță","Romina"
"12363","Ababei","Silvia"
"12364","Tudor","Relu"
"12365","Tabacu","Aurora"
"12366","Eftimie","Crina"
"12367","Georgescu","Doru"
"12368","Barbu","Adela"
"12369","Dobre","Ilarie"
"12370","Dumitrescu","Ligia"
"12371","Nemeș","Leontin"
"12372","Ene","Leordean"
"12373","Diaconescu","Eduard"
"12374","Tudor","Melina"
"12375","Albu","Mitruț"
"12376","Pușcașu","Anca"
"12377","Manole","Nicuță"
"12378","Dinu","Emanoil"
"12379","Oprea","Tinca"
"12380","Diaconescu","Nicolae"
"12381","Voinea","Tudor"
"12382","Stancu","Sava"
"12383","Popa","Anica"
"12384","Niță","Adelaida"
"12385","Dumitrescu","Lazăr"
"12386","Popa","Georgel"
"12387","Ioniță","Catinca"
"12388","Tudor","Ofelia"
"12389","Ioniță","Zeno"
"12390","Tudor","Constantina"
"12391","Georgescu","Ion"
"12392","Nemeș","Sabina"
"12393","Dumitrescu","Anica"
"12394","Aanei","Ludovica"
"12395","Diaconu","Elodia"
"12396","Marin","Lucențiu"
"12397","Ioniță","Alina"
"12398","Manole","Horea"
"12399","Nistor","Liana"
"12400","Ene","Adi"
"12401","Stănescu","Claudia"
"12402","Nistor","Florian"
"12403","Dinu","Georgel"
"12405","Tomescu","Bebe"
"12406","Mocanu","Stelian"
"12407","Dobre","Minodora"
"12408","Tabacu","Costel"
"12409","Oprea","Geanina"
"12410","Tabacu","Amelia"
"12411","Niță","Grațiana"
"12412","Dobre","Vladimir"
"12413","Tudor","Valentin"
"12414","Ardelean","Arian"
"12415","Stan","Emanoil"
"12416","Diaconescu","Romanița"
"12417","Ababei","Camil"
"12418","Preda","Manuela"
"12419","Cristea","Paula"
"12420","Popescu","Anca"
"12421","Diaconescu","Florența"
"12422","Stănescu","Cezar"
"12423","Ionescu","Iustin"
"12424","Dochioiu","Sofia"
"12425","Georgescu","Iosefina"
"12426","Tudor","Fabiana"
"12427","Aanei","Petrișor"
"12428","Dinu","Dana"
"12429","Albu","Sanda"
"12430","Pușcașu","Sandu"
"12431","Gheorghiu","Daniel"
"12432","Stan","Ivan"
"12433","Mazilescu","Lili"
"12434","Ene","Valeriu"
"12435","Suciu","Sebastian"
"12436","Ene","Aglaia"
"12437","Voinea","Beatrice"
"12438","Cristea","Sever"
"12439","Niță","Amalia"
"12440","Voinea","Robert"
"12441","Ene","Geta"
"12442","Barbu","Iolanda"
"12443","Georgescu","Stan"
"12444","Tabacu","Aristide"
"12445","Niță","Stelian"
"12446","Toma","Anica"
"12447","Cristea","Heracleea"
"12448","Popescu","Iuliu"
"12449","Gheorghiu","Andreea"
"12450","Nemeș","Ovidiu"
"12451","Oprea","Antoaneta"
"12452","Stănescu","Codrina"
"12453","Dobre","Panait"
"12454","Nistor","Eva"
"12455","Stănescu","Vasile"
"12456","Dochioiu","Giorgian"
"12457","Ababei","Luana"
"12458","Cristea","Marius"
"12459","Preda","Severin"
"12460","Mocanu","Achim"
"12461","Nistor","Georgiana"
"12462","Ene","Ioana"
"12463","Oprea","Ionela"
"12464","Cristea","Răducu"
"12465","Pop","Ruxanda"
"12466","Dinu","Zaharia"
"12467","Stoica","Costin"
"12468","Stan","Casiana"
"12469","Popescu","Iuliu"
"12470","Dochioiu","Ștefana"
"12471","Georgescu","Ancuța"
"12472","Gheorghiu","Casandra"
"12473","Stancu","Miruna"
"12474","Dochioiu","Octavian"
"12475","Mazilescu","Minodora"
"12476","Marin","Arian"
"12477","Stoica","Toma"
"12478","Florea","Eugen"
"12479","Dima","Carina"
"12480","Diaconescu","Mihaela"
"12481","Diaconescu","Caius"
"12482","Suciu","Iulian"
"12483","Tomescu","Panait"
"12484","Nistor","Flaviu"
"12485","Gheorghiu","Mihaela"
"12486","Gheorghiu","Lavinia"
"12487","Manole","Lăcrămioara"
"12488","Oprea","Laurian"
"12489","Eftimie","Iuliu"
"12490","Ene","Zeno"
"12491","Marin","Ionelia"
"12492","Preda","Florica"
"12493","Tomescu","Denisa"
"12494","Pușcașu","Amelia"
"12495","Ardelean","Marilena"
"12496","Tudor","Corneliu"
"12497","Popa","Romina"
"12498","Dinu","Iasmina"
"12499","Marin","Voichița"
"12500","Florea","Saveta"
"12501","Mazilescu","Adelaida"
"12502","Manole","Iacob"
"12503","Tudor","Silvia"
"12504","Stancu","Loredana"
"12505","Diaconu","Nicoleta"
"12506","Dobre","Cezara"
"12507","Nistor","Camil"
"12508","Voinea","Sabrina"
"12509","Pușcașu","Rica"
"12510","Stancu","Zeno"
"12511","Popa","Gianina"
"12512","Suciu","Ilona"
"12513","Manole","Carmen"
"12514","Ardelean","Timea"
"12515","Dochioiu","Caius"
"12516","Mazilescu","Nora"
"12517","Ioniță","Sergiu"
"12518","Voinea","Ciprian"
"12519","Pușcașu","Anda"
"12520","Mazilescu","Agata"
"12521","Suciu","Mărioara"
"12522","Preda","Salomea"
"12523","Popescu","Caterina"
"12524","Pop","Rozalia"
"12525","Georgescu","Iustin"
"12526","Tomescu","Eliana"
"12527","Stancu","Alistar"
"12528","Dima","Eusebiu"
"12529","Ene","Octav"
"12530","Tudor","Mina"
"12531","Nistor","Blanduzia"
"12532","Voinea","Voicu"
"12533","Dumitrescu","Aureliana"
"12534","Ene","Jeana"
"12535","Albu","Grațian"
"12536","Stoica","Eusebia"
"12537","Ababei","Dumitrana"
"12538","Georgescu","Teodor"
"12539","Toma","Miron"
"12540","Stoica","Ladislau"
"12541","Dima","Dochia"
"12542","Mocanu","Agata"
"12543","Dima","Arina"
"12544","Tabacu","Lioara"
"12545","Nistor","Andrada"
"12546","Ababei","Oana"
"12547","Cristea","Maria"
"12548","Marin","Tiberia"
"12549","Nistor","Nora"
"12550","Ababei","Vladimir"
"12551","Barbu","Haralambie"
"12552","Manole","Irina"
"12553","Gheorghiu","Fabian"
"12554","Stoica","Grațiana"
"12555","Voinea","Mitică"
"12556","Mazilescu","Rafael"
"12557","Barbu","Aurelian"
"12558","Nemeș","Dariana"
"12559","Oprea","Pompiliu"
"12560","Ionescu","Livia"
"12561","Stancu","Ghenadie"
"12562","Pop","Iustin"
"12563","Gheorghiu","Romulus"
"12564","Georgescu","Decebal"
"12565","Preda","Vladimir"
"12566","Voinea","Eliza"
"12567","Stan","Gheorghiță"
"12568","Nistor","Luca"
"12569","Ioniță","Florina"
"12570","Ababei","Augustin"
"12571","Ababei","Francesca"
"12572","Manole","Alexe"
"12573","Oprea","Axinte"
"12574","Nemeș","Dafina"
"12575","Ardelean","Elisaveta"
"12576","Tabacu","Alexandrina"
"12577","Nemeș","Virginia"
"12578","Georgescu","Silvana"
"12579","Tudor","Octavian"
"12580","Albu","Bănel"
"12581","Stănescu","Aristița"
"12582","Diaconescu","Octaviu"
"12583","Albu","Crenguța"
"12584","Stoica","Sinică"
"12585","Ababei","Antoniu"
"12586","Tudor","Octaviana"
"12587","Ene","Jenel"
"12588","Nistor","Aleodor"
"12589","Tomescu","Francisc"
"12590","Oprea","Ciprian"
"12591","Stănescu","Cristobal"
"12592","Dumitrescu","Floarea"
"12593","Nistor","Pleșu"
"12594","Diaconu","Alexandra"
"12595","Dobre","Crin"
"12596","Dobre","Valter"
"12597","Suciu","Zamfira"
"12598","Marin","Veronica"
"12599","Dochioiu","Rozalia"
"12600","Dinu","Eugenia"
"12601","Ene","Silviana"
"12602","Ioniță","Constanța"
"12603","Tomescu","Haralamb"
"12604","Dobre","Rafael"
"12605","Diaconescu","Simi"
"12606","Pușcașu","Flora"
"12607","Barbu","Mioara"
"12608","Voinea","Eufrosina"
"12609","Oprea","Codrin"
"12610","Diaconescu","Svetlana"
"12611","Manole","Ludovic"
"12612","Tudor","Dorina"
"12613","Dima","Clementina"
"12614","Stan","Cezar"
"12615","Tudor","Catrina"
"12616","Popa","Inocențiu"
"12617","Ionescu","Ianis"
"12618","Nistor","Carla"
"12619","Pop","Pătru"
"12620","Oprea","Laurențiu"
"12621","Florea","Caterina"
"12622","Mocanu","Alida"
"12623","Albu","Ovidiu"
"12624","Mocanu","Emanuil"
"12625","Toma","Magdalena"
"12626","Nistor","Caius"
"12627","Popescu","Bartolomeu"
"12628","Albu","Anabela"
"12629","Oprea","Radu"
"12630","Manole","Lorena"
"12631","Diaconescu","Ieremia"
"12632","Diaconescu","Dana"
"12633","Popescu","Zamfir"
"12634","Tabacu","Malvina"
"12635","Niță","Natașa"
"12636","Dochioiu","Luciana"
"12637","Eftimie","Cosmina"
"12638","Mocanu","Radu"
"12639","Ababei","Janina"
"12640","Albu","Ștefania"
"12641","Diaconu","Antim"
"12642","Stoica","Eremia"
"12643","Tudor","Violeta"
"12644","Suciu","Sandu"
"12645","Dima","Niculiță"
"12646","Ababei","Valentin"
"12647","Nemeș","Crin"
"12648","Eftimie","Giorgian"
"12649","Dima","Pleșu"
"12650","Toma","Flavia"
"12651","Diaconu","Salomea"
"12652","Aanei","Bănel"
"12653","Pop","Ștefania"
"12654","Tomescu","Steliana"
"12655","Nistor","Gianina"
"12656","Mocanu","Tincuța"
"12657","Dumitrescu","Lia"
"12658","Ioniță","Gheorghiță"
"12741","Mazilescu","Codruța"
"12659","Mazilescu","Fabian"
"12660","Tabacu","Teofil"
"12661","Florea","Nicolaie"
"12662","Tudor","Haralamb"
"12663","Marin","Frusina"
"12664","Toma","Florența"
"12665","Mazilescu","Florian"
"12666","Toma","Tiberia"
"12667","Stancu","Codruța"
"12668","Tabacu","Marinela"
"12669","Tomescu","Lorelei"
"12670","Albu","Nelu"
"12671","Cristea","Amza"
"12672","Stănescu","Dina"
"12673","Gheorghiu","Dorel"
"12674","Dochioiu","Daniel"
"12675","Mazilescu","Sonia"
"12676","Tomescu","Leonard"
"12677","Stancu","Safta"
"12678","Voinea","Astrid"
"12679","Nistor","Geanina"
"12680","Dima","Mitică"
"12681","Tudor","Albert"
"12682","Ardelean","Petruț"
"12683","Preda","Felicia"
"12684","Stoica","Sinică"
"12685","Ioniță","Lucrețiu"
"12686","Mocanu","Sever"
"12687","Popa","Silviana"
"12688","Eftimie","Diana"
"12689","Stănescu","Grațian"
"12690","Stan","Radu"
"12691","Manole","Maia"
"12692","Stănescu","Titus"
"12693","Pop","Gherghina"
"12694","Ardelean","Jasmina"
"12695","Marin","Maxim"
"12696","Niță","Zenobia"
"12697","Tomescu","Romanița"
"12698","Florea","Leopoldina"
"12699","Marin","Nicușor"
"12700","Manole","Norica"
"12701","Tudor","Ion"
"12702","Oprea","Iolanda"
"12703","Stănescu","Veta"
"12704","Mocanu","Estera"
"12705","Ioniță","Horațiu"
"12706","Marin","Costache"
"12707","Stan","Julia"
"12708","Voinea","Ileana"
"12709","Nistor","Ilinca"
"12710","Stoica","Demetra"
"12711","Tudor","Călin"
"12712","Toma","Teodosia"
"12713","Nemeș","Antonia"
"12714","Nistor","Ion"
"12715","Ababei","Codrina"
"12716","Toma","Leana"
"12717","Suciu","Sidonia"
"12718","Nemeș","Emanuel"
"12719","Mazilescu","Letiția"
"12720","Stoica","Andra"
"12721","Mocanu","Lică"
"12722","Ionescu","Robertina"
"12723","Dumitrescu","Anuța"
"12724","Eftimie","Antonie"
"12725","Stancu","Cleopatra"
"12726","Ene","Silviana"
"12727","Stoica","Tiberia"
"12728","Oprea","Anica"
"12729","Toma","Cosmina"
"12730","Dochioiu","Sorina"
"12731","Georgescu","Matei"
"12732","Dumitrescu","Ina"
"12733","Ioniță","Olivia"
"12734","Manole","Isabela"
"12735","Oprea","Ivona"
"12736","Dochioiu","Agata"
"12737","Dochioiu","Amalia"
"12738","Ionescu","Mihaela"
"12739","Ababei","Vicenția"
"12740","Georgescu","Pleșu"
"12742","Ene","Iasmina"
"12743","Cristea","Florea"
"12744","Pușcașu","Ligia"
"12745","Niță","Florian"
"12746","Manole","Petrișor"
"12747","Mazilescu","Claudia"
"12748","Albu","Diana"
"12749","Nistor","Eusebiu"
"12750","Nemeș","Leana"
"12751","Pop","Aurel"
"12752","Ene","Grațiela"
"12753","Mocanu","Adelin"
"12754","Popescu","Leopoldina"
"12755","Preda","Niculiță"
"12756","Preda","Ivona"
"12757","Diaconescu","Zenobia"
"12758","Gheorghiu","Liana"
"12759","Florea","Svetlana"
"12760","Ababei","Bănel"
"12761","Dumitrescu","Gabi"
"12762","Dima","Ana"
"12763","Stoica","Mugur"
"12764","Manole","Adrian"
"12765","Diaconescu","Victoria"
"12766","Florea","Frusina"
"12767","Mocanu","Amanda"
"12768","Dumitrescu","Albert"
"12769","Ioniță","Andra"
"12770","Marin","Eusebiu"
"12771","Eftimie","Elisaveta"
"12772","Preda","Leordean"
"12773","Ionescu","Dorel"
"12774","Ene","Avram"
"12775","Ionescu","Martin"
"12776","Dobre","Olimpiu"
"12777","Popa","Alberta"
"12778","Nemeș","Iustin"
"12779","Stănescu","Lavinia"
"12780","Pop","Carina"
"12781","Diaconescu","Laurenția"
"12782","Florea","Agata"
"12783","Ioniță","Edgar"
"12784","Stancu","Ducu"
"12785","Gheorghiu","Maria"
"12786","Suciu","Jeana"
"12787","Dobre","Nicolaie"
"12788","Dumitrescu","Florin"
"12789","Ioniță","Valter"
"12790","Niță","Lucreția"
"12791","Mocanu","Marinela"
"12792","Aanei","Coralia"
"12793","Tomescu","Casian"
"12794","Dochioiu","Adelaida"
"12795","Tomescu","Mirela"
"12796","Gheorghiu","Cazimir"
"12797","Oprea","Ducu"
"12798","Diaconescu","Achim"
"12799","Nistor","Evanghelina"
"12800","Ionescu","Liliana"
"12801","Diaconu","Dimitrina"
"12802","Dima","Lili"
"12803","Dinu","Didina"
"12804","Nistor","Aurel"
"12805","Pușcașu","Fabian"
"12806","Albu","Viorica"
"12807","Diaconescu","Costache"
"12808","Manole","Victoria"
"12809","Barbu","Lucențiu"
"12810","Voinea","Teodora"
"12811","Ioniță","Daria"
"12812","Cristea","Gelu"
"12813","Tudor","Elena"
"12814","Dinu","Crina"
"12815","Barbu","Lili"
"12816","Aanei","Antoniu"
"12817","Tabacu","Artemisa"
"12818","Ioniță","Valeria"
"12819","Cristea","Marcheta"
"12820","Popescu","Clarisa"
"12821","Tabacu","Anghelina"
"12822","Cristea","Heracleea"
"12823","Ardelean","Catinca"
"12824","Florea","Laura"
"12825","Oprea","Betina"
"12826","Florea","Bernard"
"12827","Ioniță","Zenovia"
"12828","Diaconu","Antoniu"
"12829","Toma","Julieta"
"12830","Popescu","Aristița"
"12831","Tomescu","Cleopatra"
"12832","Pop","Dida"
"12833","Pop","Aurora"
"12834","Mocanu","Eric"
"12835","Cristea","Cristian"
"12836","Georgescu","Rozalia"
"12837","Barbu","Arian"
"12838","Nistor","Zeno"
"12839","Manole","Iulia"
"12840","Nemeș","Aurora"
"12841","Aanei","Barbu"
"12842","Georgescu","Silvana"
"12843","Tudor","Nicu"
"12844","Marin","Marius"
"12845","Diaconu","Toma"
"12846","Ababei","Cornelia"
"12847","Pop","George"
"12848","Marin","Albertina"
"12849","Ionescu","Paul"
"12850","Niță","Antoaneta"
"12851","Dobre","Nicolaie"
"12852","Eftimie","Adi"
"12853","Barbu","David"
"12854","Stănescu","Dorel"
"12855","Stănescu","Amza"
"12856","Georgescu","Aurelia"
"12857","Stoica","Marta"
"12858","Mocanu","Georgian"
"12859","Diaconu","Melina"
"12860","Gheorghiu","Anghelina"
"12861","Nistor","Fiona"
"12862","Barbu","Mălina"
"12863","Dima","Mihaela"
"12864","Toma","Rozalia"
"12865","Marin","Bogdan"
"12866","Popa","Cornelia"
"12867","Ionescu","Pompilia"
"12868","Ene","Dora"
"12869","Diaconu","Rodica"
"12870","Nemeș","Denis"
"12871","Ardelean","David"
"12872","Oprea","Nicoleta"
"12873","Stancu","Constantina"
"12874","Stănescu","Milena"
"12875","Tudor","Bogdana"
"12876","Oprea","Irina"
"12877","Diaconu","Lioara"
"12878","Dobre","Ortansa"
"12879","Ioniță","Silviu"
"12880","Toma","Petru"
"12881","Suciu","Visarion"
"12882","Ababei","Antonie"
"12883","Tomescu","Viviana"
"12884","Aanei","Savina"
"12885","Stănescu","Livia"
"12886","Eftimie","Valeriu"
"12887","Diaconu","Anton"
"12888","Nistor","Beniamin"
"12889","Ene","Lia"
"12890","Stănescu","Ecaterina"
"12891","Barbu","Decebal"
"12892","Stancu","Alexe"
"12893","Toma","David"
"12894","Niță","Natalia"
"12895","Ene","Cristina"
"12896","Florea","Ilarion"
"12897","Aanei","Marga"
"12898","Mazilescu","Clara"
"12899","Ababei","Nae"
"12900","Dobre","Sandu"
"12901","Pop","Silviana"
"12902","Stănescu","Tudor"
"12903","Stănescu","Anca"
"12904","Voinea","Silvian"
"12905","Manole","Sandu"
"12906","Cristea","Viviana"
"12907","Oprea","Eric"
"12908","Florea","Tatiana"
"12909","Popa","Julia"
"12910","Ioniță","Maia"
"12911","Mocanu","Saveta"
"12912","Suciu","Gabriela"
"12913","Eftimie","Voicu"
"12914","Ene","Codruța"
"12915","Aanei","Toma"
"12916","Niță","Zeno"
"12917","Dochioiu","Vlaicu"
"12918","Preda","Grațian"
"12919","Eftimie","Gabriel"
"12920","Oprea","Ludovica"
"12921","Dochioiu","Eugen"
"12922","Stan","Simona"
"12923","Dima","Astrid"
"12924","Albu","Ciprian"
"12925","Nemeș","Estera"
"12926","Tomescu","Amanda"
"12927","Ardelean","Domnica"
"12928","Tabacu","Petre"
"12929","Voinea","Octavian"
"12930","Pușcașu","Miruna"
"12931","Stan","Narcis"
"12932","Nistor","Leopoldina"
"12933","Ionescu","Monalisa"
"12934","Dinu","Teohari"
"12935","Pop","Felicia"
"12936","Tomescu","Amalia"
"12937","Dumitrescu","Antoniu"
"12938","Dima","Stan"
"12939","Popescu","Lazăr"
"12940","Mazilescu","Iuliu"
"12941","Ene","Aristide"
"12942","Gheorghiu","Virginia"
"12943","Ababei","Lazăr"
"12944","Stancu","Cecilia"
"12945","Cristea","Carina"
"12946","Ababei","Vicenția"
"12947","Nemeș","Clarisa"
"12948","Stănescu","Stan"
"12949","Aanei","Brândușa"
"12950","Aanei","Todor"
"12951","Mazilescu","Emanuil"
"12952","Albu","Șerban"
"12953","Niță","Manole"
"12954","Ene","Lorin"
"12955","Ene","Alex"
"12956","Toma","Anuța"
"12957","Oprea","Diana"
"12958","Ioniță","Cristofor"
"12959","Manole","Cristobal"
"12960","Voinea","Răducu"
"12961","Diaconescu","Voicu"
"12962","Diaconescu","Iurie"
"12963","Ioniță","Ionela"
"12964","Nemeș","Nadia"
"12965","Dinu","Florina"
"12966","Stănescu","Călin"
"12967","Gheorghiu","Olivia"
"12968","Nistor","Octaviana"
"12969","Nistor","Emanuil"
"12970","Ardelean","Mădălin"
"12971","Popescu","Elodia"
"12972","Manole","Ilarion"
"12973","Eftimie","Salomea"
"12974","Manole","Ligia"
"12975","Oprea","Angela"
"12976","Pop","Ilinca"
"12977","Nistor","Eremia"
"12978","Tabacu","Edgar"
"12979","Pop","Victoria"
"12980","Ionescu","Liliana"
"12981","Niță","Sandu"
"12982","Marin","Grigore"
"12983","Preda","Petruța"
"12984","Niță","Anabela"
"12985","Manole","Marioara"
"12986","Ene","Teodosia"
"12987","Cristea","Carina"
"12988","Albu","Răzvan"
"12989","Cristea","Nora"
"12990","Preda","Speranța"
"12991","Ababei","Călin"
"12992","Tomescu","Mădălina"
"12993","Ardelean","Pamfil"
"12994","Ionescu","Estera"
"12995","Dumitrescu","Antim"
"12996","Stancu","Romanița"
"12997","Ioniță","Alis"
"12998","Tabacu","Dochia"
"12999","Georgescu","Astrid"
"13000","Pușcașu","Mirona"
