"iban","currency","balance","user_id"
"RO48VLPB7991418798025351","AZN","96014339450","6033"
"RO29OXKY8879926520891830","TJS","86866208631","6034"
"RO47AUIW5189687238809959","KRW","22740841864","6035"
"RO36RTTN6376865178063304","GHS","10899914124","6036"
"RO21WHZC9052692147834642","GMD","80165301242","6037"
"RO58XZCN4325823182707799","BBD","52393805196","6038"
"RO59SXJO0945918949934296","IRR","84384981","6039"
"RO77UCCA5058299991230706","NPR","96875628671","6040"
"RO29APID0277050356859200","CZK","91526402716","6041"
"RO16CWSE3722952892977024","LYD","51649796147","6042"
"RO16URGO2555868598591795","MMK","93700737337","6043"
"RO91GZEC7217484170397001","AZN","58254324494","6044"
"RO53IDMB2908957749742182","GTQ","14897681860","6045"
"RO75JKJB5540170987417819","YER","41074606816","6046"
"RO39AXXZ8327366219099320","LTL","57322462192","6047"
"RO85RLND2854635355663893","MZN","67214572883","6048"
"RO21EZYE1789595532883373","ISK","63369717176","6049"
"RO64QMOK0707484095956446","WST","33805361161","6050"
"RO58PNNP6373725796222168","RSD","58643938345","6051"
"RO37VKVF5070820257487855","MDL","33494940258","6052"
"RO52QQMI7077708881618937","KZT","9494142332","6053"
"RO37XBUQ5601075695661354","BDT","87661474085","6054"
"RO18OLSE6728371297162670","TTD","1460114359","6055"
"RO67ECNN3975943513632300","GEL","70648694383","6056"
"RO72OICC8995353414746841","CRC","26182198025","6057"
"RO30CXVV1586459009931885","SGD","67432905400","6058"
"RO59UCUR4694720033005538","ETB","85992689656","6059"
"RO12ELFJ8996881007508020","MVR","76734952703","6060"
"RO24NXGI1555741810326462","SGD","3058606254","6061"
"RO04JHYC0063620463867836","MAD","85078618233","6062"
"RO53WRYX2375188767563999","UYU","67956763142","6063"
"RO46JWTF9514632393081284","GYD","39729471996","6064"
"RO57BSCO5282161212496230","AUD","54541131668","6065"
"RO72UDKY1719292652302335","TVD","78940217653","6066"
"RO35OQBD8763239496896497","SPL","93202701109","6067"
"RO15XVIS2956512877152912","BGN","22004443024","6068"
"RO88QRQZ8291567934483324","MXN","14857563578","6069"
"RO91AEVT2344575269608198","DJF","82682939954","6070"
"RO29BNHS9935300047854021","EUR","85099525469","6071"
"RO45ETGF8063801988680331","LSL","33797252706","6072"
"RO33SYUH6888822817661090","HUF","69267504673","6073"
"RO89NITJ9106683695763809","BYR","96827417","6074"
"RO10RAEU5817495256019221","BIF","60180802810","6075"
"RO69NEXT2889218271015290","MOP","26422022962","6076"
"RO86JIOH1108565335408275","BSD","40989601720","6077"
"RO34URFJ1097609828027457","BSD","26155873041","6078"
"RO38HRNI4759394563712607","ISK","47134732129","6079"
"RO22VZYV1671992187728878","VND","47256563201","6080"
"RO69SQOF2128974898613066","RWF","76331558392","6081"
"RO85JYDW1346405767406510","MKD","90192984420","6082"
"RO11KBWC2274836552393566","BZD","73647725252","6083"
"RO66UDKI1371815264944029","KRW","40779460956","6084"
"RO15GBCI8026526147666063","LBP","94431863605","6085"
"RO79WTFW9352435185210606","RUB","46841277281","6086"
"RO11YHCD4412981214273847","MAD","43235704611","6087"
"RO29FTHR7977346217051824","KES","47783201278","6088"
"RO48DSKF6815676774420998","NOK","16247191386","6089"
"RO85VETJ9098807567837430","SHP","18155192873","6090"
"RO58VUUM6746344793625086","KZT","40289606025","6092"
"RO43ITGV7907884188173614","MRO","8550720808","6093"
"RO88FLSI7322318567158888","SAR","12388385737","6094"
"RO56HVTK4724753185168562","KPW","57061185877","6095"
"RO20CXGL9296600659732301","XAF","41885804815","6096"
"RO48LXMW2290545818155860","BRL","41673263589","6097"
"RO19XDVD0891327976548884","TVD","75275577882","6098"
"RO90FDYE7044946557976274","CHF","83201033627","6099"
"RO53PBJT5829067163364207","MXN","21738257409","6100"
"RO26XKCK9685274108038527","BTN","6760159139","6101"
"RO23FOVA2498989520751039","ERN","9699251811","6102"
"RO79QPEA2727595146854614","TWD","5762979298","6103"
"RO35PRJA0469889380162913","INR","36596038095","6104"
"RO11WOTT8051688381745642","COP","74061023047","6105"
"RO90PMJG2308490259628835","LKR","49020245815","6106"
"RO57FMOQ5252155264668045","TVD","74074974696","6107"
"RO54KHAY1512031629673328","PKR","92535217565","6108"
"RO95STFW3324994923517409","KGS","71784636896","6109"
"RO98SFEV2647916735996412","HRK","75707259672","6110"
"RO72TQSH5966645290266528","VUV","1881820027","6111"
"RO33BJOM2910143538742100","EUR","4939387137","6112"
"RO30LSZD8274109816712850","MXN","56067452821","6113"
"RO39LZVZ4598149099948373","MOP","81053269975","6114"
"RO68YSKC1179892866123657","UYU","68443024921","6115"
"RO62ZVJA3106943833924082","SGD","46045494394","6116"
"RO73OJBB7563813988087605","QAR","48604080733","6117"
"RO22KROX2293519993530278","ARS","19197726309","6118"
"RO43LXJD9342692902737168","GNF","55901202599","6119"
"RO62BEYV0284459072681379","GIP","87561397796","6120"
"RO57KOHB2250880556171040","SPL","74114109530","6121"
"RO20KMLR5154298386924137","ERN","47506570900","6122"
"RO55WBXP5975767175218278","COP","61399909257","6124"
"RO06MABC5130851139084618","LYD","38605024245","6125"
"RO29NMMQ8974971929341183","YER","85868876131","6126"
"RO23AJJD1880830106165127","NAD","55545329034","6127"
"RO13QYVC3805497268722628","EGP","78682271398","6128"
"RO47CKVW9921195125565889","QAR","53724735829","6129"
"RO36AJDE8987771271186933","AWG","8813349888","6130"
"RO98LVWP0458937583054482","AOA","24094951468","6131"
"RO89SHLI6941427568392348","OMR","23550621570","6132"
"RO19FTRL6089599848950276","CAD","2312802946","6133"
"RO90VRFY3225977752168497","CDF","18219522627","6134"
"RO91JOYW1733222031928047","YER","50227754465","6135"
"RO20QJFG6114492515306101","ZWD","67806879830","6136"
"RO55HBLB7073244764291534","TRY","9072982777","6137"
"RO58NTLQ3973220909196256","OMR","95232438872","6138"
"RO04NQTH4146705611920309","SAR","63990761756","6139"
"RO15EZJS8335697007832456","XAF","15858458105","6140"
"RO13UDCI3203829432110719","LBP","30345791648","6141"
"RO38RNDZ0400821344181817","IMP","64821063197","6142"
"RO15WFEK3792601275802184","BND","27467068109","6143"
"RO74DUHJ5740650987752332","SBD","13232906688","6144"
"RO28XCMN6176458411740757","MRO","23300828750","6145"
"RO51FLWS4185814549978147","ALL","82419118721","6146"
"RO53DPAH2128517575353906","KYD","44937906121","6147"
"RO08XGAX3858454991925748","LKR","7296577825","6148"
"RO78GAMQ7021861748008025","RON","30810170729","6149"
"RO44LDQV9233672128330794","COP","13994986993","6150"
"RO70ZEQI2103492217843216","IRR","71830118880","6151"
"RO49IZQH8640577850940074","ISK","42851590166","6152"
"RO48HYMC2810554766278695","JMD","38799948078","6153"
"RO81ZWQL3336269669328173","NPR","33223386875","6154"
"RO77TMOK1863086687978141","ZAR","37463952942","6155"
"RO05KNQA8447795288623433","CVE","30536826768","6156"
"RO05EESG6004030332151026","FKP","73665590329","6157"
"RO36HSXG7794745386743116","IDR","6606251254","6158"
"RO47PCSF0045241319735240","SDG","10225150667","6159"
"RO44WOEF3759934449020063","XPF","12838843679","6160"
"RO95DBHG2683885321155986","SVC","2473073072","6161"
"RO68OWFG0356181021883870","MRO","59746864791","6162"
"RO62FHWJ4654449673027391","DJF","96582140540","6163"
"RO65VNAN8302708513019124","LSL","29450400587","6164"
"RO06GHTX0440323915384827","BWP","13924791252","6165"
"RO23SPME9201616626779623","SPL","43361880388","6166"
"RO88AVAY6056200044550435","LSL","39668653881","6167"
"RO20HWUL2529202164567794","MDL","55913574473","6168"
"RO63FHCG9214001765503369","COP","69437355101","6169"
"RO91EGLT2806325865778552","GIP","29441303960","6170"
"RO07WRSH9200087441356261","KMF","44310222684","6171"
"RO70ZORV5794697074450717","BGN","40073346520","6172"
"RO52UZZR7012032623224999","GEL","27699135826","6173"
"RO92BPMB0665934934740270","LSL","54152713646","6174"
"RO19GAGA3185038903491796","ZMW","37009971315","6175"
"RO94VHUU5494537235392482","CVE","24650539871","6176"
"RO47WKYN7212978763913168","AFN","34747643009","6177"
"RO77ICBF0721694175654311","HRK","53820806862","6178"
"RO70HGZK4150727487704498","ERN","73301945169","6179"
"RO46BZTH2419775843273864","TND","36505752711","6180"
"RO66VKJQ9058349078387639","CVE","83875965279","6181"
"RO79YBXJ3344691403232656","TMT","35224141028","6182"
"RO18RNPV5199151451235808","BIF","99914448120","6183"
"RO81KXZR0824312169375118","IMP","26145274379","6184"
"RO93EFAN7327562480510249","MAD","91084610619","6185"
"RO67AUHS8366192454872186","NIS","45046308566","6186"
"RO66ABRB2088706351770701","KMF","63050265724","6187"
"RO86VLAV7725122264809832","DKK","96865294473","6188"
"RO77NOGV0802104343753266","AMD","94167750788","6189"
"RO95OPUS0524521728357767","NIS","46538058616","6190"
"RO05DYBO6838747339622303","FJD","20857624975","6191"
"RO49DJVW3246116087529234","FJD","67734158263","6192"
"RO69XNFK5639261967740907","HTG","60400216922","6193"
"RO24MKMD1938755412175548","MXN","10137055684","6194"
"RO74STEU6957887463493737","COP","97770848121","6195"
"RO64MCHP5828316672324139","FJD","60138371196","6196"
"RO31EJWF3423565070045994","SCR","23496390203","6197"
"RO74VDIO2196452093429040","SVC","85508206498","6198"
"RO91BBEA7695496204753143","JEP","99435193031","6199"
"RO88KGJB3959880446138363","JMD","12656839782","6200"
"RO54NYKX0589157961140904","BWP","87348057324","6201"
"RO63NGLY2306824511281722","USD","43345375255","6202"
"RO16MKBS5022711502529275","NIS","29478414398","6203"
"RO54SKXY0332817673553055","KYD","17278990398","6204"
"RO78HMVN0437079742060498","BGN","12730372756","6205"
"RO22SWEP4601208273004266","SPL","63828403637","6206"
"RO84XXFT8384356768832580","LRD","17338097663","6207"
"RO44CWXA2774756439115298","KES","23263296637","6208"
"RO70CJWM1686193686499090","AUD","98785944285","6209"
"RO22VXAI2419180427301989","ETB","85999786267","6210"
"RO97GPUE1677203118738644","JPY","63989320594","6211"
"RO63QUVU3656290179549033","BAM","38974285930","6212"
"RO62OVTL7367043979220159","PHP","83517022685","6213"
"RO26DAOZ6700457743309045","NGN","57802168291","6214"
"RO40JWGZ5880592817522872","JPY","22967104193","6215"
"RO88KBCZ2558107265307079","ZAR","48057907507","6216"
"RO84UHQS4189572881654349","MXN","93852568088","6217"
"RO64MYSO2549929386534235","KRW","85226118492","6218"
"RO84HNEQ4207662286101053","CUC","28941537402","6219"
"RO24QJMT2862507110911991","KYD","49757274947","6220"
"RO62BSUU9514519934024502","USD","49839513605","6221"
"RO02GRHG8936905072126066","DKK","17554133427","6222"
"RO42ICBE2832301804950710","BWP","87904063120","6223"
"RO24WICL8213254533082174","JMD","66117882815","6224"
"RO66UXSY4102228653201118","CNY","22991520773","6225"
"RO46UUOU7064054234022833","MAD","73066472443","6226"
"RO49RXNS5938657353125370","UYU","51801486007","6227"
"RO39CYBD6039911829484074","LBP","89062205661","6228"
"RO34QQKH5091447135558085","LTL","15774247368","6229"
"RO74SNSS5468054467123521","HRK","66400256492","6230"
"RO57QONF1368167667627527","GBP","6252419923","6231"
"RO25IZVO3942935711210949","AUD","76798043747","6232"
"RO91DQNY4067206883320654","BWP","19638465505","6233"
"RO12QWRD3935239701097232","IMP","33810648071","6234"
"RO29CGZJ7028461806470677","IMP","99474430778","6235"
"RO29DXLG1825306501201492","SBD","64415582358","6236"
"RO63YYJR7094395048021484","ANG","21430038286","6237"
"RO43XSZE9531836746661981","LYD","36341644734","6238"
"RO55LFPH1818250184176837","SAR","55234449512","6239"
"RO64UQCH9027198247330230","RSD","18136793130","6240"
"RO11EIBU3318706735267129","HTG","63640165543","6241"
"RO40LUBN7058924444528157","TRY","74551112968","6242"
"RO62BQHI8109078759654868","SBD","75080332349","6243"
"RO70OUFJ2790450770594500","KHR","87365389344","6244"
"RO30OOXE1665659453191998","LKR","17448085207","6245"
"RO49LNYP2877243411456014","PYG","92772367817","6246"
"RO73WZUR6198360421442087","HTG","71315188625","6247"
"RO39GKIE3340188087323989","AFN","99213244858","6248"
"RO53RGDQ4205842885016427","MXN","98162973487","6249"
"RO50URCK3067799242547687","PGK","52466801386","6250"
"RO42GVUA9245650043808427","BAM","28481108002","6251"
"RO78JAJR7807710748188359","JOD","40003131939","6252"
"RO83ARZY9958043262121017","PYG","70895913974","6253"
"RO61WJZQ0234677870299832","JPY","92332146954","6254"
"RO04RPMI4016061476144680","NIS","85350840705","6255"
"RO18RSTF9550932187831751","KYD","95326656128","6256"
"RO44WJPO0734095762148894","PKR","80598469592","6257"
"RO95SOBT2878064781408551","FJD","88693191307","6258"
"RO25NAVA7683889898362870","NZD","87711461561","6259"
"RO79WKIA0998908448114602","MOP","52042809485","6260"
"RO54AKTR2611122867984186","RUB","37936435895","6261"
"RO54UOPF5918877385436918","PGK","47840219843","6262"
"RO26DFVZ1300975718901493","KES","15230897893","6263"
"RO98NGBY9216118819263249","TJS","61382147997","6264"
"RO66GBEZ6992189833241397","DOP","77087772030","6265"
"RO96KKKW3794594683895884","XCD","12606856023","6266"
"RO26EBDV0533958237882387","NIO","4871588139","6267"
"RO26WWFX9739723985054516","SAR","77842422651","6268"
"RO25UKJS2428033286826659","MKD","27085983740","6269"
"RO27QCWD2446710591462993","COP","9619728984","6270"
"RO44XLKN0440844937268957","KZT","36336653026","6271"
"RO69LNTP7613439115834540","ZMW","71360103771","6272"
"RO48DWQC2417539958446045","RUB","46506109014","6273"
"RO53TMSX7404163298663820","PEN","27819235796","6274"
"RO96EZCW0760483962262839","KMF","63463064372","6275"
"RO09HWGJ9397240497242645","MYR","97585689926","6276"
"RO51OFGD1534445428283528","TJS","60820170474","6277"
"RO29SHUG3471753373092795","ZAR","72859012011","6278"
"RO42YRZG5926281583990671","SRD","92534047220","6279"
"RO66YTZJ1342790188748903","UAH","83321022643","6280"
"RO80LOVJ5299459724403323","TVD","38564576830","6281"
"RO75VTNM5102423527466277","ZAR","21855152001","6282"
"RO10EZCY1395064492821370","SLL","42636874945","6283"
"RO54FHIL5304381438683135","CRC","52297587399","6284"
"RO22LGRI6351005184098381","IQD","95114389305","6285"
"RO83BSSR4806432630498422","SOS","72140718779","6286"
"RO62YBQI8318489287342886","XOF","18544121193","6287"
"RO26NJWW2722627422210542","LTL","5754140372","6288"
"RO72TZHB2028413724642846","UZS","42727904652","6289"
"RO13GQVA1553913195731087","PHP","51918015327","6290"
"RO79NLIZ8078056522598355","KGS","24642666915","6291"
"RO49DVOX4289788824883326","KES","20949852658","6292"
"RO29MVAY0600506036194658","MZN","55018454794","6293"
"RO83JSYT0105001323538277","NZD","56628450365","6294"
"RO22ELIN0024485681339703","MUR","7507116622","6295"
"RO09FHMK9422974903328149","AOA","36157237233","6296"
"RO76FVUS3717332481374786","DOP","96519235179","6297"
"RO88BOJP7948536600939862","KZT","99766299782","6298"
"RO10MKIG4971956586791989","TND","93877998156","6299"
"RO08AIDH5046878863087720","XCD","19773309647","6300"
"RO14PYTA5386381023960190","UAH","26893489030","6301"
"RO42MTTF1084570583727346","MAD","66999518773","6302"
"RO09OULU2772138255811952","CHF","51560889859","6303"
"RO86EBWH8798094973848539","RWF","89746822991","6304"
"RO28LNAM1243920321085557","KMF","56313710271","6305"
"RO35CUER7061822742331460","ALL","79364549627","6306"
"RO44MTYM8326164697988097","NZD","80128770767","6307"
"RO58YOWJ5625523511832027","LTL","96903650043","6308"
"RO03VBFI9446559560691780","SEK","10777198996","6309"
"RO09ZJJP1895742588978708","HNL","72698405910","6310"
"RO93MQMD2620608002801565","LBP","57758400442","6311"
"RO68TMOS8301227886504314","KZT","24634305192","6312"
"RO58HIXU6322543187348564","IMP","93244093404","6313"
"RO82UBIS4337341128493378","LTL","31229541074","6314"
"RO29DQNN2421421224741252","BDT","60240899703","6315"
"RO66ICLD8015844203771388","SDG","25766635075","6316"
"RO05TPWI4942602445735391","JEP","19078936502","6317"
"RO54SORG4931838316783177","GHS","53937684025","6318"
"RO67HFXN4074828879201348","VND","82996423709","6319"
"RO93MBHI1612561258418462","NIS","62458448049","6320"
"RO64QPXA8520170714067181","AMD","76994454015","6321"
"RO13FFHZ6208145609523786","OMR","34954437773","6322"
"RO16QOPN6746375817574743","BWP","38970273268","6323"
"RO44YJUQ2665001285503621","CVE","95362843304","6324"
"RO11OWMK2181972813174234","TND","48408273486","6325"
"RO44ZDOQ1649040342878908","BDT","6584036153","6326"
"RO41IICI2885563448137863","ISK","25370415901","6327"
"RO79BOKU5760144196540149","CLP","94521934090","6328"
"RO73UICC5381874288608384","UGX","35848527635","6329"
"RO50TDHG5816719626232525","WST","68144293545","6330"
"RO94AVJZ3391977237642937","GGP","71608282778","6331"
"RO44CQXN5624737169643264","SVC","58513436311","6332"
"RO19DSXA6372200701056197","CRC","91738343718","6333"
"RO19DKZA0520184842556042","LYD","30470359078","6334"
"RO08DCRQ8840860661167067","MZN","51399233080","6335"
"RO17USSF5212619495448348","HUF","25620202568","6794"
"RO06ZUPY6359538754325829","NIS","88141589255","6336"
"RO38EBJA9879536324649089","BGN","79552842937","6337"
"RO76KVVX3185639015092024","GGP","12514725048","6338"
"RO04ARNS6787135473691771","KZT","61337882863","6339"
"RO35YREM0581453422692533","PHP","13189222293","6340"
"RO45FWNS1642961957877444","MDL","67676759593","6341"
"RO97QQGL1786184407111061","TZS","78864406333","6342"
"RO19CBDL8740000771049152","TJS","40873988690","6343"
"RO81YRWC2843200166102705","FJD","18185495930","6344"
"RO48HATO1302742903123520","SEK","15714755483","6345"
"RO60UGLX6101833206796981","ARS","47889617244","6346"
"RO24PXSL3744119553027000","KHR","6036036702","6347"
"RO26HHDH7909981012006105","AZN","9013797789","6348"
"RO23YHPJ4995543233972900","XAF","55168764810","6349"
"RO81RWZS6780753030707374","MOP","72321896329","6350"
"RO38FUSP3739601526707341","KHR","78028128510","6351"
"RO20KLAT4543653977629216","SRD","98846704030","6352"
"RO40ACUF6757672323065198","VUV","14938538650","6353"
"RO24BSSS3877427272846126","HKD","66759406388","6354"
"RO44FUEF7404446365959550","BTN","73566523822","6355"
"RO78MNIQ3405991971177350","IRR","52492730185","6356"
"RO64GNQR7067152396688314","NIO","51272625446","6357"
"RO46FAUJ8316219039995309","TZS","44760033178","6358"
"RO85MSVY7592840566945426","UYU","50860650684","6359"
"RO05NDLN8997722104704460","MRO","18840494138","6360"
"RO54PVHV5355571034693997","ARS","33369692931","6361"
"RO73IZGA4618415982074391","HTG","72343472670","6362"
"RO34HPLT5469555532900231","SAR","42169819974","6363"
"RO48UEJY8739653534548363","AMD","21871355281","6364"
"RO50PERL5989601830310737","VEF","37202040724","6365"
"RO38HDCS0444818062510100","MWK","82151979100","6366"
"RO13AOFA4869854553511235","ETB","52330137134","6367"
"RO22OKFD6854394199249082","GTQ","47545695345","6368"
"RO96HIBM2974111356722635","HRK","4738959605","6369"
"RO96FPAM8860416928888895","CDF","55386456277","6370"
"RO33YNHF8494668751595368","RON","97658533364","6371"
"RO48HVHI0069121716363821","MKD","5615076263","6372"
"RO03UYDB4783485174238620","SOS","6418233255","6373"
"RO50OENO6217695230372288","VUV","61150308153","6374"
"RO67ENLX3640507379371076","KZT","66235351103","6375"
"RO73PMWE7858307889975073","KWD","89776548232","6376"
"RO75HYRS2859502175917503","SEK","76793032601","6377"
"RO58GRDB2711996525127933","ZWD","15658449278","6378"
"RO98JRTD3137322902111983","CUP","19193503118","6379"
"RO53UNEG2397436091323986","BBD","29473154425","6380"
"RO23TWWG8676833327417212","WST","896226699","6381"
"RO70NKII5160406136044308","MDL","76273960736","6382"
"RO44OUYO7928205972528093","ERN","94863908031","6383"
"RO78XYGS8416056381135001","PYG","59104264265","6384"
"RO08AHQV0777265240251715","COP","13711495261","6385"
"RO10VBDA1563526334179865","KES","96946485371","6386"
"RO16QRMF2483515307026491","MYR","41007003567","6387"
"RO08IACM6074469483071222","PLN","59612926849","6388"
"RO22PWEY2744886476795212","DZD","49778487253","6389"
"RO19EXQW4523293261227626","MDL","89795259095","6390"
"RO31RXGM7732126512375021","MKD","98815094845","6391"
"RO95RCPR9244271467272084","MDL","71910797980","6392"
"RO79SYMX7532575841370819","MYR","72165658576","6393"
"RO24SWWJ3261189678486608","BMD","8616925492","6394"
"RO12MXUA0160891010908261","IMP","59044110719","6395"
"RO85FZPV8098929857260309","HTG","1591572522","6396"
"RO83XHCZ8357129100526309","BHD","85420555531","6397"
"RO92VXGJ8767987768863029","IMP","74782139062","6398"
"RO89NUIP1465445477365429","LKR","75551154764","6399"
"RO47GEUO2991783325012689","PEN","75626904626","6400"
"RO37UOZY0054841569847608","ETB","39904730296","6401"
"RO85NFHR0252941019779964","ILS","91494466468","6402"
"RO43WJAJ7939921457181932","PYG","59396900883","6403"
"RO78JKAQ1590616390388529","MWK","38269471480","6404"
"RO83SYWN4329263693362580","KZT","8772414820","6405"
"RO79UEGS9868944733464505","WST","98295185002","6406"
"RO20YMZS1901625174769141","DOP","16179377844","6407"
"RO41OPWZ9284013531880223","TRY","72788620118","6408"
"RO66CZSN1439950162380320","LTL","18618047984","6409"
"RO08YXEF6961214969136900","SGD","67243502254","6410"
"RO10GOJF6423909309692407","AFN","25114500990","6411"
"RO56IXEK4757948449295453","DZD","21851516983","6412"
"RO13NUQJ8544972749087543","CZK","28476777129","6413"
"RO40GFKV4182901745655029","PGK","21758012060","6414"
"RO20UNTP4180535399861570","UAH","71151075216","6415"
"RO74CFDZ4076751899509620","DOP","15072814937","6416"
"RO08MFXX3390893681480434","KMF","3247935107","6417"
"RO78GIXE2563728963031719","ILS","38823100761","6418"
"RO19JLED1156603238500313","CRC","72454639591","6419"
"RO52TDXJ0993225363052927","AMD","6737091345","6420"
"RO65FUOW0839711164458171","MVR","75182046884","6421"
"RO66BINR6399267185827527","UZS","52558367389","6422"
"RO22TUBR4376647790411658","MOP","2028714385","6423"
"RO35UYFJ6294886267547158","TZS","77565073107","6424"
"RO23OHUI1959965483410404","SAR","785513516","6425"
"RO13SFTD0149066454950075","AWG","76774696691","6426"
"RO33WPEG5457532123715557","LYD","33074684697","6427"
"RO41GEDM9880718783640110","STD","37610665449","6428"
"RO29FSVS1767170159971591","SGD","94178233238","6429"
"RO98HZEZ7692916749234653","IQD","48944720385","6430"
"RO40ZTLU6878763938893382","XCD","95062444706","6431"
"RO56FISP8714089204441692","KZT","41259307695","6432"
"RO09BKEW7478903214528568","SEK","7086822243","6433"
"RO71URHS2706739348914348","ETB","67943548737","6434"
"RO21MBFH1308347278033079","DZD","41079754755","6435"
"RO54BENO2758965231959592","SYP","23074282999","6436"
"RO28PMQD5221935969350818","BIF","58716356536","6437"
"RO15RUYE5494732365825289","CNY","42345963508","6438"
"RO15HBMG8598633713353039","BOB","93114044352","6439"
"RO70MYUP1950264712494322","HNL","39885743624","6440"
"RO56PZFW4815945173273539","TJS","48070251112","6441"
"RO66NOHN1506710102761998","MMK","83805731261","6442"
"RO86RSRJ1394894746128356","CAD","55832208356","6443"
"RO89ODCN5420136015205531","GTQ","36361271535","6444"
"RO85WCKZ5802921428024762","RWF","86213890830","6445"
"RO77XUYI2478381876528064","HKD","59549609405","6446"
"RO77MPUB0697605255766017","IDR","69077467380","6447"
"RO68RKNV5058487215410157","ZAR","79215073143","6448"
"RO06WXSP0737095337003091","HTG","77641337715","6449"
"RO16NBQU7898428378511593","KYD","59525829087","6450"
"RO46DFJW3426903901202282","TZS","58946343558","6451"
"RO95WQOA0357371173551509","HNL","19655436679","6452"
"RO19MABA7203860818440235","RWF","91514119247","6453"
"RO40BDSJ3967868591993208","MAD","56445440710","6454"
"RO52YUTH4970637398645084","XDR","6442982361","6455"
"RO14JKOU4004527869117900","FKP","4653373520","6456"
"RO22DNQV5851114679803003","HUF","327204791","6457"
"RO48CYIN7406561114489174","QAR","63857307133","6458"
"RO94DMRA9093573987434320","GGP","11133186727","6459"
"RO72AKRW8282108982349127","MDL","60794509141","6460"
"RO65EZNS5334009966308285","CDF","92638966198","6461"
"RO40LEFK0071945059307641","MGA","26481502331","6462"
"RO10OGWN6181754344197925","KWD","7061484096","6463"
"RO50MJEY4426741080878477","AFN","90828488195","6464"
"RO29QHWS2867726102665992","AFN","57396159487","6465"
"RO34EJVX2500720543482750","KRW","57224939805","6466"
"RO56ILYM0450530728943739","LSL","93218105857","6467"
"RO16USHU6468977462004764","ILS","67541546828","6468"
"RO61VKUF1810207092143667","ZWD","54516968970","6469"
"RO91ECOG3332179017056256","ZMW","15871805125","6470"
"RO87AIWT1048793601699866","SCR","90030425278","6471"
"RO93WCKX1458872811135879","LRD","68644850405","6472"
"RO19PPTU3498772335129808","XOF","50123527797","6473"
"RO65QNOX8210971914850770","IMP","10217481128","6474"
"RO09GFTN9963482964726384","BTN","70350959966","6475"
"RO46MOGB2690336543607049","YER","84449179034","6476"
"RO48SNFZ0046945099577699","SZL","7245505892","6477"
"RO84SJPE3008854544598438","JEP","93062123130","6478"
"RO27PNVO3248217996394272","SOS","61014629789","6479"
"RO83RZQD9668839574843852","DJF","71576164279","6480"
"RO33UPVB8695652498241867","MAD","65730781930","6481"
"RO49MHYC8335686179518139","IRR","8016970450","6482"
"RO46PKNG9693456727600215","BMD","6496327531","6483"
"RO92CYBB0522381305276289","KMF","83033482116","6484"
"RO95GMVI3223885303532102","INR","17187033727","6485"
"RO16YAWH2935992301603327","RWF","52920295148","6486"
"RO03PZSE1346881686733726","ARS","87036824757","6487"
"RO33BAKT2085866603766904","AFN","89843857886","6488"
"RO91EUZR8744053168025194","JMD","44277304665","6489"
"RO07TIOV7271489681389812","NOK","47542024638","6490"
"RO79OWXM3640290153545328","GMD","74802757101","6491"
"RO36IZCC9679611924812167","NIO","92072155457","6492"
"RO17KLKX3522866747573584","KMF","35860697038","6493"
"RO38KFIS7994791014253854","ETB","2159068887","6494"
"RO71BTKY3272639629000403","YER","41411229466","6495"
"RO75PLXP4659085183242018","SDG","35583443660","6496"
"RO83DAZQ2574739284662203","JOD","83087844787","6497"
"RO34KCBA1671340399973412","KMF","77975580949","6498"
"RO72MRLH0403405359895953","NIO","47285011881","6499"
"RO42CFNB1115382586946300","PKR","53678602845","6500"
"RO04CYIR2365514546770114","BMD","19115768130","6501"
"RO20UDMG5529675817320690","BDT","52279698607","6502"
"RO61YDEQ5170783736134358","GHS","24608702572","6503"
"RO58CWJI2254025390014228","CVE","15710928014","6504"
"RO96YXUD9558305091285902","ISK","85616914400","6505"
"RO37POWQ6942453188398953","AFN","68030105029","6506"
"RO40TQLA2246324414955942","NPR","59718153577","6507"
"RO33GUID5365207352912390","MKD","76759273992","6508"
"RO92LHNQ9405790121284230","XOF","17276915328","6509"
"RO49AUWQ0658395407690503","DKK","85573951197","6510"
"RO52OKJK7072004217272809","DJF","10219257429","6511"
"RO82QJFB6137721234643058","NIO","6558776792","6795"
"RO47BWMZ2187760738283473","JEP","34922914314","6512"
"RO48OVKM0655463621069561","PYG","56201373433","6513"
"RO31EJRS4794637011690924","LYD","61991164736","6514"
"RO10BPST3292937940223101","AFN","84378304996","6515"
"RO84TEQZ9218275617160072","JMD","8085683284","6516"
"RO88RGSG7573814857521667","JEP","23445958532","6517"
"RO21XEBB3278979353672362","LKR","77470269638","6518"
"RO79RGQP8122897267692862","OMR","67488441295","6519"
"RO48NOGD4497758802597799","DOP","54086660210","6520"
"RO39DVJB3838274996197465","CUP","78870652236","6521"
"RO76CIFA0045650234749778","LAK","4801375424","6522"
"RO98GEOW1070260631109522","PKR","57128683702","6523"
"RO98KEMG5939203809168466","BZD","17423110045","6524"
"RO28FCEF8981303140705835","PLN","82906213664","6525"
"RO84FKTP9721044312533262","MRO","59149823559","6526"
"RO76EVCI7964457143871936","ZWD","76480536353","6527"
"RO70ISKD3945656461935333","BND","92225807217","6528"
"RO92BXJA2305032968375910","RWF","36026054571","6529"
"RO97YCWN9694056945381433","CRC","64593690403","6530"
"RO81RYME8682120245683899","NAD","89354182631","6531"
