"bank_id","iban","currency","user_id"
"1159","RO54EIJN0647131780867751","NPR","6125"
"1160","RO29IJET3460420368632719","RWF","6126"
"1161","RO52NLBK8568453525144536","KMF","6127"
"1162","RO70SOJR6652418013186703","SRD","6128"
"1163","RO87FGAQ0496332015923990","FJD","6129"
"1164","RO66LTIA1335269958197225","GHS","6131"
"1165","RO22QMLA3464272273239574","GHS","6132"
"1166","RO39GSJP8250791786542547","SOS","6133"
"1167","RO84BTZK2951762037233485","MDL","6134"
"1168","RO25CWTP4760561122391892","MMK","6135"
"1169","RO21GQFH9702936669066172","PAB","6136"
"1170","RO08PGRY2800822336194127","IQD","6137"
"1171","RO30SCZK0357625384026000","MMK","6138"
"1172","RO08BNHS1385202374965614","DZD","6139"
"1173","RO33MDDK4281775202040048","NIO","6140"
"1174","RO93DAAD7028919846912656","FJD","6141"
"1175","RO06OSOZ4074626174987568","GEL","6142"
"1176","RO07MPZS5455357326797166","STD","6143"
"1177","RO44WPTS7404019951936839","RSD","6144"
"1178","RO89NDKP3938675860648474","VUV","6145"
"1179","RO50DEIG7067885107364725","QAR","6146"
"1180","RO83OVQA1005906429821158","CAD","6147"
"1181","RO57ISMV4179926299688168","MNT","6148"
"1182","RO56IYBK4461087273129424","PYG","6149"
"1183","RO19YWTC4070034438595610","KYD","6150"
"1184","RO30SHMI5979396570782018","BDT","6151"
"1185","RO19SDSH0571961625789629","PYG","6152"
"1186","RO90MKPN5124953458135403","TJS","6153"
"1187","RO09HRYL3900656787784869","BGN","6154"
"1188","RO71NTIC3162374191510750","BRL","6155"
"1189","RO10SSQS2898928625942721","ERN","6156"
"1190","RO19WRWR0525928613389018","GMD","6157"
"1191","RO68SBFI1991380996154000","CRC","6158"
"1192","RO39XCUQ6276707595629368","JEP","6159"
"1193","RO38TDMI1875145404673467","GIP","6160"
"1194","RO08DTJA1229592199745430","BTN","6161"
"1195","RO91QWPA2768190272131883","INR","6162"
"1196","RO80YHFK4584523339124181","TVD","6163"
"1197","RO86MFMK0390353886971791","KMF","6164"
"1198","RO05HNTD4368360470344994","ARS","6165"
"1199","RO24NUHM6480637937504091","SBD","6166"
"1200","RO53AIRL6527606469198480","SEK","6167"
"1201","RO88FCZJ1193028115282219","BOB","6168"
"1202","RO19VTQU2731825423427645","NAD","6169"
"1203","RO28BVQU1472710190559382","TTD","6170"
"1204","RO40WMLD0363489043050192","UGX","6171"
"1205","RO07PWGB9371408547195214","TOP","6172"
"1206","RO41XDZG4789634796625276","PGK","6173"
"1207","RO50XSUR9026626937313531","STD","6174"
"1208","RO50HURW3771684978254962","ETB","6175"
"1209","RO83FTMI0868768366979162","CUP","6176"
"1210","RO38UUJP2390683140180772","SZL","6177"
"1211","RO46ZNUM9337250353584280","CDF","6178"
"1212","RO37DYLT6246229332215617","TTD","6179"
"1213","RO20JAWH6494467831946424","BGN","6180"
"1214","RO40SKFJ0906619476675281","HKD","6181"
"1215","RO13VBVJ3806427405006907","PYG","6182"
"1216","RO57BRBD1834536144447488","CDF","6183"
"1217","RO89BBOE1029948463110246","YER","6184"
"1218","RO71YGXJ4520476066945286","TRY","6185"
"1219","RO70PCRJ7165979088738209","KRW","6186"
"1220","RO76LVLX9416795449573685","BZD","6187"
"1221","RO46ZSHH9335582751122486","JOD","6188"
"1222","RO82XPRW8197491167027172","BMD","6189"
"1223","RO52DLIP8998947400545432","EUR","6190"
"1224","RO66WGTO0535913409330247","MAD","6191"
"1225","RO04NUWE8753772394260547","DZD","6192"
"1226","RO71JVVG1058238942402227","GBP","6193"
"1227","RO41MSBY9537321013384454","ARS","6194"
"1228","RO82MGER4522391996959668","PLN","6195"
"1229","RO39BAVW2091462116524981","BRL","6196"
"1230","RO96CUVR9174020539997319","TZS","6197"
"1231","RO55BODM0254343470513679","MVR","6198"
"1232","RO77JASZ9183629579079425","HUF","6199"
"1233","RO92XCPU8691679565738446","BND","6200"
"1234","RO11BEDP4589201358839035","XOF","6201"
"1235","RO18RWSV0326989717399598","BZD","6203"
"1236","RO88XNWW3047679821927381","CVE","6204"
"1237","RO17NWVB9959446423083567","TWD","6205"
"1238","RO58TNCI5829473554318842","TRY","6206"
"1239","RO61RATM9421706995207546","DJF","6207"
"1240","RO48JWRZ6993376716794039","VUV","6208"
"1241","RO86YEJY1732568190400663","SLL","6209"
"1242","RO51IBIQ4233562536632350","STD","6210"
"1243","RO80FXMZ6832642659928243","MYR","6211"
"1244","RO89MPKM0450025991862500","TRY","6212"
"1245","RO49SUFE8452283996137837","AZN","6213"
"1246","RO88MIDJ6839644987086853","ANG","6214"
"1247","RO51LJCR6281800616346366","MUR","6215"
"1248","RO28UDXY3848117856707249","VEF","6216"
"1249","RO39APDL9459752684834394","DJF","6217"
"1250","RO75NDHV4253779312995562","LTL","6218"
"1251","RO19YTGF2233079314576590","MMK","6219"
"1252","RO50BWTG0634343088100218","BZD","6220"
"1253","RO69MNNO2170286833769097","LSL","6221"
"1254","RO28CPZL5153584972912930","GBP","6222"
"1255","RO43LCHH2799643536784874","ZWD","6223"
"1256","RO11QMML4692456379312916","MKD","6224"
"1257","RO26RXSF2522701324535337","BHD","6225"
"1258","RO41ZDYQ0096101958251226","TVD","6226"
"1259","RO74AVTZ4679410867334089","SLL","6227"
"1260","RO07VJJO4232944449811702","GHS","6228"
"1261","RO57OXCD3662281603481493","SOS","6229"
"1262","RO10RQSQ5723186037836872","SDG","6230"
"1263","RO32SKAL9941659316358779","SCR","6231"
"1264","RO20VEQB2810188384302385","SHP","6232"
"1265","RO74VAQF3289312571312668","KWD","6233"
"1266","RO38JLAE3292008830750306","ILS","6234"
"1267","RO91UDWJ0693143253072659","CUP","6235"
"1268","RO40BRRW6274542853104032","FKP","6236"
"1269","RO81UFOB3966402865210841","UAH","6237"
"1270","RO90PEVV6460184691018242","HTG","6238"
"1271","RO47YTFW0785279509429137","SGD","6239"
"1272","RO92GSWJ0761686323728114","SGD","6240"
"1273","RO42XQKV6727959844801036","LAK","6241"
"1274","RO64DCAO8898465361985897","SAR","6242"
"1275","RO51JIYU3975513493544892","SRD","6243"
"1276","RO74SHDZ3869459232537758","KWD","6244"
"1277","RO69MIYH4310074804843247","QAR","6245"
"1278","RO44GEWW7628800059052797","IMP","6246"
"1279","RO48BFFQ5588431714962249","RUB","6247"
"1280","RO32JYPV8588987366450460","PKR","6248"
"1281","RO11YEDV6655136315305927","CVE","6249"
"1282","RO52VSEK9444130157661548","IDR","6250"
"1283","RO11FYPL5438642108084748","SCR","6251"
"1284","RO81GLVI3780000230489399","JEP","6252"
"1285","RO08UUOH6803302107384577","XAF","6253"
"1286","RO47YJKH1864131481215932","SDG","6254"
"1287","RO23SDSN3276514131490993","VUV","6255"
"1288","RO91DZBX7570522564468214","PHP","6256"
"1289","RO93BVEJ3009803370632424","IDR","6257"
"1290","RO24ULNI9017912306554680","SYP","6258"
"1291","RO02QHPC3222828215973915","STD","6259"
"1292","RO90NIIK7574842078527611","DKK","6260"
"1293","RO54KWMK9234801121811819","VUV","6261"
"1294","RO57OYOC4370835890307170","XCD","6262"
"1295","RO15FEPA2453320616241836","NGN","6263"
"1296","RO39FILI0312049495696608","VUV","6264"
"1297","RO66LYOW8080200431344834","GMD","6265"
"1298","RO88ULJR1519842039948485","LTL","6266"
"1299","RO78FGPD9632746365087210","KZT","6267"
"1300","RO62ZUOB9517570936195414","MDL","6268"
"1301","RO35SEHH9882420520017872","BDT","6269"
"1302","RO34VLYZ4371713989460824","TTD","6270"
"1303","RO43LLHR8442973505153504","TJS","6271"
"1304","RO56HPLL1765749593699085","BAM","6272"
"1305","RO54LLGL0733362942539753","ZWD","6273"
"1306","RO31MXUA4085608577535165","BZD","6274"
"1307","RO25STQH9796168583224136","TMT","6275"
"1308","RO93LWLA6757924837664496","PLN","6276"
"1309","RO20UQYP7064334430909913","TMT","6277"
"1310","RO21ILPL4273912052682425","NAD","6278"
"1311","RO32NUEB4119312869853112","KYD","6279"
"1312","RO55SKAV7280308144348681","GMD","6280"
"1313","RO61QMAP5101818839521022","INR","6281"
"1314","RO98ABAK1427619425392549","STD","6282"
"1315","RO79VVTV9332787523818252","MRO","6283"
"1316","RO87CTKF3906810644835670","SLL","6284"
"1317","RO21NZZS3912607032461176","XDR","6285"
"1318","RO78PEIJ5513708886254633","AWG","6286"
"1319","RO54LHZU4163174910646607","SAR","6287"
"1320","RO52OGFK7585983524175968","CRC","6288"
"1321","RO28WNPU1152763276749207","GTQ","6289"
"1322","RO28KCBZ1395179816004650","CUC","6290"
"1323","RO12DEHP0319863985402253","ZAR","6291"
"1324","RO13YJAE5391380552936867","EUR","6292"
"1325","RO93NNGM2000759748577472","UZS","6293"
"1326","RO72YVXL2849669921255708","AZN","6294"
"1327","RO58SLGY6295074752026814","KMF","6295"
"1328","RO16ZVUF3769087227280314","CRC","6296"
"1329","RO18EBBG0285550153751547","IQD","6297"
"1330","RO85QGOF5351907902723753","MGA","6298"
"1331","RO32HEME8180285930460409","PHP","6299"
"1332","RO48HSPS9916253976942437","HRK","6300"
"1333","RO70OQRJ7479127761087841","SCR","6301"
"1334","RO18OBYV3836462234130128","DJF","6302"
"1335","RO37SFJX5440262736524286","SBD","6303"
"1336","RO93LCFQ3192199929435525","GTQ","6304"
"1337","RO65QGTH8463161149871659","EGP","6305"
"1338","RO96LCWU4084272732150223","MWK","6306"
"1339","RO15RBGV0557847661884759","BBD","6307"
"1340","RO46FZTB6250145147475975","EUR","6308"
"1341","RO22LELX4093685461098952","AFN","6309"
"1342","RO93HBAV3949979246670816","KMF","6311"
"1343","RO79JBQM9434666714847771","NOK","6312"
"1344","RO86SANX8341303389748633","BTN","6313"
"1345","RO15XGIN8717287599347605","ZWD","6314"
"1346","RO35FOAP2066268143057469","TTD","6315"
"1347","RO98CIEC7308643925048260","PHP","6316"
"1348","RO06CCGL4194829150006713","MMK","6317"
"1349","RO74SAPZ8051165067468749","TOP","6318"
"1350","RO05VKFL1358770528621742","TND","6319"
"1351","RO31BWOZ3548349829462081","HRK","6320"
"1352","RO38VIAJ6587881722078443","HKD","6321"
"1353","RO20LRZE9954767046438600","QAR","6322"
"1354","RO67SQOV5168336873022794","YER","6323"
"1355","RO98NHXU3061124433304342","CLP","6324"
"1356","RO92DDDK2309176255165379","MWK","9436"
"1357","RO03TDVJ1361505627965659","BOB","6325"
"1358","RO53YBXS9410711003274327","LAK","6326"
"1359","RO60BDSY1336981828113060","SLL","6327"
"1360","RO83FWVH6494156433678558","BZD","6328"
"1361","RO71NIPM3993489165394645","VND","6329"
"1362","RO15QEZF4707620186936790","TJS","6330"
"1363","RO95BDFY1225347416830526","NAD","6331"
"1364","RO04GCPI9093880879437000","YER","6332"
"1365","RO55GCPL2662488972750318","PYG","6333"
"1366","RO04QLRO3104383164095882","PAB","6334"
"1367","RO92IQDG5961129788348042","IDR","6335"
"1368","RO93RYBO1224414381975568","ISK","6336"
"1369","RO43XVBC0200022358688186","RUB","6337"
"1370","RO31EVXH3969880688783087","SGD","6338"
"1371","RO13BFQR1304666113596455","BIF","6339"
"1372","RO24WXMP5675341459883232","NPR","6340"
"1373","RO68DHES5819964669629300","KPW","6342"
"1374","RO14NKEK9773382794408078","MKD","6343"
"1375","RO81JXGI7534495989189100","PKR","6344"
"1376","RO74ZIJO1832774734318812","MZN","6345"
"1377","RO49RJTT5710778810780343","ZWD","6346"
"1378","RO83STHK8222145543492837","INR","6347"
"1379","RO36CPIS6670617039099567","AFN","6348"
"1380","RO21XRZF4209657283687988","EGP","6349"
"1381","RO78JFVQ6506043391964325","BIF","6350"
"1382","RO62NWND0549232349709007","RSD","6351"
"1383","RO91VKBR1768080797442633","ALL","6352"
"1384","RO94JWUJ6500858983619904","CVE","6353"
"1385","RO42QLAZ9044695098005446","SOS","6354"
"1386","RO72IEYI1943625806171935","HNL","6355"
"1387","RO93SHSO2816987569699326","XOF","6356"
"1388","RO60GDGY0848588323415272","MMK","6357"
"1389","RO68ZVWE2548035830102505","KRW","6358"
"1390","RO49QZTU2034235823357436","GGP","6359"
"1391","RO30NEIT9537769628864592","UAH","6360"
"1392","RO63GBNM8092347265787247","PKR","6361"
"1393","RO64HZJU2788010623118970","MYR","6362"
"1394","RO04SNRO7459444507728349","SEK","6363"
"1395","RO47NXTH4764996323634776","TVD","6364"
"1396","RO88UFWO1076252812744639","SRD","6365"
"1397","RO98VNCR3842258585970999","BDT","6366"
"1398","RO19TDRE0399148705377858","CVE","6367"
"1399","RO09KYCP6625348146999853","CUC","6368"
"1400","RO97KLEM5888904294609268","INR","6369"
"1401","RO68YGIU8291723521083950","STD","6370"
"1402","RO50YOTZ8412737100714638","NOK","6371"
"1403","RO16TFVG1527064627275796","SVC","6372"
"1404","RO97TPLB7928243057414239","KGS","6373"
"1405","RO55CXEC9349019847577207","BRL","6374"
"1406","RO48IGAW6083655907946807","ERN","6375"
"1407","RO64NKNY1499714018905309","RWF","6376"
"1408","RO04BTIA2742267265909343","ARS","6377"
"1409","RO41UDPA5006874275459098","LSL","6378"
"1410","RO55VVFR6900575844718092","UGX","6379"
"1411","RO36HHBB3493748845778992","YER","6380"
"1412","RO21RQMS1090661110371225","HRK","6381"
"1413","RO92DEWJ6593855218153303","BZD","6382"
"1414","RO24XYVM4036891592324676","IQD","6383"
"1415","RO53THSB5285417917114389","CLP","6384"
"1416","RO20AWTL4248952081170468","PKR","6385"
"1417","RO47UVOS8703981690417976","AED","6418"
"1418","RO43NQDK8799928436504433","MMK","6386"
"1419","RO29NHTP3018573657242175","PKR","6387"
"1420","RO45OZLU0832475214157963","JOD","6388"
"1421","RO26HVWP8331365070103800","DJF","6389"
"1422","RO36XEZJ6022731452009757","XPF","6390"
"1423","RO63UUZA1343160108762402","LKR","6391"
"1424","RO78TSNT0008928949014115","ANG","6392"
"1425","RO21HTZS7365673430153225","BHD","6393"
"1426","RO19GAON2217796072176346","BIF","6394"
"1427","RO20LICE2165186042178115","VEF","6395"
"1428","RO84HZLA7012169737175177","JOD","6396"
"1429","RO86JWGQ2092470607375724","BZD","6397"
"1430","RO46MRVQ1007823618560716","YER","6398"
"1431","RO53HUJD7503424521047533","AOA","6399"
"1432","RO74CCLL2700955623349324","STD","6400"
"1433","RO90DBNB8825161459955460","AWG","6401"
"1434","RO94UWLG0673575482030784","ZAR","6402"
"1435","RO46TRMU9573687426173933","BWP","6403"
"1436","RO27FWDJ2606979694635260","GGP","6404"
"1437","RO10QWAC0271464107970013","LRD","6405"
"1438","RO43BDHW5724957751509355","KYD","6406"
"1439","RO95UHQD4644072536460766","USD","6407"
"1440","RO71VJPN8360658942529766","ETB","6408"
"1441","RO19CNTA1162376048876364","NOK","6409"
"1442","RO39YPBX0180909611747216","HRK","6410"
"1443","RO86BMZM0780022745467837","MKD","6411"
"1444","RO13DJUY0544385131583997","RWF","6412"
"1445","RO65JKQT6332204561424836","RON","6413"
"1446","RO67WMDZ1571861366717871","QAR","6414"
"1447","RO97DYMJ4797012086144592","SLL","6415"
"1448","RO06FFJP8948697017370602","MKD","6416"
"1449","RO81ICVS4539553487885960","PYG","6419"
"1450","RO84PXRY7564102754496423","MXN","6420"
"1451","RO76YPNF2069437259224516","BHD","6421"
"1452","RO91MTDA1128802614435100","SVC","6422"
"1453","RO43KATK9034528570332055","NAD","6423"
"1454","RO30JQWU2036690148922919","CUC","6424"
"1455","RO64LNJP4795513984297631","EUR","6425"
"1456","RO93LNCO7529434861162348","ERN","6426"
"1457","RO73FTIB0523931241626615","RUB","6427"
"1458","RO87DYGL9578607391193305","KWD","6428"
"1459","RO83KWZM7349813648053004","GMD","6429"
"1460","RO52FBZP8438220175708540","SYP","6430"
"1461","RO63UAML0248715267702998","SCR","6431"
"1462","RO97ORDU7551111732037170","MVR","6433"
"1463","RO18CCEW7927832359073946","TND","6434"
"1464","RO38CDDT4271716642994165","TOP","6435"
"1465","RO69USCU6059428324411526","DKK","6436"
"1466","RO56YNJA1385595725264050","BAM","6437"
"1467","RO26EXPU8720616987091554","NZD","6438"
"1468","RO79CIYH8756718707775855","CVE","6439"
"1469","RO86KONZ4927162798447799","MRO","6440"
"1470","RO96MTSA7611431395957984","MZN","6441"
"1471","RO28WYBT6536277700765918","GIP","6442"
"1472","RO14HIOO8968599052611171","DZD","6443"
"1473","RO46JVFM2718708715824202","ETB","6444"
"1474","RO55CWAD5576618629274310","FJD","6445"
"1475","RO08OEBE7057089940604020","MOP","6446"
"1476","RO41EHWW6830911765209232","COP","6447"
"1477","RO14VYVZ6403936225042148","UAH","6448"
"1478","RO64JEDR0493861853532325","SZL","6449"
"1479","RO55VXLI4910727179510642","TOP","6481"
"1480","RO16YPYI0678155559899197","KPW","6450"
"1481","RO39JPPN9699824729268585","PAB","6451"
"1482","RO14LVLP6569136802114087","TZS","6452"
"1483","RO69WAUR4920542072786890","AOA","6453"
"1484","RO17QJSC9049087750652279","EGP","6454"
"1485","RO41TQDD9308962448641947","LRD","6455"
"1486","RO76KRSY9924942039228360","SVC","6456"
"1487","RO79GFUB3229852955895524","BHD","6457"
"1488","RO20EVRD6195759581502648","KMF","6458"
"1489","RO97IHAE7200235834301022","JPY","6459"
"1490","RO36DXTC1549351127213279","SDG","6460"
"1491","RO89JXNA8931623224485258","TND","6461"
"1492","RO75SJWK7713900086608867","SCR","6462"
"1493","RO62HTYI9314155273142393","UYU","6463"
"1494","RO48OAPK6826519013667971","BBD","6464"
"1495","RO70CINI5498846856579058","KZT","6465"
"1496","RO38AMCS1063574184101587","BTN","6466"
"1497","RO17EGGJ2865332698235675","UYU","6467"
"1498","RO98GAGE4268033106134267","XCD","6468"
"1499","RO81JIWM0616951773650075","KHR","6469"
"1500","RO51TNKZ3880256205798986","LKR","6470"
"1501","RO40UNBQ9857943530085706","GHS","6471"
"1502","RO59ZCYH3549528860049163","DJF","6472"
"1503","RO11GDAT1685195509811258","BRL","6473"
"1504","RO68ZEFM2025883446446517","TVD","6474"
"1505","RO66OBNZ8700982360001319","BIF","6475"
"1506","RO94AUEZ1144309407995087","AZN","6476"
"1507","RO79JTKX9030972204013656","PEN","6477"
"1508","RO14AQBG2398148772348407","VND","6478"
"1509","RO86BQNS6467038427588372","SYP","6479"
"1510","RO57UKBU5894426682109688","MVR","6480"
"1511","RO90JHOE5820218775052597","BRL","6482"
"1512","RO44PNOL9633862851622147","JEP","6483"
"1513","RO14FIUZ7714835618243551","AUD","6484"
"1514","RO73PGAA0861523179905997","BND","6485"
"1515","RO35JBUD2779375252052590","RUB","6486"
"1516","RO61VQVJ1918636265964657","TVD","6487"
"1517","RO41EVQA4238546208731586","CUC","6488"
"1518","RO08VFXE3593882219551306","AWG","6489"
"1519","RO20KCVA6520776940670515","HUF","6490"
"1520","RO39DAKH0299109842422600","TVD","6491"
"1521","RO63PBYZ3131913692685421","ALL","6492"
"1522","RO87RPGY7917171240858327","UAH","6493"
"1523","RO51CJXZ2592347872487793","MUR","6494"
"1524","RO94BUKA0906877718990163","NIS","6495"
"1525","RO70AEQT5027495520505540","NIO","6496"
"1526","RO93HTJR4072080972272959","VUV","6497"
"1527","RO66SPDA1212709437052888","SOS","6498"
"1528","RO10UPPC3894519282518571","JPY","6499"
"1529","RO82ECWI9130748800076529","VUV","6500"
"1530","RO88YLFI4965876893419784","CDF","6501"
"1531","RO27GIVY6203724178679013","AFN","6502"
"1532","RO53KWDL3306082269682547","HUF","6503"
"1533","RO30SMTV3766950758251788","AFN","6504"
"1534","RO60PGCB4282546554401412","NOK","6505"
"1535","RO21UKXX0610719071972567","IDR","6506"
"1536","RO50HBKW7774766668010800","MGA","6507"
"1537","RO02JOKD5325867048196099","ETB","6508"
"1538","RO28VOBJ8570731280053404","COP","6509"
"1539","RO95RJCG2455132746805025","CVE","6510"
"1540","RO52PMOO3686781008832526","CRC","6511"
"1541","RO56LUTQ1578952444756449","UAH","6512"
"1542","RO82DXMG9174351823964077","RSD","6513"
"1543","RO12LWZX7467122529415628","UAH","6514"
"1544","RO64TAJY9931319094444128","KZT","6515"
"1545","RO43KUWN7679524433000438","BWP","6516"
"1546","RO50PART7698416747886521","CRC","6517"
"1547","RO09KBBV7739897936099871","USD","6518"
"1548","RO47RGBA0406588465298732","GNF","6519"
"1549","RO64BEMO3985353003989135","LAK","6520"
"1550","RO71OVGS2472436742200196","KRW","6521"
"1551","RO88HTHQ1784764850451438","GEL","6522"
"1552","RO39RHZO7207715544017198","AZN","6523"
"1553","RO33EDHZ8400924524455863","UAH","6524"
"1554","RO73MGYY6232761590219919","QAR","6525"
"1555","RO42GCRT5479967011621017","ALL","6526"
"1556","RO27TVUW7004157605177335","BRL","6527"
"1557","RO87XGAB9542579362811460","JEP","6528"
"1558","RO74UFXO6702995506611693","TRY","6529"
"1559","RO72ZXOJ9449632333817081","TTD","6530"
"1560","RO58UZSM6030157082220873","SAR","6531"
"1561","RO71POPZ4539987272389686","SZL","6532"
"1562","RO58CTEZ8859892916483808","MDL","6533"
"1563","RO07DXKQ8237333982282400","KWD","6534"
"1564","RO40JRCY6821492547140326","JOD","6535"
"1565","RO61TZTQ6267718820652523","WST","6536"
"1566","RO45IQKR1888293527729923","KMF","6537"
"1567","RO26BCUU5750341310943966","KZT","6538"
"1568","RO28HJOM5482077226433794","ZAR","6539"
"1569","RO03KPHF9315541403361972","ZWD","6540"
"1570","RO43VPXB0692425734783824","KYD","6541"
"1571","RO62GMUC1294156643652682","MDL","6542"
"1572","RO32HPCC6408601962562541","KWD","6543"
"1573","RO33ZVUX8246347455178756","LTL","6545"
"1574","RO06SFDZ4143431650741589","UYU","6546"
"1575","RO68YJUB4565832588401396","GIP","6547"
"1576","RO16OIMW9877306792355063","NPR","6548"
"1577","RO09MGBD1331417659092952","AFN","6549"
"1578","RO17GVHP5938634867476771","KGS","6550"
"1579","RO60HGMY8896391783861815","KMF","6551"
"1580","RO78HDHS3926533102687698","MGA","6552"
"1581","RO90AAYN6614969515806337","KWD","6553"
"1582","RO39TXEH3646553721103554","ZMW","6554"
"1583","RO64HSGX4688126964612229","TOP","6555"
"1584","RO98EJWG0144970428419592","KHR","6556"
"1585","RO83ESBK0836869287749845","MKD","6557"
"1586","RO28OPUG5463074446902461","SDG","6558"
"1587","RO20VSPO5996424978892702","SZL","6559"
"1588","RO03XDWV3927031441257231","JMD","6560"
"1589","RO54IVVZ1347347659279800","HKD","6561"
"1590","RO39OCIN3614966883982202","RON","6562"
"1591","RO21DHZT0018427419691267","GYD","6563"
"1592","RO04AKLP6514454366196849","ZAR","6564"
"1593","RO76DZSA1862260935634154","DKK","6565"
"1594","RO17JLYM5822717905703188","SEK","6566"
"1595","RO23XRRJ7273414662903591","KPW","6567"
"1596","RO48AWKY9366333448783646","MMK","6568"
"1597","RO19AKLA7089131489949316","JOD","6569"
"1598","RO97UKNZ6009721279684982","TMT","6570"
"1599","RO67ATIG5861155271297233","TTD","6571"
"1600","RO63HVPE8326812967058094","MWK","6572"
"1601","RO88TFFU2055707164672594","MZN","6573"
"1602","RO57VMBB9927909606275109","ETB","6574"
"1603","RO02SHYN9844780356686443","XOF","6575"
"1604","RO29MICN3307732673857856","GIP","6577"
"1605","RO67NUGR9160666251577916","CHF","6578"
"1606","RO68OYWQ6430552516717394","SBD","6579"
"1607","RO84ZKGI3007907107078297","TTD","6580"
"1608","RO18AAFY2810064432221030","SYP","6581"
"1609","RO68IMBU8210701316420109","GGP","6582"
"1610","RO23CKMI9067302382457717","RSD","6583"
"1611","RO60DISL7616958503239882","UAH","6584"
"1612","RO37HXIR2338316532959512","LYD","6585"
"1613","RO32WITN9593810635074222","BYR","6586"
"1614","RO56GSTV4303829047462110","SAR","6587"
"1615","RO49YKDJ9415575535979719","FJD","6588"
"1616","RO56XIWG0170077561666674","KMF","6589"
"1617","RO02XSGA6224295607429817","KMF","6590"
"1618","RO91ENOR2877961781896127","XAF","6591"
"1619","RO45LXLP5161784477493148","QAR","6592"
"1620","RO18KMWF9190837435667278","GMD","6593"
"1621","RO66BTUM3532749875921357","SCR","6594"
"1622","RO29YVTP2173806142114220","SAR","6595"
"1623","RO39WAHC5781451380003075","CUP","6596"
"1624","RO18ZBZG6014412739678674","SYP","6597"
"1625","RO38YMTR6268130149451780","XPF","6598"
"1626","RO55DAPK6028577226290860","BTN","6599"
"1627","RO14FHTR1206529592417852","IDR","6600"
"1628","RO11GTHM4584436347366251","ARS","6601"
"1629","RO80LURW7508707573246696","AZN","6602"
"1630","RO30HITV1280353687833527","AOA","6603"
"1631","RO25AORH8774911702855192","AED","6604"
"1632","RO28OGUQ2111147165255650","CVE","6605"
"1633","RO07YLTI6552815546871524","XDR","6606"
"1634","RO80GUCL4275290312558201","NAD","6607"
"1635","RO15HDEN5817183591304011","ANG","6608"
"1636","RO82ROSE2567003670117090","LKR","6609"
"1637","RO04AJPH4796647062468326","GGP","6610"
"1638","RO20IMTF4248079400511084","PEN","6611"
"1639","RO63KGMC2908572891685646","GGP","6612"
"1640","RO03NRHB7242941606150039","HTG","6613"
"1641","RO89BJTR9423605537508131","MNT","6614"
"1642","RO40MBOQ9068363657373778","GEL","6615"
"1643","RO51QGPD4439984934871472","ALL","6616"
"1644","RO86NRKG1808844062688496","THB","6617"
"1645","RO80GNVZ3137469209235037","KRW","6618"
"1646","RO65WCFQ8635276336185145","CNY","6619"
"1647","RO24ZUOU9789228474170696","NOK","6620"
"1648","RO28EOSL7777539538972358","KRW","6621"
"1649","RO05ETYY3067278427495788","MZN","6622"
"1650","RO89OHNU9192000324086391","AFN","6623"
"1651","RO69XWMW7700551337517271","KGS","6624"
"1652","RO28OMCO8052363504943073","VEF","6625"
"1653","RO53WEEF3319781845141707","STD","6626"
"1654","RO50XBMQ0289123667308860","ZMW","6627"
"1655","RO51EXJJ1032691562058845","TTD","6628"
"1656","RO97UJLL6106467736254919","JPY","6629"
"1657","RO77CJLX9199651806121386","KMF","6630"
"1658","RO16CNZA8881878758515679","UAH","6631"
"1659","RO79FISW8501976589189490","SPL","6632"
"1660","RO52BVQN8299009272241594","KHR","6633"
"1661","RO87NFJE4595090104102620","WST","6634"
"1662","RO58MZJG9533838028670547","SDG","6635"
"1663","RO34PQMY9074848008456163","AED","6636"
"1664","RO44ITOH7673504242177708","PAB","6637"
"1665","RO58OALB2949048056714933","THB","6638"
"1666","RO45QRHU4549053222240887","AED","6639"
"1667","RO18NLJD1083950673454673","ZWD","6640"
"1668","RO33EKTA8864617044141364","TMT","6641"
"1669","RO10FEND0403284955530683","COP","6642"
"1670","RO48TSQV5503060161445828","MRO","6643"
"1671","RO89CYAM3296049523919131","PKR","6644"
"1672","RO20LLCJ2088119309331899","STD","6645"
"1673","RO72BHJR4344953892189397","BIF","6646"
"1674","RO50TRAQ4375604618362390","TRY","6647"
"1675","RO83IRCD0545963888900490","RUB","6648"
"1676","RO45ZLXU2034109591619921","NAD","6649"
"1677","RO42NBWA4789197883904291","XAF","6650"
"1678","RO72DHXX0869629247144500","SZL","6651"
"1679","RO68EDKB9594400282448361","BZD","6652"
"1680","RO77KQVU8121305799438606","KES","6653"
"1681","RO05ZWKQ2549403697529673","BBD","6654"
"1682","RO74LXUQ4920638567010192","SBD","6655"
"1683","RO02IUCU1311362471966042","BHD","6656"
"1684","RO85OSZU6435764811497209","TJS","6657"
"1685","RO15ZUVU6630283827967266","HNL","6658"
"1686","RO45BWER7010172321187823","PKR","6659"
"1687","RO43XECE6415375141084328","CUP","6660"
"1688","RO08WOAN0011275727273505","ZMW","6661"
"1689","RO87ZJJP6205004809125015","GMD","6662"
"1690","RO02PBRD3168773830147788","JMD","6663"
"1691","RO23JYYJ4001987252714421","COP","6664"
"1692","RO44MDTI7226745346291661","VEF","6665"
"1693","RO46KKJW3388270946576059","IDR","6666"
"1694","RO33FWVD6151236558716369","ETB","6667"
