"user_id","first_name","last_name"
"12281","Daniel","Tabacu"
"12282","Liviu","Ardelean"
"12283","Profira","Dochioiu"
"12284","Romulus","Popa"
"12285","Sorina","Ioniță"
"12286","Iulia","Stan"
"12287","Catinca","Stan"
"12288","Sorina","Ionescu"
"12289","Melina","Ene"
"12290","Zeno","Tomescu"
"12291","Niculina","Toma"
"12292","Isabela","Cristea"
"12293","Gina","Ioniță"
"12294","Camil","Barbu"
"12295","Liviu","Manole"
"12296","Raluca","Oprea"
"12297","Ofelia","Mazilescu"
"12298","Iulia","Stănescu"
"12299","Vanesa","Tudor"
"12300","Daria","Albu"
"12301","Florian","Aanei"
"12302","Gabi","Preda"
"12303","Paulina","Dumitrescu"
"12304","Relu","Ardelean"
"12305","Constanța","Dumitrescu"
"12306","Nicolaie","Manole"
"12307","Lucreția","Tudor"
"12308","Marga","Popa"
"12309","Carolina","Mocanu"
"12310","Renata","Voinea"
"12311","Lorena","Voinea"
"12312","Lucrețiu","Nemeș"
"12313","Eftimie","Stoica"
"12314","Lică","Dinu"
"12315","Julieta","Stancu"
"12316","Traian","Dumitrescu"
"12317","Dan","Florea"
"12318","Fiona","Dinu"
"12319","Olimpian","Gheorghiu"
"12320","Basarab","Mazilescu"
"12321","Magdalena","Niță"
"12322","Iris","Cristea"
"12323","Ligia","Mazilescu"
"12324","Iris","Cristea"
"12325","Adrian","Popa"
"12326","Olimpian","Toma"
"12327","Alida","Pușcașu"
"12328","Aurică","Suciu"
"12329","Roxana","Ioniță"
"12330","Daciana","Ardelean"
"12331","Adina","Florea"
"12332","Raul","Preda"
"12333","Marius","Gheorghiu"
"12334","Xenia","Gheorghiu"
"12335","Crin","Eftimie"
"12336","Ada","Mazilescu"
"12337","Lăcrămioara","Gheorghiu"
"12338","Alexe","Mazilescu"
"12339","Alis","Stănescu"
"12340","Barbu","Popescu"
"12341","Miron","Dobre"
"12342","Niculina","Marin"
"12343","Crina","Tudor"
"12344","Denis","Toma"
"12345","Valeria","Dima"
"12346","Niculina","Popa"
"12347","Niculiță","Popescu"
"12348","Alma","Dinu"
"12349","Cerasela","Tomescu"
"12350","Zaharia","Ardelean"
"12351","Carmen","Oprea"
"12352","Jan","Stoica"
"12353","Leontin","Stoica"
"12354","Anuța","Stănescu"
"12355","Ruxanda","Mazilescu"
"12356","Andrian","Barbu"
"12357","Laurențiu","Albu"
"12358","Profira","Ionescu"
"12359","Valeria","Dochioiu"
"12360","Gelu","Stan"
"12361","Aristița","Diaconescu"
"12362","Floriana","Nistor"
"12363","Mihai","Popa"
"12364","Vlădelina","Ionescu"
"12365","Georgel","Ardelean"
"12366","Iridenta","Pușcașu"
"12367","Eliana","Suciu"
"12368","Niculiță","Stănescu"
"12369","Eusebia","Stoica"
"12370","Floare","Gheorghiu"
"12371","Sidonia","Diaconu"
"12372","Margareta","Stoica"
"12373","Emanuela","Diaconu"
"12374","Bănel","Stoica"
"12375","Patricia","Niță"
"12376","Carolina","Dima"
"12377","Floare","Georgescu"
"12378","Cecilia","Stancu"
"12379","Angel","Niță"
"12380","Caterina","Oprea"
"12381","Petrică","Marin"
"12382","Denisa","Tudor"
"12383","Ortansa","Ene"
"12384","Svetlana","Barbu"
"12385","Narcis","Eftimie"
"12386","Brăduț","Dima"
"12387","Antoniu","Dinu"
"12388","Eric","Dumitrescu"
"12389","Matei","Popescu"
"12390","Grațiela","Popescu"
"12391","Lăcrămioara","Popescu"
"12392","Leontin","Stoica"
"12393","Tudosia","Ababei"
"12394","Antim","Georgescu"
"12395","Cleopatra","Diaconu"
"12396","Sanda","Toma"
"12397","Ina","Ene"
"12398","Nicoară","Nemeș"
"12399","Saveta","Ioniță"
"12400","Constantina","Ardelean"
"12401","Atena","Tomescu"
"12402","Codruța","Tudor"
"12403","Bianca","Ioniță"
"12404","Mihail","Dima"
"12405","Norman","Tudor"
"12406","Sebastian","Dumitrescu"
"12407","Anda","Dima"
"12408","Aleodor","Mazilescu"
"12409","Mona","Popescu"
"12410","Angel","Albu"
"12411","Iulia","Ioniță"
"12412","Laurențiu","Popa"
"12413","Cezara","Dobre"
"12414","Roberta","Stan"
"12415","Despina","Barbu"
"12416","Daniel","Tudor"
"12417","Bebe","Albu"
"12418","Otilia","Tudor"
"12419","Antonie","Florea"
"12420","Vladimir","Mocanu"
"12421","Vanesa","Aanei"
"12422","Tudor","Ababei"
"12423","Ieremia","Mazilescu"
"12424","Zenobia","Ababei"
"12425","Gina","Ardelean"
"12426","Catrinel","Tudor"
"12427","Costel","Popa"
"12428","Horea","Preda"
"12429","Crina","Ardelean"
"12430","Lăcrămioara","Tabacu"
"12431","Gicu","Diaconu"
"12432","Eremia","Marin"
"12433","Iridenta","Ioniță"
"12434","Giorgiana","Pușcașu"
"12435","Celia","Pușcașu"
"12436","Andreea","Stan"
"12437","Eric","Voinea"
"12438","Mioara","Tomescu"
"12439","Lorelei","Stănescu"
"12440","Lăcrămioara","Tabacu"
"12441","Stancu","Tomescu"
"12442","Agata","Florea"
"12443","Teodor","Dima"
"12444","Narcisa","Florea"
"12445","Emanuel","Nistor"
"12446","Crenguța","Dumitrescu"
"12447","Eufrosina","Mazilescu"
"12448","Cornel","Dima"
"12449","Haralamb","Ardelean"
"12450","Emanuela","Cristea"
"12451","Silvana","Pop"
"12452","Vera","Cristea"
"12453","Ioan","Mocanu"
"12454","Tudosia","Preda"
"12455","Amanda","Dochioiu"
"12456","Valeria","Ardelean"
"12457","Mirona","Diaconu"
"12458","Venera","Dima"
"12459","Anghelina","Preda"
"12460","Manole","Popescu"
"12461","Cezar","Tabacu"
"12462","Mirona","Florea"
"12463","Gică","Nistor"
"12464","Carmina","Toma"
"12465","Casiana","Nistor"
"12466","Ilarie","Popescu"
"12467","Cosmin","Ene"
"12468","Carolina","Nemeș"
"12469","Paraschiva","Oprea"
"12470","Radu","Mocanu"
"12471","Irina","Tomescu"
"12472","Cantemir","Dima"
"12473","Valentin","Albu"
"12474","Dumitrana","Niță"
"12475","Ozana","Suciu"
"12476","Martin","Dobre"
"12477","Horia","Gheorghiu"
"12478","Ancuța","Gheorghiu"
"12479","Gianina","Manole"
"12480","Elisabeta","Stoica"
"12519","Lucreția","Ene"
"12481","Sava","Tomescu"
"12482","Victoria","Niță"
"12483","Corvin","Dumitrescu"
"12484","Silviu","Nistor"
"12485","Remus","Aanei"
"12486","Elisaveta","Tabacu"
"12487","Olivia","Ardelean"
"12488","Diana","Stancu"
"12489","Flavia","Marin"
"12490","Florentin","Pop"
"12491","Mădălina","Florea"
"12492","Anaida","Niță"
"12493","Codruța","Stănescu"
"12494","Monica","Pușcașu"
"12495","Cristina","Georgescu"
"12496","Giorgiana","Tudor"
"12497","Tania","Tudor"
"12498","Steliana","Nistor"
"12499","Nelu","Manole"
"12500","Damian","Barbu"
"12501","Mina","Stan"
"12502","Dumitrana","Florea"
"12503","Olivia","Barbu"
"12504","Monalisa","Georgescu"
"12505","Mariana","Georgescu"
"12506","Grațiela","Dima"
"12507","Ana","Pușcașu"
"12508","Dora","Popa"
"12509","Consuela","Diaconescu"
"12510","Adelaida","Stan"
"12511","Renata","Georgescu"
"12512","Irina","Cristea"
"12513","Despina","Aanei"
"12514","Gina","Preda"
"12515","Alberta","Pop"
"12516","Florin","Dumitrescu"
"12517","Gicu","Eftimie"
"12520","Angel","Mocanu"
"12521","Eliza","Voinea"
"12522","Horea","Eftimie"
"12523","Georgian","Mocanu"
"12524","Janeta","Ababei"
"12525","Costin","Stancu"
"12526","Rica","Florea"
"12527","Virginia","Cristea"
"12528","Tudosia","Tudor"
"12529","Veniamin","Marin"
"12530","Valentina","Dumitrescu"
"12531","Natalia","Albu"
"12532","Minodora","Albu"
"12533","Dida","Diaconu"
"12534","Bartolomeu","Diaconescu"
"12535","David","Nistor"
"12536","Janina","Nistor"
"12537","Noemi","Dima"
"12538","Aura","Popescu"
"12539","Lili","Albu"
"12540","Bucur","Tudor"
"12541","Amza","Pop"
"12542","Dorina","Tudor"
"12543","Frederic","Eftimie"
"12544","Corvin","Barbu"
"12545","Codrina","Dima"
"12546","Daniel","Popescu"
"12547","Ștefana","Pop"
"12548","Niculiță","Mocanu"
"12549","Grigore","Ioniță"
"12550","Atena","Stan"
"12551","Olimpian","Nistor"
"12552","Ilinca","Mazilescu"
"12553","Lelia","Dima"
"12554","Filip","Suciu"
"12555","Dominic","Ardelean"
"12556","Lucian","Stan"
"12557","Severina","Georgescu"
"12558","Nicolae","Stancu"
"12559","Anaida","Ionescu"
"12560","Iuliana","Diaconescu"
"12561","Dumitra","Dumitrescu"
"12562","Marcu","Popescu"
"12563","Amza","Diaconescu"
"12564","Luciana","Dima"
"12565","Titus","Dima"
"12566","Eusebia","Dobre"
"12567","Eva","Ionescu"
"12568","Ducu","Gheorghiu"
"12569","Maricica","Dima"
"12570","Rada","Tudor"
"12571","Severin","Ababei"
"12572","Ladislau","Ioniță"
"12573","Emanoil","Dochioiu"
"12574","Barbu","Preda"
"12575","Robertina","Georgescu"
"12576","Gelu","Ene"
"12577","Laurențiu","Suciu"
"12578","Tudosia","Niță"
"12579","Ovidiu","Stănescu"
"12580","Crin","Tudor"
"12581","Roza","Suciu"
"12582","Jenel","Diaconescu"
"12583","Claudia","Voinea"
"12584","Cezar","Aanei"
"12585","Robertina","Niță"
"12586","Crenguța","Dinu"
"12587","Grigore","Ionescu"
"12588","Ștefan","Nistor"
"12589","Norbert","Manole"
"12590","Isabela","Stănescu"
"12591","Valentina","Florea"
"12592","Gențiana","Tomescu"
"12593","Adonis","Eftimie"
"12594","Denisa","Albu"
"12595","Ion","Oprea"
"12746","Agnos","Mazilescu"
"12596","Horațiu","Pop"
"12597","Codruța","Pop"
"12598","Nae","Ionescu"
"12599","Corvin","Dobre"
"12600","Pătru","Popa"
"12601","Bogdana","Tomescu"
"12602","Nicolae","Nemeș"
"12603","Visarion","Manole"
"12604","Letiția","Ionescu"
"12605","Oana","Barbu"
"12606","Codruța","Eftimie"
"12607","Lucreția","Dobre"
"12608","Natalia","Diaconescu"
"12609","Elisaveta","Preda"
"12610","Anda","Preda"
"12611","Lidia","Voinea"
"12612","Ada","Voinea"
"12613","Teofil","Pușcașu"
"12614","Rozalia","Pop"
"12615","Safta","Georgescu"
"12616","Dorin","Dinu"
"12617","Bartolomeu","Dinu"
"12618","Antoniu","Stoica"
"12619","Nicoleta","Ene"
"12620","Gianina","Dochioiu"
"12621","Marga","Ardelean"
"12622","Darius","Ardelean"
"12623","Floriana","Albu"
"12624","Cornelia","Dumitrescu"
"12625","Sorana","Voinea"
"12626","Roza","Manole"
"12627","Ilie","Voinea"
"12628","Ștefana","Ionescu"
"12629","Nicolae","Marin"
"12630","Augustin","Niță"
"12631","Mugurel","Ioniță"
"12632","Iulian","Popa"
"12633","Zamfir","Eftimie"
"12634","Marta","Albu"
"12635","Petru","Barbu"
"12636","Emilian","Ene"
"12637","Călin","Voinea"
"12638","Marta","Pop"
"12639","Agnos","Popa"
"12640","Liliana","Stoica"
"12641","Ozana","Eftimie"
"12642","Adi","Aanei"
"12643","Floare","Dinu"
"12644","Alina","Georgescu"
"12645","Camelia","Pop"
"12646","Bănel","Florea"
"12647","Lorena","Mazilescu"
"12648","Gianina","Stan"
"12649","Axinte","Tomescu"
"12650","Răducu","Stancu"
"12651","Cristofor","Dobre"
"12652","Nicu","Pușcașu"
"12653","Otilia","Marin"
"12654","Antonia","Ionescu"
"12655","Antoaneta","Voinea"
"12656","Andrei","Gheorghiu"
"12657","Leana","Ioniță"
"12658","Vicenția","Niță"
"12659","Dumitrana","Diaconescu"
"12660","Coralia","Stoica"
"12661","Iulia","Ionescu"
"12662","Grațian","Gheorghiu"
"12663","Benone","Nistor"
"12664","Leopoldina","Dinu"
"12665","Dumitra","Ionescu"
"12666","Jan","Aanei"
"12667","Stanca","Dumitrescu"
"12668","Edgar","Niță"
"12669","Silviana","Pușcașu"
"12670","Anghelina","Ene"
"12671","Ilinca","Barbu"
"12672","Natașa","Nistor"
"12673","Liliana","Nemeș"
"12674","Petronela","Ene"
"12675","Teea","Diaconescu"
"12676","Crin","Tudor"
"12677","Daiana","Voinea"
"12678","Iridenta","Albu"
"12679","Eugen","Barbu"
"12680","Pompilia","Nemeș"
"12681","Antoniu","Dochioiu"
"12682","Filip","Popa"
"12683","Letiția","Nemeș"
"12684","Corvin","Ionescu"
"12685","Florian","Ababei"
"12686","Florina","Pop"
"12687","Domnica","Nistor"
"12688","Astrid","Aanei"
"12689","Adelaida","Stan"
"12690","Astrid","Ioniță"
"12691","Paulina","Stoica"
"12692","Iasmina","Tomescu"
"12693","Cosmina","Ene"
"12694","Mara","Nemeș"
"12695","Ileana","Ioniță"
"12696","Ghenadie","Barbu"
"12697","Visarion","Nistor"
"12698","Veronica","Popa"
"12699","Carla","Popescu"
"12700","Ionela","Stancu"
"12701","Doina","Tomescu"
"12702","Raluca","Dobre"
"12703","Andrada","Suciu"
"12704","Andrada","Tomescu"
"12705","Draga","Albu"
"12706","Silvian","Popa"
"12707","Vasilică","Aanei"
"12708","Rodica","Tomescu"
"12709","Răzvan","Georgescu"
"12710","Mitruț","Mocanu"
"12711","Luciana","Nistor"
"12712","Ioanina","Dima"
"12713","Nicuță","Cristea"
"12714","Nicușor","Popa"
"12715","Blanduzia","Pop"
"12716","Hortensia","Aanei"
"12717","Dina","Stan"
"12718","Augustina","Pop"
"12719","Iuliu","Barbu"
"12720","Lelia","Gheorghiu"
"12721","Frederic","Nistor"
"12722","Robert","Dochioiu"
"12723","Aurica","Preda"
"12724","Ilarion","Oprea"
"12725","Cristian","Ionescu"
"12726","Ștefan","Georgescu"
"12727","Eva","Georgescu"
"12728","Mariana","Preda"
"12729","Olimpiu","Eftimie"
"12730","Nora","Preda"
"12731","Costache","Stănescu"
"12732","Pătru","Diaconu"
"12733","Ilarion","Suciu"
"12734","Roxelana","Gheorghiu"
"12735","Zamfir","Gheorghiu"
"12736","Romeo","Diaconescu"
"12737","Jana","Tomescu"
"12738","Gabi","Cristea"
"12739","Viorela","Oprea"
"12740","Marina","Barbu"
"12741","Saveta","Stancu"
"12742","Adelaida","Popa"
"12743","Melina","Dobre"
"12744","Aurel","Dima"
"12745","Adi","Pușcașu"
"12747","Zenobia","Dochioiu"
"12748","Consuela","Florea"
"12749","Vlaicu","Tomescu"
"12750","Dinu","Dobre"
"12751","Tamara","Stancu"
"12752","Carla","Dima"
"12753","Alina","Florea"
"12754","Smaranda","Nistor"
"12755","Călin","Manole"
"12756","Vlaicu","Albu"
"12757","Daria","Tabacu"
"12758","Pompiliu","Stoica"
"12759","Florentina","Stan"
"12760","Severin","Suciu"
"12761","Alice","Aanei"
"12762","Gabriela","Diaconu"
"12763","Anaida","Ardelean"
"12764","Gina","Georgescu"
"12765","Tinca","Niță"
"12766","Ariadna","Tomescu"
"12767","Roberta","Dumitrescu"
"12768","Vasilica","Tudor"
"12769","Sofia","Tabacu"
"12770","Geta","Manole"
"12771","Maxim","Preda"
"12772","Iuliana","Florea"
"12773","Fabia","Nistor"
"12774","Rafila","Nistor"
"12775","Vicenția","Tomescu"
"12776","Stanca","Tomescu"
"12777","Leana","Aanei"
"12778","Olimpiu","Barbu"
"12779","Voicu","Dinu"
"12780","Safta","Barbu"
"12782","Liliana","Preda"
"12783","Cristofor","Dobre"
"12784","Eduard","Popa"
"12785","Manole","Diaconescu"
"12786","Alexe","Tabacu"
"12787","Dumitrana","Ene"
"12788","Vladimir","Stan"
"12789","Leana","Albu"
"12790","Magdalena","Nemeș"
"12791","Lucrețiu","Manole"
"12792","Denis","Gheorghiu"
"12793","Gabriela","Toma"
"12794","Pleșu","Pop"
"12795","Agnos","Niță"
"12796","Nicușor","Florea"
"12797","Felix","Gheorghiu"
"12798","Ioan","Stancu"
"12799","Simi","Tudor"
"12800","Lidia","Dima"
"12801","Dochia","Tudor"
"12802","Ioan","Cristea"
"12803","Leontin","Voinea"
"12804","Matei","Ionescu"
"12805","Eremia","Tabacu"
"12806","Iuliu","Mocanu"
"12807","Matei","Stănescu"
"12808","Lucreția","Tomescu"
"12809","Ileana","Nistor"
"12810","Stelian","Gheorghiu"
"12811","Remus","Mocanu"
"12812","Erica","Dobre"
"12813","Pleșu","Toma"
"12814","Ioanina","Niță"
"12815","Vlădelina","Popescu"
"12816","Florica","Stan"
"12817","Consuela","Ene"
"12818","Romanița","Stancu"
"12820","Iulia","Popa"
"12821","Antonie","Voinea"
"12822","Teea","Florea"
"12823","Sinică","Gheorghiu"
"12824","Codin","Popescu"
"12825","Casiana","Cristea"
"12826","Gică","Mocanu"
"12827","Paula","Ababei"
"12828","Theodor","Oprea"
"12829","Doina","Albu"
"12830","Emanuil","Ardelean"
"12831","Teea","Suciu"
"12832","Evanghelina","Voinea"
"12833","Gheorghe","Ioniță"
"12834","Norman","Manole"
"12835","Zamfir","Dima"
"12836","Mihai","Marin"
"12837","David","Diaconescu"
"12838","Lascăr","Dochioiu"
"12839","Diana","Suciu"
"12840","Nicu","Diaconescu"
"12841","Eva","Suciu"
"12842","Emanuel","Suciu"
"12843","Mădălina","Stancu"
"12844","Horațiu","Tabacu"
"12845","Eric","Ababei"
"12846","Iasmina","Stănescu"
"12847","Roxana","Popescu"
"12848","Didina","Manole"
"12849","Lucențiu","Albu"
"12850","Pamela","Niță"
"12851","Mara","Dima"
"12852","Consuela","Dinu"
"12853","Alexandra","Dochioiu"
"12854","Horia","Voinea"
"12855","Dorian","Dobre"
"12856","Consuela","Diaconu"
"12857","Nicușor","Pușcașu"
"12858","Voicu","Dochioiu"
"12859","Vanesa","Aanei"
"12860","Lucențiu","Albu"
"12861","Adriana","Eftimie"
"12862","Speranța","Marin"
"12863","Irina","Dumitrescu"
"12864","Octav","Stănescu"
"12865","Iulia","Mazilescu"
"12866","Sever","Stancu"
"12867","Anuța","Diaconu"
"12868","Constanța","Tomescu"
"12869","Narcisa","Dobre"
"12870","Aura","Pușcașu"
"12871","Betina","Dobre"
"12872","Anda","Stan"
"12873","Irinel","Dochioiu"
"12874","Vanesa","Ababei"
"12875","Alexandru","Diaconescu"
"12876","Flaviu","Popa"
"12877","Emilia","Popescu"
"12878","Loredana","Stănescu"
"12879","Marina","Manole"
"12880","Nicolae","Popescu"
"12881","Lucia","Barbu"
"12882","Augustina","Dima"
"12883","Aneta","Stancu"
"12884","Amalia","Pușcașu"
"12885","Cătălina","Cristea"
"12886","Axinte","Marin"
"12887","Ortansa","Stănescu"
"12888","Alexe","Toma"
"12889","Andrada","Popescu"
"12890","Silvana","Gheorghiu"
"12891","Ernest","Stancu"
"12892","Eric","Barbu"
"12893","Haralamb","Pușcașu"
"12894","Anastasia","Florea"
"12895","Aida","Florea"
"12896","Daciana","Popa"
"12897","Maia","Diaconescu"
"12898","Profira","Tomescu"
"12899","Petre","Barbu"
"12900","Bianca","Tudor"
"12901","Clementina","Dobre"
"12902","Martin","Ardelean"
"12903","Gelu","Aanei"
"12904","Arsenie","Nistor"
"12905","Luminița","Preda"
"12906","Eduard","Ionescu"
"12907","Sandu","Ene"
"12908","Adina","Nistor"
"12909","Ariadna","Dinu"
"12910","Carmina","Ene"
"12911","Filofteia","Ene"
"12912","Teona","Ioniță"
"12913","Alexandra","Ababei"
"12914","Severina","Stancu"
"12915","Carla","Suciu"
"12916","Ariadna","Ene"
"12917","Sofia","Pop"
"12918","Vlădelina","Pop"
"12919","Dana","Niță"
"12920","Dorian","Niță"
"12921","Costache","Florea"
"12922","Silviana","Ardelean"
"12923","Tudorița","Pop"
"12924","Daniel","Suciu"
"12925","Ica","Niță"
"12926","Mugurel","Ababei"
"12927","Ștefan","Dobre"
"12928","Constantin","Voinea"
"12929","Francisc","Manole"
"12930","Evelina","Preda"
"12931","Ioanina","Stan"
"12932","Octavian","Aanei"
"12933","Antonela","Stancu"
"12934","Romulus","Cristea"
"12935","Brândușa","Stancu"
"13011","Venera","Mocanu"
"12936","Antonia","Diaconescu"
"12937","Liliana","Stănescu"
"12938","George","Niță"
"12939","Ieremia","Eftimie"
"12940","Pavel","Marin"
"12941","Steluța","Barbu"
"12942","Brândușa","Gheorghiu"
"12943","Constantin","Cristea"
"12944","Ilie","Dumitrescu"
"12945","Marius","Ene"
"12946","Melina","Stancu"
"12947","Eftimia","Diaconescu"
"12948","Sorina","Albu"
"12949","Noemi","Gheorghiu"
"12950","Renata","Dima"
"12951","Roxana","Nistor"
"12952","Toma","Cristea"
"12953","Ofelia","Mazilescu"
"12954","Mirona","Aanei"
"12955","Lelia","Nemeș"
"12956","Iridenta","Popa"
"12957","Cipriana","Mazilescu"
"12958","Basarab","Florea"
"12959","Octaviu","Georgescu"
"12960","Anghelina","Stan"
"12961","Todor","Stan"
"12962","Bănel","Voinea"
"12963","Caius","Mazilescu"
"12964","Octav","Ionescu"
"12965","Marta","Preda"
"12966","Constantina","Nemeș"
"12967","Evelina","Aanei"
"12968","Julia","Eftimie"
"12969","Eusebia","Ioniță"
"12970","Venera","Diaconu"
"12971","Nicoleta","Stan"
"12972","Alina","Oprea"
"12973","Veronica","Ionescu"
"12974","Anaida","Aanei"
"12975","Mirona","Tudor"
"12976","Haralamb","Toma"
"12977","Aleodor","Mazilescu"
"12978","Felicia","Ardelean"
"12979","Vicenția","Diaconescu"
"12980","Gică","Dinu"
"12981","Julieta","Stoica"
"12982","Anica","Toma"
"12983","Zeno","Mocanu"
"12984","Marcu","Tomescu"
"12985","Lorelei","Gheorghiu"
"12986","Aura","Nistor"
"12987","Elodia","Ababei"
"12988","Hortensia","Tabacu"
"12989","Timotei","Mocanu"
"12990","Anaida","Tudor"
"12991","Adela","Ioniță"
"12992","Mona","Marin"
"12993","Floare","Pop"
"12994","Rafila","Dumitrescu"
"12995","Narcis","Diaconu"
"12996","Heracleea","Preda"
"12997","Bernard","Florea"
"12998","Nichifor","Pop"
"12999","Leopoldina","Ene"
"13000","Tinca","Diaconescu"
"13001","Basarab","Oprea"
"13002","Silvian","Niță"
"13003","Oana","Ionescu"
"13004","Irina","Niță"
"13005","Voicu","Nistor"
"13006","Agnos","Dinu"
"13007","Iustinian","Popescu"
"13008","Cezar","Diaconu"
"13009","Sandu","Diaconu"
"13010","Ghiță","Dochioiu"
"13012","Basarab","Voinea"
"13013","Daiana","Pop"
"13014","Eleonora","Stoica"
"13015","Olimpia","Eftimie"
"13016","Mona","Pop"
"13017","Mona","Dima"
"13018","Safta","Gheorghiu"
"13019","Petruța","Tomescu"
"13020","Dorli","Tomescu"
"13021","Axinte","Stănescu"
"13022","Viorel","Mazilescu"
"13023","Lucențiu","Stancu"
"13024","Andrada","Popa"
"13025","Eliana","Dobre"
"13026","Jenel","Dochioiu"
"13027","Mugurel","Ene"
"13028","Sandu","Toma"
"13029","Betina","Albu"
"13030","Zina","Ene"
"13031","Codrina","Stănescu"
"13032","Mădălin","Nistor"
"13033","Nae","Gheorghiu"
"13034","Adela","Pușcașu"
"13035","Celia","Stan"
"13036","Lorena","Ioniță"
"13037","Nelu","Dima"
"13038","Georgian","Albu"
"13039","Daria","Diaconu"
"13040","Alexe","Dobre"
"13041","Ana","Dobre"
"13042","Carmina","Manole"
"13043","Narcisa","Gheorghiu"
"13044","Ariadna","Barbu"
"13045","Toma","Diaconu"
"13046","Catrinel","Nemeș"
"13047","Niculina","Georgescu"
"13048","Grațiela","Diaconu"
"13049","Viviana","Stoica"
"13050","Fiodor","Albu"
"13051","Claudiu","Diaconu"
"13052","Elena","Diaconu"
"13053","Lică","Eftimie"
"13054","Călin","Diaconescu"
"13055","Gheorghiță","Ioniță"
"13056","Roberta","Niță"
"13057","Lazăr","Tudor"
"13058","Teona","Florea"
"13059","Constantina","Mocanu"
"13060","Lia","Eftimie"
"13061","Fiona","Tudor"
"13062","Avram","Barbu"
"13063","Amelia","Popa"
"13064","Matilda","Nemeș"
"13065","Ivan","Ardelean"
"13066","Carmen","Toma"
"13067","Ion","Ene"
"13068","Anabela","Mazilescu"
"13069","Amza","Stănescu"
"13070","Florica","Ionescu"
"13071","George","Mocanu"
"13072","Georgian","Marin"
"13073","Eliana","Barbu"
"13074","Axenia","Ene"
"13075","Aura","Florea"
"13076","Ina","Dinu"
"13077","Ruxandra","Gheorghiu"
"13078","Șerban","Popa"
"13079","Petrică","Dima"
"13080","Mihaela","Ababei"
"13081","Cornel","Stan"
"13082","Simona","Florea"
"13083","Viorela","Mocanu"
"13084","Catrina","Georgescu"
"13085","Bogdan","Georgescu"
"13086","Ana","Aanei"
"13087","Anica","Tomescu"
"13088","Eufrosina","Dobre"
"13089","Haralamb","Suciu"
"13090","Antonie","Dinu"
"13091","Sonia","Mazilescu"
"13092","Iancu","Niță"
"13093","Iosif","Ababei"
"13094","Codin","Ioniță"
"13095","Valter","Toma"
"13096","Bernard","Cristea"
"13097","Aurica","Toma"
"13098","Giorgian","Nistor"
"13099","Iacob","Toma"
"13100","Elena","Stănescu"
"13101","Safta","Diaconescu"
"13102","Pătru","Ionescu"
"13103","Iustin","Dumitrescu"
"13104","Patricia","Diaconu"
"13105","Zamfir","Pop"
"13106","Gabi","Toma"
"13107","Jana","Oprea"
"13108","Viviana","Florea"
"13109","Gregorian","Popa"
"13110","Henrieta","Ababei"
"13111","Lucia","Dobre"
"13112","Vera","Georgescu"
"13113","Cezara","Voinea"
"13114","Geta","Ababei"
"13115","Aureliana","Georgescu"
"13116","Irina","Georgescu"
"13117","Leontina","Toma"
"13118","Ariana","Popa"
"13119","Savina","Suciu"
"13120","Daciana","Gheorghiu"
"13121","Șerban","Stănescu"
"13122","Ioana","Georgescu"
"13123","Aglaia","Popa"
"13124","Janina","Ionescu"
"13125","Silvian","Ababei"
"13126","Celia","Manole"
"13127","Lorin","Tomescu"
"13128","Gherghina","Toma"
"13129","Octaviu","Albu"
"13130","Emanuil","Gheorghiu"
"13131","Delia","Tudor"
"13132","Marcu","Preda"
"13133","Frusina","Ababei"
"13134","Crin","Popa"
"13135","Gabriel","Pușcașu"
"13136","Tincuța","Florea"
"13137","Nicodim","Nemeș"
"13138","Relu","Tabacu"
"13139","Fiodor","Ardelean"
"13140","Daciana","Dochioiu"
"13141","Celia","Pușcașu"
"13142","Steluța","Pușcașu"
"13143","Horațiu","Dochioiu"
"13144","Roxana","Pop"
"13145","Norman","Stan"
"13146","Margareta","Oprea"
"13147","Ieremia","Tudor"
"13148","Fabiana","Diaconu"
"13149","Ion","Preda"
"13150","Florea","Dobre"
"13151","Renata","Stancu"
"13152","Simion","Nistor"
"13153","Olivia","Stoica"
"13154","Arina","Eftimie"
"13155","Angel","Toma"
"13156","Leontina","Pușcașu"
"13157","Lucrețiu","Tudor"
"13158","Gicu","Ioniță"
"13159","Celia","Ionescu"
"13160","Daniel","Dinu"
"13161","Nicolae","Georgescu"
"13162","Edmond","Dobre"
"13163","Frusina","Popa"
"13164","Leontin","Diaconescu"
"13165","Teea","Niță"
"13166","Teodor","Dochioiu"
"13167","Iancu","Dumitrescu"
"13168","Voichița","Mocanu"
"13169","Salomea","Marin"
"13170","Achim","Aanei"
"13171","Nicolaie","Tomescu"
"13172","Ivan","Suciu"
"13173","Eugenia","Stoica"
"13174","Nelu","Popa"
"13175","Octaviu","Nistor"
"13176","Alexe","Aanei"
"13177","Ionuț","Nistor"
"13178","Ina","Dobre"
"13179","Suzana","Pop"
"13180","Angel","Albu"
"13181","Dorel","Ardelean"
"13182","Amedeu","Dinu"
"13183","Fabian","Oprea"
"13184","Simion","Voinea"
"13185","Vicențiu","Georgescu"
"13186","Rafila","Dochioiu"
"13187","Viviana","Dobre"
"13188","Ionel","Dochioiu"
"13189","Sabin","Nistor"
"13190","Theodor","Ababei"
"13191","Severina","Nemeș"
"13192","Filip","Suciu"
"13193","Ionică","Voinea"
"13194","Alistar","Popescu"
"13195","Flora","Toma"
